instance_id,problem,domain,budget,target,algo_variant,algo_base,successes,trials,succ_rate,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
knapsack01_n30_cap162_i003,knapsack01,bin,500,23.200000000000003,HC(flips=2),HC,25,30,0.8333333333333334,0.8125,0.7007409741174901,0.9242590258825099,19.9,20.5,8.0,29.0
knapsack01_n30_cap162_i003,knapsack01,bin,500,23.200000000000003,RS_BIN,RS_BIN,0,30,0.0,0.03125,0.0,0.08106970544208494,117.56666666666666,117.0,69.0,164.0
knapsack01_n30_cap162_i003,knapsack01,bin,500,23.200000000000003,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,182.26666666666668,182.0,76.0,283.0
knapsack01_n30_cap162_i003,knapsack01,bin,500,23.200000000000003,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,150.83333333333334,143.5,62.0,265.0
knapsack01_n30_cap162_i003,knapsack01,bin,500,23.200000000000003,"SA(T0=2.0,alpha=0.995,flips=2)",SA,23,30,0.7666666666666667,0.75,0.6260144928260626,0.8739855071739374,21.666666666666668,20.5,12.0,51.0
knapsack01_n40_cap195_i019,knapsack01,bin,500,80.4,"GA(pop=100,pc=0.9,pm=0.02)",GA,1,30,0.03333333333333333,0.0625,0.0,0.13181000556642797,148.4,136.0,66.0,224.0
knapsack01_n40_cap195_i019,knapsack01,bin,500,80.4,"GA(pop=50,pc=0.9,pm=0.02)",GA,5,30,0.16666666666666666,0.1875,0.0757409741174901,0.2992590258825099,108.26666666666667,111.0,52.0,161.0
knapsack01_n40_cap195_i019,knapsack01,bin,500,80.4,"GA(pop=50,pc=0.9,pm=0.05)",GA,4,30,0.13333333333333333,0.15625,0.05228499165035805,0.26021500834964195,114.86666666666666,111.5,72.0,169.0
knapsack01_n40_cap195_i019,knapsack01,bin,500,80.4,HC(flips=1),HC,0,30,0.0,0.03125,0.0,0.08106970544208494,302.46666666666664,312.0,145.0,425.0
knapsack01_n40_cap195_i019,knapsack01,bin,500,80.4,HC(flips=2),HC,26,30,0.8666666666666667,0.84375,0.739784991650358,0.947715008349642,72.06666666666666,75.5,46.0,96.0
knapsack01_n40_cap195_i019,knapsack01,bin,500,80.4,RS_BIN,RS_BIN,0,30,0.0,0.03125,0.0,0.08106970544208494,193.5,193.0,139.0,251.0
knapsack01_n40_cap195_i019,knapsack01,bin,500,80.4,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,299.06666666666666,296.0,170.0,449.0
knapsack01_n40_cap195_i019,knapsack01,bin,500,80.4,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,313.6333333333333,304.0,142.0,440.0
knapsack01_n40_cap195_i019,knapsack01,bin,500,80.4,"SA(T0=2.0,alpha=0.995,flips=2)",SA,26,30,0.8666666666666667,0.84375,0.739784991650358,0.947715008349642,75.06666666666666,76.0,38.0,111.0
knapsack01_n40_cap199_i001,knapsack01,bin,500,47.2,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,30,0.0,0.03125,0.0,0.08106970544208494,117.0,112.5,72.0,167.0
knapsack01_n40_cap199_i001,knapsack01,bin,500,47.2,"GA(pop=50,pc=0.9,pm=0.02)",GA,2,30,0.06666666666666667,0.09375,0.010289701271523718,0.17721029872847627,88.03333333333333,89.0,39.0,128.0
knapsack01_n40_cap199_i001,knapsack01,bin,500,47.2,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,30,0.0,0.03125,0.0,0.08106970544208494,94.83333333333333,95.0,49.0,138.0
knapsack01_n40_cap199_i001,knapsack01,bin,500,47.2,HC(flips=1),HC,0,30,0.0,0.03125,0.0,0.08106970544208494,227.2,237.5,91.0,327.0
knapsack01_n40_cap199_i001,knapsack01,bin,500,47.2,HC(flips=2),HC,21,30,0.7,0.6875,0.5547814436639183,0.8202185563360817,46.06666666666667,45.5,8.0,88.0
knapsack01_n40_cap199_i001,knapsack01,bin,500,47.2,RS_BIN,RS_BIN,0,30,0.0,0.03125,0.0,0.08106970544208494,150.36666666666667,145.0,117.0,200.0
knapsack01_n40_cap199_i001,knapsack01,bin,500,47.2,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,232.26666666666668,232.0,137.0,320.0
knapsack01_n40_cap199_i001,knapsack01,bin,500,47.2,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,198.7,204.5,64.0,306.0
knapsack01_n40_cap199_i001,knapsack01,bin,500,47.2,"SA(T0=2.0,alpha=0.995,flips=2)",SA,20,30,0.6666666666666666,0.65625,0.5202539487494936,0.7922460512505064,50.166666666666664,47.0,39.0,73.0
