instance_id,problem,domain,budget,algo_variant,algo_base,seed,best
0,sphere,cont,400,GWO,GWO,622014818,0.5119560043485782
0,sphere,cont,400,GWO,GWO,622014819,0.1895606255419547
0,sphere,cont,400,MFO,MFO,35014800,9.24872061921232
0,sphere,cont,400,MFO,MFO,35014801,9.541490590524099
0,sphere,cont,400,MFO,MFO,35014802,10.329232770787518
0,sphere,cont,400,MFO,MFO,35014803,8.013658494715587
0,sphere,cont,400,MFO,MFO,35014804,8.689146370826316
0,sphere,cont,400,MFO,MFO,35014805,7.447151065549028
0,sphere,cont,400,MFO,MFO,35014806,7.80734432401199
0,sphere,cont,400,MFO,MFO,35014807,7.432260457704437
0,sphere,cont,400,MFO,MFO,35014808,10.451561132772413
0,sphere,cont,400,MFO,MFO,35014809,3.2334897174886197
0,sphere,cont,400,MFO,MFO,35014810,12.131210224665114
0,sphere,cont,400,MFO,MFO,35014811,9.72681969552356
0,sphere,cont,400,MFO,MFO,35014812,10.788383698748623
0,sphere,cont,400,MFO,MFO,35014813,9.893744506491009
0,sphere,cont,400,MFO,MFO,35014814,10.093238104504549
0,sphere,cont,400,MFO,MFO,35014815,8.50210375021686
0,sphere,cont,400,MFO,MFO,35014816,15.440425867072543
0,sphere,cont,400,MFO,MFO,35014817,13.660535852630801
0,sphere,cont,400,MFO,MFO,35014818,15.378596615455011
0,sphere,cont,400,MFO,MFO,35014819,11.012875619831606
0,sphere,cont,400,WOA,WOA,264014800,7.74032976296589
0,sphere,cont,400,WOA,WOA,264014801,4.7028792169356795
0,sphere,cont,400,WOA,WOA,264014802,2.955897680793422
0,sphere,cont,400,WOA,WOA,264014803,4.2123652974388595
0,sphere,cont,400,WOA,WOA,264014804,2.330780877121769
0,sphere,cont,400,WOA,WOA,264014805,2.104689014926919
0,sphere,cont,400,WOA,WOA,264014806,8.653914684819918
0,sphere,cont,400,WOA,WOA,264014807,5.376755420916605
0,sphere,cont,400,WOA,WOA,264014808,2.6509780246085692
0,sphere,cont,400,WOA,WOA,264014809,1.3203278356947992
0,sphere,cont,400,WOA,WOA,264014810,7.594071983299538
0,sphere,cont,400,WOA,WOA,264014811,6.056417893537574
0,sphere,cont,400,WOA,WOA,264014812,6.229733417148026
0,sphere,cont,400,WOA,WOA,264014813,2.8655170228791227
0,sphere,cont,400,WOA,WOA,264014814,3.38379689112746
0,sphere,cont,400,WOA,WOA,264014815,13.748740890781466
0,sphere,cont,400,WOA,WOA,264014816,1.6871679003052227
0,sphere,cont,400,WOA,WOA,264014817,4.037032790053686
0,sphere,cont,400,WOA,WOA,264014818,3.707065582027691
0,sphere,cont,400,WOA,WOA,264014819,3.7929682556235487
