domain,problem,instance_id,algo_variant,budget,target,successes,trials,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
cont,Rosenbrock,5,PSO_GBEST,800,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,8.754921649570603,4.929814285220788,1.4366397806737339,102.40476965504365
cont,Rosenbrock,5,PSO_GBEST,1000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,8.161791024450718,3.4043397639347024,0.7434735961587218,137.62147123966724
cont,Rosenbrock,5,PSO_GBEST,1000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,8.161791024450718,3.4043397639347024,0.7434735961587218,137.62147123966724
cont,Rosenbrock,5,PSO_GBEST,1000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,8.161791024450718,3.4043397639347024,0.7434735961587218,137.62147123966724
cont,Rosenbrock,5,PSO_GBEST,1500,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.602608497324269,2.3150079685003844,0.5444882620960094,4.994472229948408
cont,Rosenbrock,5,PSO_GBEST,1500,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.602608497324269,2.3150079685003844,0.5444882620960094,4.994472229948408
cont,Rosenbrock,5,PSO_GBEST,1500,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.602608497324269,2.3150079685003844,0.5444882620960094,4.994472229948408
cont,Rosenbrock,5,PSO_GBEST,2000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.71271182256052,1.761002205090071,0.20864538777269537,101.79044456823013
cont,Rosenbrock,5,PSO_GBEST,2000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.71271182256052,1.761002205090071,0.20864538777269537,101.79044456823013
cont,Rosenbrock,5,PSO_GBEST,2000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,5.71271182256052,1.761002205090071,0.20864538777269537,101.79044456823013
cont,Rosenbrock,5,PSO_GBEST,3500,easy,3,30,0.125,0.04530017302264189,0.23150297514336832,0.8800613296875406,0.6877960501111415,0.014088127814445423,4.359204807572246
cont,Rosenbrock,5,PSO_GBEST,3500,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,0.8800613296875406,0.6877960501111415,0.014088127814445423,4.359204807572246
cont,Rosenbrock,5,PSO_GBEST,3500,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,0.8800613296875406,0.6877960501111415,0.014088127814445423,4.359204807572246
cont,Rosenbrock,5,PSO_GBEST,5000,easy,4,30,0.15625,0.06578047054601774,0.2713711815575147,1.0122194554215205,0.6208456410589109,0.014900736462497621,4.955233375229448
cont,Rosenbrock,5,PSO_GBEST,5000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.0122194554215205,0.6208456410589109,0.014900736462497621,4.955233375229448
cont,Rosenbrock,5,PSO_GBEST,5000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,1.0122194554215205,0.6208456410589109,0.014900736462497621,4.955233375229448
cont,Rosenbrock,5,PSO_GBEST,8000,easy,4,30,0.15625,0.06578047054601774,0.2713711815575147,0.7745749179512514,0.2616345180643191,9.463536741302508e-05,4.024904994413172
cont,Rosenbrock,5,PSO_GBEST,8000,med,3,30,0.125,0.04530017302264189,0.23150297514336832,0.7745749179512514,0.2616345180643191,9.463536741302508e-05,4.024904994413172
cont,Rosenbrock,5,PSO_GBEST,8000,hard,2,30,0.09375,0.02690011969114915,0.18946446742553866,0.7745749179512514,0.2616345180643191,9.463536741302508e-05,4.024904994413172
cont,Rosenbrock,5,PSO_GBEST,12000,easy,11,30,0.375,0.24077485846609245,0.5182492532388523,0.25067685295637054,0.11692562378887214,0.001791624096425075,3.9418365231292634
cont,Rosenbrock,5,PSO_GBEST,12000,med,3,30,0.125,0.04530017302264189,0.23150297514336832,0.25067685295637054,0.11692562378887214,0.001791624096425075,3.9418365231292634
