algo,nn1,d1,nn2,d2,nn3,d3
"GA(pop=100,pc=0.9,pm=0.02)",RS_BIN,0.002092218535240331,"GA(pop=50,pc=0.9,pm=0.05)",0.037006934137785,"GA(pop=50,pc=0.9,pm=0.02)",0.06151025867041804
"GA(pop=50,pc=0.9,pm=0.02)","GA(pop=50,pc=0.9,pm=0.05)",0.03134434432680866,RS_BIN,0.06044360510467228,"GA(pop=100,pc=0.9,pm=0.02)",0.06151025867041804
"GA(pop=50,pc=0.9,pm=0.05)","GA(pop=50,pc=0.9,pm=0.02)",0.03134434432680866,"GA(pop=100,pc=0.9,pm=0.02)",0.037006934137785,RS_BIN,0.04088382800868595
HC(flips=1),"SA(T0=2.0,alpha=0.99,flips=1)",0.01833334088824845,"SA(T0=1.0,alpha=0.995,flips=1)",0.020414981747441607,RS_BIN,0.9195699285883638
HC(flips=2),"SA(T0=2.0,alpha=0.995,flips=2)",0.09625296038658027,"GA(pop=50,pc=0.9,pm=0.05)",0.6966043218898785,"GA(pop=50,pc=0.9,pm=0.02)",0.7038713496593241
RS_BIN,"GA(pop=100,pc=0.9,pm=0.02)",0.002092218535240331,"GA(pop=50,pc=0.9,pm=0.05)",0.04088382800868595,"GA(pop=50,pc=0.9,pm=0.02)",0.06044360510467228
"SA(T0=1.0,alpha=0.995,flips=1)","SA(T0=2.0,alpha=0.99,flips=1)",0.0022922248821701796,HC(flips=1),0.020414981747441607,RS_BIN,0.8222997799532176
"SA(T0=2.0,alpha=0.99,flips=1)","SA(T0=1.0,alpha=0.995,flips=1)",0.0022922248821701796,HC(flips=1),0.01833334088824845,RS_BIN,0.8319252586215671
"SA(T0=2.0,alpha=0.995,flips=2)",HC(flips=2),0.09625296038658027,"GA(pop=50,pc=0.9,pm=0.05)",0.5362266660422664,"GA(pop=50,pc=0.9,pm=0.02)",0.5928154512553148
