algo,Evolution_mean,Evolution_p05,Evolution_p95,PSO_local_mean,PSO_local_p05,PSO_local_p95,PSO_global_mean,PSO_global_p05,PSO_global_p95,Random_mean,Random_p05,Random_p95
"DE(pop=20,F=0.8,CR=0.9)",0.4347708205349528,0.39929401796920055,0.4706266973334102,0.15540060820218057,0.08931590149434143,0.22022457726366138,6.575520230136627e-05,4.0812884703975696e-05,9.902281885206022e-05,0.40976281606012954,0.3776373506448202,0.44221939360593443
"DE(pop=40,F=0.8,CR=0.9)",0.41695322903050624,0.3884317553314053,0.44483190418127627,0.14047899827176524,0.08155050547542379,0.2041958575914402,5.24480206487678e-05,3.5560422749380294e-05,7.361600589726885e-05,0.44251532467663635,0.40494952217846203,0.4771743886781609
"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",0.21052364600140933,0.1396101698165599,0.2703745419006917,0.602345461771952,0.4870437513250448,0.7340111124079434,0.00028301282361386935,0.0001171873964552149,0.0005635514125710426,0.1868478794024225,0.12497530913983879,0.2445006032406351
"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",0.39568742250999384,0.3702847909746416,0.4190118828357308,0.17280542171643548,0.11788260555983411,0.23574396798633232,4.542438442306677e-05,3.149718106373047e-05,6.462800888462006e-05,0.4314617313887159,0.38653958071148087,0.47449874881801557
"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",0.00015124175693779525,9.617518991413451e-05,0.00022756682272807505,0.00046120972432086503,0.0002168240965769171,0.0008502652421870312,0.9992686077463766,0.9987719921415201,0.9995864362089821,0.00011894077136387662,7.948491279583863e-05,0.00016979564110187003
"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",0.33337140316445407,0.2992324738330246,0.37131479510222376,0.15391859639578634,0.0801728089429477,0.2573372699548475,0.00047750311999623636,0.00013857207303590263,0.0012383483783729107,0.5122324973192511,0.3986035858029918,0.6000517315061292
RS_CONT,0.41695322903050624,0.3884317553314053,0.44483190418127627,0.14047899827176524,0.08155050547542379,0.2041958575914402,5.24480206487678e-05,3.5560422749380294e-05,7.361600589726885e-05,0.44251532467663635,0.40494952217846203,0.4771743886781609
