algo,Evolution_mean,Evolution_p05,Evolution_p95,PSO_local_mean,PSO_local_p05,PSO_local_p95,PSO_global_mean,PSO_global_p05,PSO_global_p95,Random_mean,Random_p05,Random_p95
"DE(pop=20,F=0.8,CR=0.9)",0.5693066545623194,0.5375434376203698,0.6027224791651398,7.441632719895065e-05,4.287139573731263e-05,0.0001269615755018904,3.7040814074975986e-05,2.926235796169065e-05,4.716463029314135e-05,0.43058188829583743,0.3971605376458312,0.46233756322019715
"DE(pop=40,F=0.8,CR=0.9)",0.4341140786121607,0.39898020182557875,0.46696648434343363,5.3836529764555545e-05,3.516478954539939e-05,8.59025791432011e-05,3.9199561358460044e-05,3.251326029551643e-05,4.6023171865827386e-05,0.5657928852961487,0.5329202667402635,0.6009326641453793
"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",0.0001112427148137922,5.5333201882446504e-05,0.0002089825675481827,0.8312756124068977,0.7162075848851666,0.9265464239311626,0.16853685456301223,0.07314875726953,0.2836907869260528,7.629031444548676e-05,4.235426379456065e-05,0.00013359777130914093
"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",0.5459060722897222,0.420173565800955,0.6483471269664681,0.020772786035841363,0.0015152029258391174,0.07290356741106682,0.0010045491821877883,0.00013293153726869934,0.00299675891327455,0.43231659249168347,0.31933868517619135,0.5558023317430908
"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",5.4030655535869256e-05,4.144855671891339e-05,6.849508370623426e-05,0.16854638657322507,0.07316140947392434,0.28369473739488293,0.8313445294044948,0.716217558252815,0.9267067015913547,5.505336591203476e-05,4.2972363733177354e-05,6.835270959051284e-05
"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",0.00011233963401529812,5.383778210112337e-05,0.00022895453744826457,0.4018328942626825,0.2330173373511546,0.5631472655685413,0.5979437712480612,0.4366852488386955,0.7667949210725798,0.00011099485462623494,5.5794392191318594e-05,0.00022255831589565998
RS_CONT,0.4305915436507605,0.39717301586380266,0.462340802559392,5.12031099230191e-05,3.3122834292271694e-05,8.327199297830438e-05,3.7604751469091206e-05,3.164145953902302e-05,4.386602876830787e-05,0.5693196484872785,0.5375599467734581,0.6027414159912827
