algo,nn1,d1,nn2,d2,nn3,d3
"DE(pop=20,F=0.8,CR=0.9)",RS_CONT,0.011329006672520459,"DE(pop=40,F=0.8,CR=0.9)",0.012850646384049869,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",0.044363079819314644
"DE(pop=40,F=0.8,CR=0.9)",RS_CONT,0.0023222553844766125,"DE(pop=20,F=0.8,CR=0.9)",0.012850646384049869,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",0.05556922979707135
"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)","PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",0.11200759396893534,"DE(pop=20,F=0.8,CR=0.9)",0.19578078614980954,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",0.19733532070375925
"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)","DE(pop=20,F=0.8,CR=0.9)",0.044363079819314644,RS_CONT,0.054122657629881554,"DE(pop=40,F=0.8,CR=0.9)",0.05556922979707135
"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)","PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",1.5617671796152548,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",1.7332659734323284,RS_CONT,1.7982861057952233
"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)","PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",0.19733532070375925,"DE(pop=40,F=0.8,CR=0.9)",0.25648443348490046,"DE(pop=20,F=0.8,CR=0.9)",0.25741131158148634
RS_CONT,"DE(pop=40,F=0.8,CR=0.9)",0.0023222553844766125,"DE(pop=20,F=0.8,CR=0.9)",0.011329006672520459,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",0.054122657629881554
