instance_id,problem,domain,budget,target,algo_variant,algo_base,successes,trials,succ_rate,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
0,ackley,cont,300,easy,ALO,ALO,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,8.042925270234937,8.042286304165636,6.874202536333584,8.69473450881299
0,ackley,cont,300,easy,BA,BA,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,8.710715385535272,8.800215551736185,8.02370395575269,9.109807250712352
0,ackley,cont,300,easy,FA,FA,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,6.416467772490054,6.50999749774595,5.709116319109153,6.982128724027776
0,ackley,cont,300,easy,GWO,GWO,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,2.166712541314707,2.3557833526573937,0.3841918437575811,3.887322528003225
0,ackley,cont,300,easy,MFO,MFO,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,5.2769889576649955,5.211356879779613,4.383221052337987,6.440352754250224
0,ackley,cont,300,easy,WOA,WOA,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,4.8104017190848225,4.448165254460788,3.8205769130517706,6.632344361332425
0,ackley,cont,300,hard,ALO,ALO,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,8.042925270234937,8.042286304165636,6.874202536333584,8.69473450881299
0,ackley,cont,300,hard,BA,BA,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,8.710715385535272,8.800215551736185,8.02370395575269,9.109807250712352
0,ackley,cont,300,hard,FA,FA,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,6.416467772490054,6.50999749774595,5.709116319109153,6.982128724027776
0,ackley,cont,300,hard,GWO,GWO,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,2.166712541314707,2.3557833526573937,0.3841918437575811,3.887322528003225
0,ackley,cont,300,hard,MFO,MFO,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,5.2769889576649955,5.211356879779613,4.383221052337987,6.440352754250224
0,ackley,cont,300,hard,WOA,WOA,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,4.8104017190848225,4.448165254460788,3.8205769130517706,6.632344361332425
0,ackley,cont,300,med,ALO,ALO,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,8.042925270234937,8.042286304165636,6.874202536333584,8.69473450881299
0,ackley,cont,300,med,BA,BA,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,8.710715385535272,8.800215551736185,8.02370395575269,9.109807250712352
0,ackley,cont,300,med,FA,FA,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,6.416467772490054,6.50999749774595,5.709116319109153,6.982128724027776
0,ackley,cont,300,med,GWO,GWO,0,10,0.0,0.08333333333333333,0.0046521717321972985,0.2384041903808526,2.166712541314707,2.3557833526573937,0.3841918437575811,3.887322528003225
