instance_id,problem,domain,budget,algo_variant,algo_base,seed,best
0,sphere,cont,500,WOA,WOA,218018509,2.32107355374462
0,sphere,cont,500,FA,FA,765018500,6.807090548406235
0,sphere,cont,500,FA,FA,765018501,12.560297057270434
0,sphere,cont,500,FA,FA,765018502,14.299124457235248
0,sphere,cont,500,FA,FA,765018503,17.220791071664266
0,sphere,cont,500,FA,FA,765018504,10.411312346175421
0,sphere,cont,500,FA,FA,765018505,9.993353998929566
0,sphere,cont,500,FA,FA,765018506,9.871792989080493
0,sphere,cont,500,FA,FA,765018507,12.588041713244994
0,sphere,cont,500,FA,FA,765018508,11.583222339477997
0,sphere,cont,500,FA,FA,765018509,14.678852553009685
0,sphere,cont,500,BA,BA,54018500,33.27763750355087
0,sphere,cont,500,BA,BA,54018501,28.94301473842019
0,sphere,cont,500,BA,BA,54018502,38.83845337807934
0,sphere,cont,500,BA,BA,54018503,35.016684562464974
0,sphere,cont,500,BA,BA,54018504,49.76523230214485
0,sphere,cont,500,BA,BA,54018505,52.84415383206021
0,sphere,cont,500,BA,BA,54018506,34.673916633951976
0,sphere,cont,500,BA,BA,54018507,41.50847423819787
0,sphere,cont,500,BA,BA,54018508,46.070536601334126
0,sphere,cont,500,BA,BA,54018509,24.90730740172043
0,sphere,cont,500,ALO,ALO,817018500,48.651000976117075
0,sphere,cont,500,ALO,ALO,817018501,42.83296955111046
0,sphere,cont,500,ALO,ALO,817018502,39.68295211704698
0,sphere,cont,500,ALO,ALO,817018503,43.325355743743906
0,sphere,cont,500,ALO,ALO,817018504,39.24885998458843
0,sphere,cont,500,ALO,ALO,817018505,30.636324621386503
0,sphere,cont,500,ALO,ALO,817018506,23.822731811411174
0,sphere,cont,500,ALO,ALO,817018507,29.255762739752278
0,sphere,cont,500,ALO,ALO,817018508,35.526843980114364
0,sphere,cont,500,ALO,ALO,817018509,42.55002463408064
0,sphere,cont,800,GWO,GWO,661029600,0.005815164312111572
0,sphere,cont,800,GWO,GWO,661029601,0.042058195788342446
0,sphere,cont,800,GWO,GWO,661029602,0.1441382904588042
0,sphere,cont,800,GWO,GWO,661029603,0.0414563409596284
0,sphere,cont,800,GWO,GWO,661029604,0.03325363047523109
0,sphere,cont,800,GWO,GWO,661029605,0.03331703943490939
0,sphere,cont,800,GWO,GWO,661029606,0.03009585054256599
0,sphere,cont,800,GWO,GWO,661029607,0.04055562888085055
0,sphere,cont,800,GWO,GWO,661029608,0.02126875132748954
0,sphere,cont,800,GWO,GWO,661029609,0.03146315691289332
0,sphere,cont,800,MFO,MFO,185029600,4.137503486869011
0,sphere,cont,800,MFO,MFO,185029601,8.433618932939636
0,sphere,cont,800,MFO,MFO,185029602,10.749681065024783
0,sphere,cont,800,MFO,MFO,185029603,7.929171937782547
