algo,nn1,d1,nn2,d2,nn3,d3
"DE(pop=20,F=0.8,CR=0.9)","DE(pop=40,F=0.8,CR=0.9)",0.0669856409189411,RS_CONT,0.06698564091894121,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",0.23170499801604572
"DE(pop=40,F=0.8,CR=0.9)",RS_CONT,2.8821389719269064e-13,"DE(pop=20,F=0.8,CR=0.9)",0.0669856409189411,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",0.1384412479080548
"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)","PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",0.18703862658412362,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",0.7336402767659793,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",1.7014539546911527
"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)","DE(pop=40,F=0.8,CR=0.9)",0.1384412479080548,RS_CONT,0.1384412479080548,"DE(pop=20,F=0.8,CR=0.9)",0.23170499801604572
"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)","PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",0.18703862658412362,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",0.597878398326657,"DE(pop=20,F=0.8,CR=0.9)",1.8651397485951362
"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)","PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",0.597878398326657,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",0.7336402767659793,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",1.3714350375721622
RS_CONT,"DE(pop=40,F=0.8,CR=0.9)",2.8821389719269064e-13,"DE(pop=20,F=0.8,CR=0.9)",0.06698564091894121,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",0.1384412479080548
