domain,budget,view,algo_variant,anchor_mode,value_col,rel_norm,value_transform,instance_weighting,metric,tau,n_boot,anchors_json,Evolution_mean,Evolution_p05,Evolution_p95,LocalSearch_mean,LocalSearch_p05,LocalSearch_p95,Random_mean,Random_p05,Random_p95
bin,300,ABS,"GA(pop=100,pc=0.9,pm=0.02)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.34806956293087177,0.34577414082063057,0.3502898563978097,0.3038608741382569,0.2994202872043805,0.30845171835873886,0.34806956293087177,0.34577414082063057,0.3502898563978097
bin,300,ABS,"GA(pop=50,pc=0.9,pm=0.02)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.34806956293087177,0.34577414082063057,0.3502898563978097,0.3038608741382569,0.2994202872043805,0.30845171835873886,0.34806956293087177,0.34577414082063057,0.3502898563978097
bin,300,ABS,"GA(pop=50,pc=0.9,pm=0.05)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.34806956293087177,0.34577414082063057,0.3502898563978097,0.3038608741382569,0.2994202872043805,0.30845171835873886,0.34806956293087177,0.34577414082063057,0.3502898563978097
bin,300,ABS,HC(flips=1),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.3100228732431519,0.3081983346965532,0.3122392947478972,0.37995425351369616,0.3755214105042055,0.3836033306068936,0.3100228732431519,0.3081983346965532,0.3122392947478972
bin,300,ABS,HC(flips=2),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.3373197499569244,0.33417520726928795,0.34066120925547494,0.32536050008615136,0.3186775814890501,0.33164958546142415,0.3373197499569244,0.33417520726928795,0.34066120925547494
bin,300,ABS,RS_BIN,rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.34806956293087177,0.34577414082063057,0.3502898563978097,0.3038608741382569,0.2994202872043805,0.30845171835873886,0.34806956293087177,0.34577414082063057,0.3502898563978097
bin,300,ABS,"SA(T0=1.0,alpha=0.995,flips=1)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.3187888428891872,0.3160315084627189,0.3213807534262552,0.3624223142216255,0.3572384931474895,0.3679369830745623,0.3187888428891872,0.3160315084627189,0.3213807534262552
bin,300,ABS,"SA(T0=2.0,alpha=0.99,flips=1)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.31790893138687387,0.31546800676546555,0.32041020327383174,0.364182137226252,0.35917959345233663,0.3690639864690688,0.31790893138687387,0.31546800676546555,0.32041020327383174
bin,300,ABS,"SA(T0=2.0,alpha=0.995,flips=2)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.3413341371783984,0.3385604716780278,0.3441584856017176,0.3173317256432036,0.3116830287965648,0.3228790566439445,0.3413341371783984,0.3385604716780278,0.3441584856017176
bin,300,ABS,TABU(tenure=12),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.3143134036061925,0.311889370347686,0.31671646515112295,0.3713731927876146,0.3665670696977541,0.376221259304628,0.3143134036061925,0.311889370347686,0.31671646515112295
bin,300,ABS,TABU(tenure=7),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.31428901396380615,0.3118762573231536,0.31668662330087133,0.37142197207238753,0.3666267533982574,0.3762474853536928,0.31428901396380615,0.3118762573231536,0.31668662330087133
bin,300,ABS,"UMDA(pop=100,elite=0.2)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.34795927523915055,0.34563348409948275,0.35015589983368056,0.3040814495216995,0.2996882003326389,0.3087330318010345,0.34795927523915055,0.34563348409948275,0.35015589983368056
bin,300,ABS,"UMDA(pop=50,elite=0.2)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.3387502675754535,0.33592383365509354,0.34174628614969055,0.32249946484909287,0.31650742770061885,0.3281523326898128,0.3387502675754535,0.33592383365509354,0.34174628614969055
