domain,budget,view,algo_variant,anchor_mode,value_col,rel_norm,value_transform,instance_weighting,metric,tau,n_boot,anchors_json,Evolution_mean,Evolution_p05,Evolution_p95,LocalSearch_mean,LocalSearch_p05,LocalSearch_p95,Random_mean,Random_p05,Random_p95
bin,300,REL,"GA(pop=100,pc=0.9,pm=0.02)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.33668165584881293,0.33572881917259534,0.33782142319247105,0.32663668830237425,0.32435715361505796,0.3285423616548095,0.33668165584881293,0.33572881917259534,0.33782142319247105
bin,300,REL,"GA(pop=50,pc=0.9,pm=0.02)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.33668165584881293,0.33572881917259534,0.33782142319247105,0.32663668830237425,0.3243571536150579,0.3285423616548095,0.33668165584881293,0.33572881917259534,0.33782142319247105
bin,300,REL,"GA(pop=50,pc=0.9,pm=0.05)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.33668165584881293,0.3357288191725953,0.33782142319247105,0.32663668830237425,0.32435715361505796,0.3285423616548095,0.33668165584881293,0.33572881917259534,0.33782142319247105
bin,300,REL,HC(flips=1),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.32720201959623,0.32513122924359694,0.32898097912575547,0.3455959608075394,0.342038041748489,0.3497375415128061,0.32720201959623,0.32513122924359694,0.32898097912575547
bin,300,REL,HC(flips=2),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.336150122883385,0.33509023197208093,0.3374172436081515,0.32769975423322995,0.3251655127836969,0.32981953605583814,0.336150122883385,0.3350902319720809,0.3374172436081515
bin,300,REL,RS_BIN,rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.33668165584881293,0.33572881917259534,0.33782142319247105,0.32663668830237425,0.3243571536150579,0.3285423616548095,0.33668165584881293,0.33572881917259534,0.33782142319247105
bin,300,REL,"SA(T0=1.0,alpha=0.995,flips=1)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.32986734392221545,0.32868016584269655,0.3309258253693337,0.3402653121555691,0.33814834926133264,0.3426396683146069,0.32986734392221545,0.32868016584269655,0.3309258253693337
bin,300,REL,"SA(T0=2.0,alpha=0.99,flips=1)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.32994976989480734,0.3287839897211084,0.33092050779835297,0.34010046021038554,0.338158984403294,0.3424320205577832,0.32994976989480734,0.3287839897211084,0.33092050779835297
bin,300,REL,"SA(T0=2.0,alpha=0.995,flips=2)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.3369165012756181,0.3358717222468892,0.33813698794001307,0.32616699744876354,0.32372602411997387,0.32825655550622157,0.3369165012756181,0.3358717222468892,0.33813698794001307
bin,300,REL,TABU(tenure=12),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,200,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.32990067462550693,0.3286891113597607,0.33088174403967424,0.3401986507489864,0.3382365119206516,0.3426217772804786,0.32990067462550693,0.3286891113597607,0.33088174403967424
