,"GA(pop=100,pc=0.9,pm=0.02)","GA(pop=50,pc=0.9,pm=0.02)","GA(pop=50,pc=0.9,pm=0.05)",HC(flips=1),HC(flips=2),RS_BIN,"SA(T0=1.0,alpha=0.995,flips=1)","SA(T0=2.0,alpha=0.99,flips=1)","SA(T0=2.0,alpha=0.995,flips=2)"
"GA(pop=100,pc=0.9,pm=0.02)",0.0,0.4617791449092091,0.011457412942358136,1.3124286519004118,0.2942361439851544,0.6266975084229351,1.3124286519004118,1.3124286519004118,0.3707465024052401
"GA(pop=50,pc=0.9,pm=0.02)",0.4617791449092091,0.0,0.5216556190187285,0.8253258035613207,0.6282787950346947,1.1827732927757801,0.8253258035613207,0.8253258035613207,0.6040521912869723
"GA(pop=50,pc=0.9,pm=0.05)",0.011457412942358136,0.5216556190187285,0.0,1.3637745000384494,0.3118684155330015,0.6258066085322525,1.3637745000384494,1.3637745000384494,0.40098400390755684
HC(flips=1),1.3124286519004118,0.8253258035613207,1.3637745000384494,0.0,1.6949519593399929,1.7316481128495225,1.1102230246251565e-16,1.1102230246251565e-16,1.6849524072558677
HC(flips=2),0.2942361439851544,0.6282787950346947,0.3118684155330015,1.6949519593399929,0.0,0.2296832746499422,1.6949519593399929,1.6949519593399929,0.033586773697628636
RS_BIN,0.6266975084229351,1.1827732927757801,0.6258066085322525,1.7316481128495225,0.2296832746499422,0.0,1.7316481128495225,1.7316481128495225,0.22486448406770532
"SA(T0=1.0,alpha=0.995,flips=1)",1.3124286519004118,0.8253258035613207,1.3637745000384494,1.1102230246251565e-16,1.6949519593399929,1.7316481128495225,0.0,1.1102230246251565e-16,1.6849524072558677
"SA(T0=2.0,alpha=0.99,flips=1)",1.3124286519004118,0.8253258035613207,1.3637745000384494,1.1102230246251565e-16,1.6949519593399929,1.7316481128495225,1.1102230246251565e-16,0.0,1.6849524072558677
"SA(T0=2.0,alpha=0.995,flips=2)",0.3707465024052401,0.6040521912869723,0.40098400390755684,1.6849524072558677,0.033586773697628636,0.22486448406770532,1.6849524072558677,1.6849524072558677,0.0
