,"DE(pop=20,F=0.8,CR=0.9)","DE(pop=40,F=0.8,CR=0.9)","PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)","PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)","PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)","PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",RS_CONT
"DE(pop=20,F=0.8,CR=0.9)",0.0,-2.220446049250313e-16,0.8670676387478993,0.00337785092425269,2.0,1.0853974400166249,1.1102230246251565e-16
"DE(pop=40,F=0.8,CR=0.9)",-2.220446049250313e-16,0.0,0.8670676387478993,0.00337785092425269,2.0,1.0853974400166249,1.1102230246251565e-16
"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",0.8670676387478993,0.8670676387478993,0.0,0.8616352154229319,1.1329323612521007,0.7254489894170797,0.8670676387478993
"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",0.00337785092425269,0.00337785092425269,0.8616352154229319,0.0,1.9966221490757472,1.0895624272435787,0.00337785092425269
"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",2.0,2.0,1.1329323612521007,1.9966221490757472,0.0,0.9146025599833751,2.0
"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",1.0853974400166249,1.0853974400166249,0.7254489894170797,1.0895624272435787,0.9146025599833751,0.0,1.0853974400166249
RS_CONT,1.1102230246251565e-16,1.1102230246251565e-16,0.8670676387478993,0.00337785092425269,2.0,1.0853974400166249,0.0
