,"GA(pop=100,pc=0.9,pm=0.02)","GA(pop=50,pc=0.9,pm=0.02)","GA(pop=50,pc=0.9,pm=0.05)",HC(flips=1),HC(flips=2),RS_BIN,"SA(T0=1.0,alpha=0.995,flips=1)","SA(T0=2.0,alpha=0.99,flips=1)","SA(T0=2.0,alpha=0.995,flips=2)"
"GA(pop=100,pc=0.9,pm=0.02)",0.0,0.8807187319757579,0.03507767954873775,1.3480799722287742,1.0161658219717118,0.40416355864012865,1.3480799722287742,1.3480799722287742,0.8981762900806016
"GA(pop=50,pc=0.9,pm=0.02)",0.8807187319757579,0.0,0.885725109433217,1.4813116958314692,0.8721284794508486,1.2288290316998036,1.4813116958314692,1.4813116958314692,0.830585312705032
"GA(pop=50,pc=0.9,pm=0.05)",0.03507767954873775,0.885725109433217,0.0,1.4242905336485665,0.9982687883306761,0.48106551127158026,1.4242905336485665,1.4242905336485665,0.8739153232519633
HC(flips=1),1.3480799722287742,1.4813116958314692,1.4242905336485665,0.0,1.5734456095558615,0.9309951698656533,3.3306690738754696e-16,3.3306690738754696e-16,1.6411683632737588
HC(flips=2),1.0161658219717118,0.8721284794508486,0.9982687883306761,1.5734456095558615,0.0,0.6086783880349855,1.5734456095558615,1.5734456095558615,0.03950730965129434
RS_BIN,0.40416355864012865,1.2288290316998036,0.48106551127158026,0.9309951698656533,0.6086783880349855,0.0,0.9309951698656533,0.9309951698656533,0.6017446173495036
"SA(T0=1.0,alpha=0.995,flips=1)",1.3480799722287742,1.4813116958314692,1.4242905336485665,3.3306690738754696e-16,1.5734456095558615,0.9309951698656533,0.0,3.3306690738754696e-16,1.6411683632737588
"SA(T0=2.0,alpha=0.99,flips=1)",1.3480799722287742,1.4813116958314692,1.4242905336485665,3.3306690738754696e-16,1.5734456095558615,0.9309951698656533,3.3306690738754696e-16,0.0,1.6411683632737588
"SA(T0=2.0,alpha=0.995,flips=2)",0.8981762900806016,0.830585312705032,0.8739153232519633,1.6411683632737588,0.03950730965129434,0.6017446173495036,1.6411683632737588,1.6411683632737588,0.0
