,"DE(pop=20,F=0.8,CR=0.9)","DE(pop=40,F=0.8,CR=0.9)","PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)","PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)","PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)","PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",RS_CONT
"DE(pop=20,F=0.8,CR=0.9)",0.0,0.01033563992397235,0.1736625459164326,0.027483984925828597,1.8996515291433969,0.42134575669114427,0.009695015158402542
"DE(pop=40,F=0.8,CR=0.9)",0.01033563992397235,0.0,0.18644502353497783,0.034922905442514196,1.9022438843018992,0.4029863461523413,0.0008932718380145754
"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",0.1736625459164326,0.18644502353497783,0.0,0.12872559090549474,1.7586531385270738,0.2665739429086058,0.18576262193644721
"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",0.027483984925828597,0.034922905442514196,0.12872559090549474,0.0,1.947865454895422,0.45492682801407835,0.034158541596324477
"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",1.8996515291433969,1.9022438843018992,1.7586531385270738,1.947865454895422,0.0,1.441165690988181,1.9013948226499255
"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",0.42134575669114427,0.4029863461523413,0.2665739429086058,0.45492682801407835,1.441165690988181,0.0,0.4045562029257965
RS_CONT,0.009695015158402542,0.0008932718380145754,0.18576262193644721,0.034158541596324477,1.9013948226499255,0.4045562029257965,0.0
