,"GA(pop=100,pc=0.9,pm=0.02)","GA(pop=50,pc=0.9,pm=0.02)","GA(pop=50,pc=0.9,pm=0.05)",HC(flips=1),HC(flips=2),RS_BIN,"SA(T0=1.0,alpha=0.995,flips=1)","SA(T0=2.0,alpha=0.99,flips=1)","SA(T0=2.0,alpha=0.995,flips=2)"
"GA(pop=100,pc=0.9,pm=0.02)",0.0,0.01786440805483147,0.005638062477787198,1.1972247084446734,0.8373869521023436,3.3306690738754696e-16,1.144363564486305,1.1774524999991414,0.8027752915553263
"GA(pop=50,pc=0.9,pm=0.02)",0.01786440805483147,0.0,0.01257479214050683,1.2563701214420087,0.7780054270239116,0.01786440805483147,1.2034026444444503,1.236548339307958,0.7436298785579912
"GA(pop=50,pc=0.9,pm=0.05)",0.005638062477787198,0.01257479214050683,0.0,1.2201310925957376,0.8144319086560413,0.005638062477787198,1.1671653058351763,1.200315987249935,0.7798689074042622
HC(flips=1),1.1972247084446734,1.2563701214420087,1.2201310925957376,0.0,1.98731214192279,1.1972247084446734,0.026538790114921884,0.010076889998549499,1.9999999999999996
HC(flips=2),0.8373869521023436,0.7780054270239116,0.8144319086560413,1.98731214192279,0.0,0.8373869521023437,1.95873707928392,1.9764769876436863,0.01268785807721029
RS_BIN,3.3306690738754696e-16,0.01786440805483147,0.005638062477787198,1.1972247084446734,0.8373869521023437,0.0,1.144363564486305,1.1774524999991414,0.8027752915553263
"SA(T0=1.0,alpha=0.995,flips=1)",1.144363564486305,1.2034026444444503,1.1671653058351763,0.026538790114921884,1.95873707928392,1.144363564486305,0.0,0.021954702662921433,1.9734612098850781
"SA(T0=2.0,alpha=0.99,flips=1)",1.1774524999991414,1.236548339307958,1.200315987249935,0.010076889998549499,1.9764769876436863,1.1774524999991414,0.021954702662921433,0.0,1.9899231100014503
"SA(T0=2.0,alpha=0.995,flips=2)",0.8027752915553263,0.7436298785579912,0.7798689074042622,1.9999999999999996,0.01268785807721029,0.8027752915553263,1.9734612098850781,1.9899231100014503,0.0
