instance_id,func,dim,dim_bin,budget_tier,algo,best_median
rosenbrock_d5_i004,rosenbrock,5,d<=5,200xD,DE,5.5655034967725765
rosenbrock_d5_i004,rosenbrock,5,d<=5,200xD,GA,14.242634777499408
rosenbrock_d5_i004,rosenbrock,5,d<=5,200xD,ES_ML,4.749827060416827
rosenbrock_d5_i004,rosenbrock,5,d<=5,200xD,GWO,7.38711692419683
rosenbrock_d5_i004,rosenbrock,5,d<=5,200xD,MFO,1122.81628046785
rosenbrock_d5_i004,rosenbrock,5,d<=5,200xD,WOA,8.300574315108529
rosenbrock_d5_i004,rosenbrock,5,d<=5,200xD,FA,42.88072746752586
rosenbrock_d5_i004,rosenbrock,5,d<=5,200xD,BA,11.021218467779478
rosenbrock_d5_i004,rosenbrock,5,d<=5,200xD,ALO,360.8619762924595
rosenbrock_d5_i004,rosenbrock,5,d<=5,1000xD,PSO_STD,3.73526624710945
rosenbrock_d5_i004,rosenbrock,5,d<=5,1000xD,PSO_CONSTR,4.364138078321186
rosenbrock_d5_i004,rosenbrock,5,d<=5,1000xD,PSO_RING,2.8228040766661833
rosenbrock_d5_i004,rosenbrock,5,d<=5,1000xD,DE,0.013799756003250322
rosenbrock_d5_i004,rosenbrock,5,d<=5,1000xD,GA,9.799056107489847
rosenbrock_d5_i004,rosenbrock,5,d<=5,1000xD,ES_ML,4.438685504716162
rosenbrock_d5_i004,rosenbrock,5,d<=5,1000xD,GWO,4.324929442694053
rosenbrock_d5_i004,rosenbrock,5,d<=5,1000xD,MFO,524.1379980095852
rosenbrock_d5_i004,rosenbrock,5,d<=5,1000xD,WOA,5.2772270180543215
rosenbrock_d5_i004,rosenbrock,5,d<=5,1000xD,FA,13.493611406694509
rosenbrock_d5_i004,rosenbrock,5,d<=5,1000xD,BA,7.542220143954001
rosenbrock_d5_i004,rosenbrock,5,d<=5,1000xD,ALO,107.61503647722566
rosenbrock_d10_i000,rosenbrock,10,d<=10,200xD,PSO_STD,142.37771526935893
rosenbrock_d10_i000,rosenbrock,10,d<=10,200xD,PSO_CONSTR,120.7561354387095
rosenbrock_d10_i000,rosenbrock,10,d<=10,200xD,PSO_RING,35.8171055432676
rosenbrock_d10_i000,rosenbrock,10,d<=10,200xD,DE,264.4973320893268
rosenbrock_d10_i000,rosenbrock,10,d<=10,200xD,GA,168.29653004663038
rosenbrock_d10_i000,rosenbrock,10,d<=10,200xD,ES_ML,46.68382075993394
rosenbrock_d10_i000,rosenbrock,10,d<=10,200xD,GWO,198.33380531345998
rosenbrock_d10_i000,rosenbrock,10,d<=10,200xD,MFO,16779.829082611348
rosenbrock_d10_i000,rosenbrock,10,d<=10,200xD,WOA,719.3587589246863
rosenbrock_d10_i000,rosenbrock,10,d<=10,200xD,FA,1229.3338834523836
rosenbrock_d10_i000,rosenbrock,10,d<=10,200xD,BA,155.31901980578897
rosenbrock_d10_i000,rosenbrock,10,d<=10,200xD,ALO,2330.3798074696583
rosenbrock_d10_i000,rosenbrock,10,d<=10,1000xD,PSO_STD,375.5031223472416
rosenbrock_d10_i000,rosenbrock,10,d<=10,1000xD,PSO_CONSTR,4.403269338335324
rosenbrock_d10_i000,rosenbrock,10,d<=10,1000xD,PSO_RING,4.308622049632582
rosenbrock_d10_i000,rosenbrock,10,d<=10,1000xD,DE,3.707568537841099
rosenbrock_d10_i000,rosenbrock,10,d<=10,1000xD,GA,88.81559828847449
rosenbrock_d10_i000,rosenbrock,10,d<=10,1000xD,ES_ML,2.3824319881794507
rosenbrock_d10_i000,rosenbrock,10,d<=10,1000xD,GWO,95.03024611656792
rosenbrock_d10_i000,rosenbrock,10,d<=10,1000xD,MFO,3944.6417813057637
rosenbrock_d10_i000,rosenbrock,10,d<=10,1000xD,WOA,247.65974910320514
rosenbrock_d10_i000,rosenbrock,10,d<=10,1000xD,FA,521.9721887660636
rosenbrock_d10_i000,rosenbrock,10,d<=10,1000xD,BA,124.97400865935079
rosenbrock_d10_i000,rosenbrock,10,d<=10,1000xD,ALO,2226.0626124113082
rosenbrock_d10_i001,rosenbrock,10,d<=10,200xD,PSO_STD,105.69695014834353
rosenbrock_d10_i001,rosenbrock,10,d<=10,200xD,PSO_CONSTR,89.51788677022539
rosenbrock_d10_i001,rosenbrock,10,d<=10,200xD,PSO_RING,50.25842878752834
rosenbrock_d10_i001,rosenbrock,10,d<=10,200xD,DE,119.16032510427493
rosenbrock_d10_i001,rosenbrock,10,d<=10,200xD,GA,200.76662793857977
rosenbrock_d10_i001,rosenbrock,10,d<=10,200xD,ES_ML,7.164085931049582
rosenbrock_d10_i001,rosenbrock,10,d<=10,200xD,GWO,117.75301155610055
rosenbrock_d10_i001,rosenbrock,10,d<=10,200xD,MFO,16991.07983013829
rosenbrock_d10_i001,rosenbrock,10,d<=10,200xD,WOA,400.45662698870865
rosenbrock_d10_i001,rosenbrock,10,d<=10,200xD,FA,1209.1133869431428
rosenbrock_d10_i001,rosenbrock,10,d<=10,200xD,BA,189.08210007880587
rosenbrock_d10_i001,rosenbrock,10,d<=10,200xD,ALO,11479.594979951056
rosenbrock_d10_i001,rosenbrock,10,d<=10,1000xD,PSO_STD,156.0476749028048
rosenbrock_d10_i001,rosenbrock,10,d<=10,1000xD,PSO_CONSTR,13.516270455141989
rosenbrock_d10_i001,rosenbrock,10,d<=10,1000xD,PSO_RING,6.031486844784579
rosenbrock_d10_i001,rosenbrock,10,d<=10,1000xD,DE,3.4454028368612546
rosenbrock_d10_i001,rosenbrock,10,d<=10,1000xD,GA,104.48908228666073
rosenbrock_d10_i001,rosenbrock,10,d<=10,1000xD,ES_ML,5.771893480784811
rosenbrock_d10_i001,rosenbrock,10,d<=10,1000xD,GWO,43.88572250282741
rosenbrock_d10_i001,rosenbrock,10,d<=10,1000xD,MFO,9777.12195515174
rosenbrock_d10_i001,rosenbrock,10,d<=10,1000xD,WOA,153.54427073327162
rosenbrock_d10_i001,rosenbrock,10,d<=10,1000xD,FA,362.43101017624514
rosenbrock_d10_i001,rosenbrock,10,d<=10,1000xD,BA,34.275279513681085
rosenbrock_d10_i001,rosenbrock,10,d<=10,1000xD,ALO,1872.4165636075513
rosenbrock_d10_i002,rosenbrock,10,d<=10,200xD,PSO_STD,81.53938815539448
rosenbrock_d10_i002,rosenbrock,10,d<=10,200xD,PSO_CONSTR,78.76855887940314
rosenbrock_d10_i002,rosenbrock,10,d<=10,200xD,PSO_RING,31.05644246454312
rosenbrock_d10_i002,rosenbrock,10,d<=10,200xD,DE,260.1273875432196
rosenbrock_d10_i002,rosenbrock,10,d<=10,200xD,GA,165.28263259759686
rosenbrock_d10_i002,rosenbrock,10,d<=10,200xD,ES_ML,11.606284852607004
rosenbrock_d10_i002,rosenbrock,10,d<=10,200xD,GWO,129.40844468441324
rosenbrock_d10_i002,rosenbrock,10,d<=10,200xD,MFO,18117.122256352504
rosenbrock_d10_i002,rosenbrock,10,d<=10,200xD,WOA,527.5312467013023
rosenbrock_d10_i002,rosenbrock,10,d<=10,200xD,FA,1373.640336466265
rosenbrock_d10_i002,rosenbrock,10,d<=10,200xD,BA,154.52610053023025
rosenbrock_d10_i002,rosenbrock,10,d<=10,200xD,ALO,3241.051069230522
rosenbrock_d10_i002,rosenbrock,10,d<=10,1000xD,PSO_STD,34.38380446382673
rosenbrock_d10_i002,rosenbrock,10,d<=10,1000xD,PSO_CONSTR,9.795086338990824
rosenbrock_d10_i002,rosenbrock,10,d<=10,1000xD,PSO_RING,9.575890933993955
rosenbrock_d10_i002,rosenbrock,10,d<=10,1000xD,DE,5.296940684913579
rosenbrock_d10_i002,rosenbrock,10,d<=10,1000xD,GA,82.47230829473634
rosenbrock_d10_i002,rosenbrock,10,d<=10,1000xD,ES_ML,11.13239770167312
rosenbrock_d10_i002,rosenbrock,10,d<=10,1000xD,GWO,91.88879912767958
rosenbrock_d10_i002,rosenbrock,10,d<=10,1000xD,MFO,5725.643243080596
rosenbrock_d10_i002,rosenbrock,10,d<=10,1000xD,WOA,342.10146578409393
rosenbrock_d10_i002,rosenbrock,10,d<=10,1000xD,FA,384.8561920524874
rosenbrock_d10_i002,rosenbrock,10,d<=10,1000xD,BA,89.29968949226969
rosenbrock_d10_i002,rosenbrock,10,d<=10,1000xD,ALO,2590.707938748976
rosenbrock_d10_i003,rosenbrock,10,d<=10,200xD,PSO_STD,195.80028568641072
rosenbrock_d10_i003,rosenbrock,10,d<=10,200xD,PSO_CONSTR,6.9880516633543035
rosenbrock_d10_i003,rosenbrock,10,d<=10,200xD,PSO_RING,106.13368739773502
rosenbrock_d10_i003,rosenbrock,10,d<=10,200xD,DE,203.86001362724215
rosenbrock_d10_i003,rosenbrock,10,d<=10,200xD,GA,89.61205721012129
rosenbrock_d10_i003,rosenbrock,10,d<=10,200xD,ES_ML,12.314164307492362
rosenbrock_d10_i003,rosenbrock,10,d<=10,200xD,GWO,297.2374925714375
rosenbrock_d10_i003,rosenbrock,10,d<=10,200xD,MFO,17849.155819152576
rosenbrock_d10_i003,rosenbrock,10,d<=10,200xD,WOA,1043.8828584024002
rosenbrock_d10_i003,rosenbrock,10,d<=10,200xD,FA,1080.64935840237
rosenbrock_d10_i003,rosenbrock,10,d<=10,200xD,BA,281.98611365664584
rosenbrock_d10_i003,rosenbrock,10,d<=10,200xD,ALO,5200.34680063566
rosenbrock_d10_i003,rosenbrock,10,d<=10,1000xD,PSO_STD,69.84102581866412
rosenbrock_d10_i003,rosenbrock,10,d<=10,1000xD,PSO_CONSTR,6.5451605932536445
rosenbrock_d10_i003,rosenbrock,10,d<=10,1000xD,PSO_RING,7.537058627834581
rosenbrock_d10_i003,rosenbrock,10,d<=10,1000xD,DE,7.301764769066745
rosenbrock_d10_i003,rosenbrock,10,d<=10,1000xD,GA,103.19431313496838
rosenbrock_d10_i003,rosenbrock,10,d<=10,1000xD,ES_ML,8.087551723499702
rosenbrock_d10_i003,rosenbrock,10,d<=10,1000xD,GWO,189.40270692060326
rosenbrock_d10_i003,rosenbrock,10,d<=10,1000xD,MFO,5283.519990524439
rosenbrock_d10_i003,rosenbrock,10,d<=10,1000xD,WOA,356.68970575596796
rosenbrock_d10_i003,rosenbrock,10,d<=10,1000xD,FA,453.90433856622536
rosenbrock_d10_i003,rosenbrock,10,d<=10,1000xD,BA,85.4866842105685
rosenbrock_d10_i003,rosenbrock,10,d<=10,1000xD,ALO,4977.203612718112
rosenbrock_d10_i004,rosenbrock,10,d<=10,200xD,PSO_STD,49.19529360256121
rosenbrock_d10_i004,rosenbrock,10,d<=10,200xD,PSO_CONSTR,39.585293940826865
rosenbrock_d10_i004,rosenbrock,10,d<=10,200xD,PSO_RING,99.88616577669447
rosenbrock_d10_i004,rosenbrock,10,d<=10,200xD,DE,162.2395574481063
rosenbrock_d10_i004,rosenbrock,10,d<=10,200xD,GA,214.6271316297039
rosenbrock_d10_i004,rosenbrock,10,d<=10,200xD,ES_ML,38.780937282299696
rosenbrock_d10_i004,rosenbrock,10,d<=10,200xD,GWO,256.8531979742401
rosenbrock_d10_i004,rosenbrock,10,d<=10,200xD,MFO,7313.080427816618
rosenbrock_d10_i004,rosenbrock,10,d<=10,200xD,WOA,769.1975103744849
rosenbrock_d10_i004,rosenbrock,10,d<=10,200xD,FA,809.9545479286301
rosenbrock_d10_i004,rosenbrock,10,d<=10,200xD,BA,209.71475151649378
rosenbrock_d10_i004,rosenbrock,10,d<=10,200xD,ALO,3069.230221495325
rosenbrock_d10_i004,rosenbrock,10,d<=10,1000xD,PSO_STD,167.28787467976002
rosenbrock_d10_i004,rosenbrock,10,d<=10,1000xD,PSO_CONSTR,44.47932812217417
rosenbrock_d10_i004,rosenbrock,10,d<=10,1000xD,PSO_RING,37.02346853095235
rosenbrock_d10_i004,rosenbrock,10,d<=10,1000xD,DE,37.07678241248661
rosenbrock_d10_i004,rosenbrock,10,d<=10,1000xD,GA,138.2049009098078
rosenbrock_d10_i004,rosenbrock,10,d<=10,1000xD,ES_ML,89.9483043217705
rosenbrock_d10_i004,rosenbrock,10,d<=10,1000xD,GWO,224.65275595769037
rosenbrock_d10_i004,rosenbrock,10,d<=10,1000xD,MFO,10321.13571707731
rosenbrock_d10_i004,rosenbrock,10,d<=10,1000xD,WOA,191.00161490980932
rosenbrock_d10_i004,rosenbrock,10,d<=10,1000xD,FA,503.05121717496587
rosenbrock_d10_i004,rosenbrock,10,d<=10,1000xD,BA,167.09263726458906
rosenbrock_d10_i004,rosenbrock,10,d<=10,1000xD,ALO,2984.9296818186062
rastrigin_d5_i000,rastrigin,5,d<=5,200xD,PSO_STD,10.813329028067969
rastrigin_d5_i000,rastrigin,5,d<=5,200xD,PSO_CONSTR,10.99640739988007
rastrigin_d5_i000,rastrigin,5,d<=5,200xD,PSO_RING,14.635210039125013
rastrigin_d5_i000,rastrigin,5,d<=5,200xD,DE,17.805401183196537
rastrigin_d5_i000,rastrigin,5,d<=5,200xD,GA,12.998436591656272
rastrigin_d5_i000,rastrigin,5,d<=5,200xD,ES_ML,6.2344573047761855
rastrigin_d5_i000,rastrigin,5,d<=5,200xD,GWO,11.073945074634139
rastrigin_d5_i000,rastrigin,5,d<=5,200xD,MFO,33.655992910764134
rastrigin_d5_i000,rastrigin,5,d<=5,200xD,WOA,23.03434934629446
rastrigin_d5_i000,rastrigin,5,d<=5,200xD,FA,19.344783164850167
rastrigin_d5_i000,rastrigin,5,d<=5,200xD,BA,17.30331639030358
rastrigin_d5_i000,rastrigin,5,d<=5,200xD,ALO,30.770286115213555
rastrigin_d5_i000,rastrigin,5,d<=5,1000xD,PSO_STD,6.1605840213660485
rastrigin_d5_i000,rastrigin,5,d<=5,1000xD,PSO_CONSTR,12.934437469860292
rastrigin_d5_i000,rastrigin,5,d<=5,1000xD,PSO_RING,2.993806769464811
rastrigin_d5_i000,rastrigin,5,d<=5,1000xD,DE,11.164288297289716
rastrigin_d5_i000,rastrigin,5,d<=5,1000xD,GA,8.584708211881448
rastrigin_d5_i000,rastrigin,5,d<=5,1000xD,ES_ML,7.959667418927246
rastrigin_d5_i000,rastrigin,5,d<=5,1000xD,GWO,6.897270826613543
rastrigin_d5_i000,rastrigin,5,d<=5,1000xD,MFO,31.77702827857503
rastrigin_d5_i000,rastrigin,5,d<=5,1000xD,WOA,17.15781860759042
rastrigin_d5_i000,rastrigin,5,d<=5,1000xD,FA,16.415786601853938
rastrigin_d5_i000,rastrigin,5,d<=5,1000xD,BA,8.003583030217364
rastrigin_d5_i000,rastrigin,5,d<=5,1000xD,ALO,22.509636792567864
rastrigin_d5_i001,rastrigin,5,d<=5,200xD,PSO_STD,6.356086452463586
rastrigin_d5_i001,rastrigin,5,d<=5,200xD,PSO_CONSTR,5.986742571371053
rastrigin_d5_i001,rastrigin,5,d<=5,200xD,PSO_RING,5.938437472012815
rastrigin_d5_i001,rastrigin,5,d<=5,200xD,DE,18.145553058641703
rastrigin_d5_i001,rastrigin,5,d<=5,200xD,GA,10.666373979513807
rastrigin_d5_i001,rastrigin,5,d<=5,200xD,ES_ML,6.5125717110834245
rastrigin_d5_i001,rastrigin,5,d<=5,200xD,GWO,13.172378056261806
rastrigin_d5_i001,rastrigin,5,d<=5,200xD,MFO,26.692130389925232
rastrigin_d5_i001,rastrigin,5,d<=5,200xD,WOA,10.38941907950204
rastrigin_d5_i001,rastrigin,5,d<=5,200xD,FA,17.38300017895463
rastrigin_d5_i001,rastrigin,5,d<=5,200xD,BA,14.588407858010058
rastrigin_d5_i001,rastrigin,5,d<=5,200xD,ALO,23.551868452566186
rastrigin_d5_i001,rastrigin,5,d<=5,1000xD,PSO_STD,4.682799464217162
rastrigin_d5_i001,rastrigin,5,d<=5,1000xD,PSO_CONSTR,6.927917856290641
rastrigin_d5_i001,rastrigin,5,d<=5,1000xD,PSO_RING,3.8297716672086395
rastrigin_d5_i001,rastrigin,5,d<=5,1000xD,DE,2.8877916950945703
rastrigin_d5_i001,rastrigin,5,d<=5,1000xD,GA,5.700646440756842
rastrigin_d5_i001,rastrigin,5,d<=5,1000xD,ES_ML,11.939478412766881
rastrigin_d5_i001,rastrigin,5,d<=5,1000xD,GWO,8.295928430896666
rastrigin_d5_i001,rastrigin,5,d<=5,1000xD,MFO,29.546066710069073
rastrigin_d5_i001,rastrigin,5,d<=5,1000xD,WOA,7.90167725936508
rastrigin_d5_i001,rastrigin,5,d<=5,1000xD,FA,10.538431230834611
rastrigin_d5_i001,rastrigin,5,d<=5,1000xD,BA,9.84069437682264
rastrigin_d5_i001,rastrigin,5,d<=5,1000xD,ALO,16.886287194532365
rastrigin_d5_i002,rastrigin,5,d<=5,200xD,PSO_STD,6.008942415846889
rastrigin_d5_i002,rastrigin,5,d<=5,200xD,PSO_CONSTR,7.379962287924485
rastrigin_d5_i002,rastrigin,5,d<=5,200xD,PSO_RING,14.77909305731498
rastrigin_d5_i002,rastrigin,5,d<=5,200xD,DE,21.200152868696733
rastrigin_d5_i002,rastrigin,5,d<=5,200xD,GA,15.293232640267718
rastrigin_d5_i002,rastrigin,5,d<=5,200xD,ES_ML,7.409016363352997
rastrigin_d5_i002,rastrigin,5,d<=5,200xD,GWO,12.19682962721695
rastrigin_d5_i002,rastrigin,5,d<=5,200xD,MFO,30.912517917354045
rastrigin_d5_i002,rastrigin,5,d<=5,200xD,WOA,20.405601938958995
rastrigin_d5_i002,rastrigin,5,d<=5,200xD,FA,17.545633943716183
rastrigin_d5_i002,rastrigin,5,d<=5,200xD,BA,13.996250607941967
rastrigin_d5_i002,rastrigin,5,d<=5,200xD,ALO,26.889626163239566
rastrigin_d5_i002,rastrigin,5,d<=5,1000xD,PSO_STD,4.9747952855652215
rastrigin_d5_i002,rastrigin,5,d<=5,1000xD,PSO_CONSTR,14.9243505462277
rastrigin_d5_i002,rastrigin,5,d<=5,1000xD,PSO_RING,2.9876391858934923
rastrigin_d5_i002,rastrigin,5,d<=5,1000xD,DE,10.035867883538174
rastrigin_d5_i002,rastrigin,5,d<=5,1000xD,GA,7.409658042992305
rastrigin_d5_i002,rastrigin,5,d<=5,1000xD,ES_ML,6.9647083618339565
rastrigin_d5_i002,rastrigin,5,d<=5,1000xD,GWO,10.868370189752312
rastrigin_d5_i002,rastrigin,5,d<=5,1000xD,MFO,20.84737402983197
rastrigin_d5_i002,rastrigin,5,d<=5,1000xD,WOA,11.70665752797472
rastrigin_d5_i002,rastrigin,5,d<=5,1000xD,FA,15.308361172743247
rastrigin_d5_i002,rastrigin,5,d<=5,1000xD,BA,6.589161190275291
rastrigin_d5_i002,rastrigin,5,d<=5,1000xD,ALO,15.583925386804125
rastrigin_d5_i003,rastrigin,5,d<=5,200xD,PSO_STD,8.52294990135298
rastrigin_d5_i003,rastrigin,5,d<=5,200xD,PSO_CONSTR,6.0147635462585
rastrigin_d5_i003,rastrigin,5,d<=5,200xD,PSO_RING,10.688263640182043
rastrigin_d5_i003,rastrigin,5,d<=5,200xD,DE,22.183256773262116
rastrigin_d5_i003,rastrigin,5,d<=5,200xD,GA,12.803576902653873
rastrigin_d5_i003,rastrigin,5,d<=5,200xD,ES_ML,6.1920946912613175
rastrigin_d5_i003,rastrigin,5,d<=5,200xD,GWO,9.308484826573434
rastrigin_d5_i003,rastrigin,5,d<=5,200xD,MFO,36.747873210460064
rastrigin_d5_i003,rastrigin,5,d<=5,200xD,WOA,22.943405211247466
rastrigin_d5_i003,rastrigin,5,d<=5,200xD,FA,17.693211495072326
rastrigin_d5_i003,rastrigin,5,d<=5,200xD,BA,16.070910260922204
rastrigin_d5_i003,rastrigin,5,d<=5,200xD,ALO,32.505809293241484
rastrigin_d5_i003,rastrigin,5,d<=5,1000xD,PSO_STD,4.974790247649253
rastrigin_d5_i003,rastrigin,5,d<=5,1000xD,PSO_CONSTR,6.964708361833971
rastrigin_d5_i003,rastrigin,5,d<=5,1000xD,PSO_RING,3.1792381081293755
rastrigin_d5_i003,rastrigin,5,d<=5,1000xD,DE,11.464780672549054
rastrigin_d5_i003,rastrigin,5,d<=5,1000xD,GA,6.7899415382199635
rastrigin_d5_i003,rastrigin,5,d<=5,1000xD,ES_ML,9.949580495294754
rastrigin_d5_i003,rastrigin,5,d<=5,1000xD,GWO,5.2511263651630244
rastrigin_d5_i003,rastrigin,5,d<=5,1000xD,MFO,19.029032560741378
rastrigin_d5_i003,rastrigin,5,d<=5,1000xD,WOA,11.369864282045626
rastrigin_d5_i003,rastrigin,5,d<=5,1000xD,FA,12.09753015271923
rastrigin_d5_i003,rastrigin,5,d<=5,1000xD,BA,7.330041667444469
rastrigin_d5_i003,rastrigin,5,d<=5,1000xD,ALO,19.776906983831203
rastrigin_d5_i004,rastrigin,5,d<=5,200xD,PSO_STD,6.881917114177824
rastrigin_d5_i004,rastrigin,5,d<=5,200xD,PSO_CONSTR,6.38140026016859
rastrigin_d5_i004,rastrigin,5,d<=5,200xD,PSO_RING,6.230222386593908
rastrigin_d5_i004,rastrigin,5,d<=5,200xD,DE,12.719674897105328
rastrigin_d5_i004,rastrigin,5,d<=5,200xD,GA,10.847422592996914
rastrigin_d5_i004,rastrigin,5,d<=5,200xD,ES_ML,7.184412772113163
rastrigin_d5_i004,rastrigin,5,d<=5,200xD,GWO,12.770682341260994
rastrigin_d5_i004,rastrigin,5,d<=5,200xD,MFO,31.76075541192331
rastrigin_d5_i004,rastrigin,5,d<=5,200xD,WOA,11.432627978257848
rastrigin_d5_i004,rastrigin,5,d<=5,200xD,FA,16.700192088052177
rastrigin_d5_i004,rastrigin,5,d<=5,200xD,BA,14.902550390302835
rastrigin_d5_i004,rastrigin,5,d<=5,200xD,ALO,15.546031245175413
rastrigin_d5_i004,rastrigin,5,d<=5,1000xD,PSO_STD,11.056320049372125
rastrigin_d5_i004,rastrigin,5,d<=5,1000xD,PSO_CONSTR,4.423113297997887
rastrigin_d5_i004,rastrigin,5,d<=5,1000xD,PSO_RING,4.423113298071307
rastrigin_d5_i004,rastrigin,5,d<=5,1000xD,DE,6.403458484227883
rastrigin_d5_i004,rastrigin,5,d<=5,1000xD,GA,8.824893223102187
rastrigin_d5_i004,rastrigin,5,d<=5,1000xD,ES_ML,3.979836228373159
rastrigin_d5_i004,rastrigin,5,d<=5,1000xD,GWO,8.479342652678284
rastrigin_d5_i004,rastrigin,5,d<=5,1000xD,MFO,19.358757305919056
rastrigin_d5_i004,rastrigin,5,d<=5,1000xD,WOA,7.3557906887252855
rastrigin_d5_i004,rastrigin,5,d<=5,1000xD,FA,11.834608189594405
rastrigin_d5_i004,rastrigin,5,d<=5,1000xD,BA,9.372955597427165
rastrigin_d5_i004,rastrigin,5,d<=5,1000xD,ALO,13.570913203101568
rastrigin_d10_i000,rastrigin,10,d<=10,200xD,PSO_STD,28.502999394162714
rastrigin_d10_i000,rastrigin,10,d<=10,200xD,PSO_CONSTR,40.84737006344625
rastrigin_d10_i000,rastrigin,10,d<=10,200xD,PSO_RING,42.83902159610138
rastrigin_d10_i000,rastrigin,10,d<=10,200xD,DE,59.249883107792556
rastrigin_d10_i000,rastrigin,10,d<=10,200xD,GA,50.87559985481027
rastrigin_d10_i000,rastrigin,10,d<=10,200xD,ES_ML,15.194502319662462
rastrigin_d10_i000,rastrigin,10,d<=10,200xD,GWO,50.34635972353677
rastrigin_d10_i000,rastrigin,10,d<=10,200xD,MFO,109.95345314421981
rastrigin_d10_i000,rastrigin,10,d<=10,200xD,WOA,64.59808007089862
rastrigin_d10_i000,rastrigin,10,d<=10,200xD,FA,63.48585074824405
rastrigin_d10_i000,rastrigin,10,d<=10,200xD,BA,57.237434636881844
rastrigin_d10_i000,rastrigin,10,d<=10,200xD,ALO,86.189356524288
rastrigin_d10_i000,rastrigin,10,d<=10,1000xD,PSO_STD,24.53142482368763
rastrigin_d10_i000,rastrigin,10,d<=10,1000xD,PSO_CONSTR,25.868890098615736
rastrigin_d10_i000,rastrigin,10,d<=10,1000xD,PSO_RING,32.09359324627779
rastrigin_d10_i000,rastrigin,10,d<=10,1000xD,DE,48.6462801153004
rastrigin_d10_i000,rastrigin,10,d<=10,1000xD,GA,38.7733009982873
rastrigin_d10_i000,rastrigin,10,d<=10,1000xD,ES_ML,8.954626476020536
rastrigin_d10_i000,rastrigin,10,d<=10,1000xD,GWO,40.42842328300443
rastrigin_d10_i000,rastrigin,10,d<=10,1000xD,MFO,77.76042574368208
rastrigin_d10_i000,rastrigin,10,d<=10,1000xD,WOA,62.3521507770604
rastrigin_d10_i000,rastrigin,10,d<=10,1000xD,FA,42.185953551195915
rastrigin_d10_i000,rastrigin,10,d<=10,1000xD,BA,43.98945815914246
rastrigin_d10_i000,rastrigin,10,d<=10,1000xD,ALO,65.52721234819359
rastrigin_d10_i001,rastrigin,10,d<=10,200xD,PSO_STD,30.10809491431192
rastrigin_d10_i001,rastrigin,10,d<=10,200xD,PSO_CONSTR,22.73812397186957
rastrigin_d10_i001,rastrigin,10,d<=10,200xD,PSO_RING,45.39479995867353
rastrigin_d10_i001,rastrigin,10,d<=10,200xD,DE,64.55548692824743
rastrigin_d10_i001,rastrigin,10,d<=10,200xD,GA,37.358974208751604
rastrigin_d10_i001,rastrigin,10,d<=10,200xD,ES_ML,14.254108182073367
rastrigin_d10_i001,rastrigin,10,d<=10,200xD,GWO,42.65192719757461
rastrigin_d10_i001,rastrigin,10,d<=10,200xD,MFO,121.79499791664563
rastrigin_d10_i001,rastrigin,10,d<=10,200xD,WOA,80.3897777137808
rastrigin_d10_i001,rastrigin,10,d<=10,200xD,FA,68.81967837064914
rastrigin_d10_i001,rastrigin,10,d<=10,200xD,BA,42.30478334609903
rastrigin_d10_i001,rastrigin,10,d<=10,200xD,ALO,86.13861491840598
rastrigin_d10_i001,rastrigin,10,d<=10,1000xD,PSO_STD,21.889058908061685
rastrigin_d10_i001,rastrigin,10,d<=10,1000xD,PSO_CONSTR,24.873870268482065
rastrigin_d10_i001,rastrigin,10,d<=10,1000xD,PSO_RING,21.673695739254157
rastrigin_d10_i001,rastrigin,10,d<=10,1000xD,DE,38.54088478338787
rastrigin_d10_i001,rastrigin,10,d<=10,1000xD,GA,37.49614249853246
rastrigin_d10_i001,rastrigin,10,d<=10,1000xD,ES_ML,16.135075374359644
rastrigin_d10_i001,rastrigin,10,d<=10,1000xD,GWO,34.29645885606658
rastrigin_d10_i001,rastrigin,10,d<=10,1000xD,MFO,83.50526915611664
rastrigin_d10_i001,rastrigin,10,d<=10,1000xD,WOA,56.09391406875689
rastrigin_d10_i001,rastrigin,10,d<=10,1000xD,FA,47.24190572247129
rastrigin_d10_i001,rastrigin,10,d<=10,1000xD,BA,40.648694747972826
rastrigin_d10_i001,rastrigin,10,d<=10,1000xD,ALO,69.29404170609806
rastrigin_d10_i002,rastrigin,10,d<=10,200xD,PSO_STD,19.23825141332614
rastrigin_d10_i002,rastrigin,10,d<=10,200xD,PSO_CONSTR,20.67999357501847
rastrigin_d10_i002,rastrigin,10,d<=10,200xD,PSO_RING,44.900604866225684
rastrigin_d10_i002,rastrigin,10,d<=10,200xD,DE,61.842752120492506
rastrigin_d10_i002,rastrigin,10,d<=10,200xD,GA,40.71725776720423
rastrigin_d10_i002,rastrigin,10,d<=10,200xD,ES_ML,22.057159834644963
rastrigin_d10_i002,rastrigin,10,d<=10,200xD,GWO,42.540162265616104
rastrigin_d10_i002,rastrigin,10,d<=10,200xD,MFO,100.2903602601578
rastrigin_d10_i002,rastrigin,10,d<=10,200xD,WOA,67.27670322764328
rastrigin_d10_i002,rastrigin,10,d<=10,200xD,FA,57.14419572319497
rastrigin_d10_i002,rastrigin,10,d<=10,200xD,BA,71.69849743020862
rastrigin_d10_i002,rastrigin,10,d<=10,200xD,ALO,77.59377997890236
rastrigin_d10_i002,rastrigin,10,d<=10,1000xD,PSO_STD,20.550615293603087
