domain,problem,instance_id,algo_variant,budget,target,successes,trials,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
cont,Ackley,3,MFO,8000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,3.6434806237987796,3.5582362135088954,2.2336398518240803,5.548510938089798
cont,Ackley,3,MFO,10000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,3.7237098572794607,3.6568337794449914,2.257124205783598,5.98841169489544
cont,Ackley,3,MFO,10000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,3.7237098572794607,3.6568337794449914,2.257124205783598,5.98841169489544
cont,Ackley,3,MFO,10000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,3.7237098572794607,3.6568337794449914,2.257124205783598,5.98841169489544
cont,Ackley,3,PSO_GBEST,2000,easy,17,30,0.5625,0.417973431326673,0.7025127599090644,0.5120465755532417,0.08831081382424921,0.03284686268523673,3.9426385907787567
cont,Ackley,3,PSO_GBEST,2000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,0.5120465755532417,0.08831081382424921,0.03284686268523673,3.9426385907787567
cont,Ackley,3,PSO_GBEST,2000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,0.5120465755532417,0.08831081382424921,0.03284686268523673,3.9426385907787567
cont,Ackley,3,PSO_GBEST,5000,easy,25,30,0.8125,0.690356484642353,0.9121855328567512,0.422283854883097,0.00014858911190396284,6.173410938048463e-05,3.4138264469649156
cont,Ackley,3,PSO_GBEST,5000,med,25,30,0.8125,0.690356484642353,0.9121855328567512,0.422283854883097,0.00014858911190396284,6.173410938048463e-05,3.4138264469649156
cont,Ackley,3,PSO_GBEST,5000,hard,25,30,0.8125,0.690356484642353,0.9121855328567512,0.422283854883097,0.00014858911190396284,6.173410938048463e-05,3.4138264469649156
cont,Ackley,3,PSO_GBEST,8000,easy,23,30,0.75,0.6173897690830179,0.8645994152416211,0.6866304195169936,6.517699042696279e-07,8.663387207619166e-08,3.739991715951096
cont,Ackley,3,PSO_GBEST,8000,med,23,30,0.75,0.6173897690830179,0.8645994152416211,0.6866304195169936,6.517699042696279e-07,8.663387207619166e-08,3.739991715951096
cont,Ackley,3,PSO_GBEST,8000,hard,23,30,0.75,0.6173897690830179,0.8645994152416211,0.6866304195169936,6.517699042696279e-07,8.663387207619166e-08,3.739991715951096
cont,Ackley,3,PSO_GBEST,10000,easy,26,30,0.84375,0.7286288184424853,0.9342195294539822,0.4875704580876128,7.687547043389031e-09,2.3328579068504496e-09,4.809946725332001
cont,Ackley,3,PSO_GBEST,10000,med,26,30,0.84375,0.7286288184424853,0.9342195294539822,0.4875704580876128,7.687547043389031e-09,2.3328579068504496e-09,4.809946725332001
cont,Ackley,3,PSO_GBEST,10000,hard,26,30,0.84375,0.7286288184424853,0.9342195294539822,0.4875704580876128,7.687547043389031e-09,2.3328579068504496e-09,4.809946725332001
cont,Ackley,3,WOA,2000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.7384361226160125,2.482522735261551,0.4037434344514783,4.526944208836142
cont,Ackley,3,WOA,2000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.7384361226160125,2.482522735261551,0.4037434344514783,4.526944208836142
cont,Ackley,3,WOA,2000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.7384361226160125,2.482522735261551,0.4037434344514783,4.526944208836142
cont,Ackley,3,WOA,5000,easy,1,30,0.0625,0.011585315861443594,0.14409039131834475,2.631041922280055,2.6310789576408813,0.047251622383946756,4.437190735508448
cont,Ackley,3,WOA,5000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.631041922280055,2.6310789576408813,0.047251622383946756,4.437190735508448
cont,Ackley,3,WOA,5000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.631041922280055,2.6310789576408813,0.047251622383946756,4.437190735508448
cont,Ackley,3,WOA,8000,easy,3,30,0.125,0.04530017302264189,0.23150297514336832,2.3697741470579525,2.3316869589246676,0.019549017381152556,4.99139894848237
cont,Ackley,3,WOA,8000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.3697741470579525,2.3316869589246676,0.019549017381152556,4.99139894848237
cont,Ackley,3,WOA,8000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.3697741470579525,2.3316869589246676,0.019549017381152556,4.99139894848237
cont,Ackley,3,WOA,10000,easy,1,30,0.0625,0.011585315861443594,0.14409039131834475,2.329189221663019,2.498613061810224,0.022393611184402307,3.892274306112221
cont,Ackley,3,WOA,10000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.329189221663019,2.498613061810224,0.022393611184402307,3.892274306112221
cont,Ackley,3,WOA,10000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,2.329189221663019,2.498613061810224,0.022393611184402307,3.892274306112221
cont,Ackley,4,ALO,2000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,7.168393491275955,7.227547928904858,5.116467997504323,8.532326421689865
cont,Ackley,4,ALO,2000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,7.168393491275955,7.227547928904858,5.116467997504323,8.532326421689865
cont,Ackley,4,ALO,2000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,7.168393491275955,7.227547928904858,5.116467997504323,8.532326421689865
cont,Ackley,4,ALO,5000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.893312681608207,7.108579576629786,5.317359320898074,8.416983395816136
cont,Ackley,4,ALO,5000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.893312681608207,7.108579576629786,5.317359320898074,8.416983395816136
cont,Ackley,4,ALO,5000,hard,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.893312681608207,7.108579576629786,5.317359320898074,8.416983395816136
cont,Ackley,4,ALO,8000,easy,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.197268229303751,6.314429135875034,4.257341060252315,7.953947395262315
cont,Ackley,4,ALO,8000,med,0,30,0.03125,0.0016532542666409576,0.09211405994732372,6.197268229303751,6.314429135875034,4.257341060252315,7.953947395262315
