domain,problem,instance_id,algo_variant,budget,target,successes,trials,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
cont,Ackley,17.0,ES_1P1,2000.0,hard,11.0,30.0,0.375,0.24077485846609245,0.5182492532388523,1.3326739300983603,1.400686067906476,3.2032329233544494e-08,3.574239615680213
cont,Ackley,17.0,ES_1P1,2000.0,med,11.0,30.0,0.375,0.24077485846609245,0.5182492532388523,1.3326739300983603,1.400686067906476,3.2032329233544494e-08,3.574239615680213
cont,Ackley,17.0,ES_1P1,5000.0,easy,15.0,30.0,0.5,0.3565721369616578,0.6434278630383421,0.8975762471150379,0.5775742513558346,1.1159961843532074e-12,3.222381916260034
cont,Ackley,17.0,ES_1P1,5000.0,hard,15.0,30.0,0.5,0.3565721369616578,0.6434278630383421,0.8975762471150379,0.5775742513558346,1.1159961843532074e-12,3.222381916260034
cont,Ackley,17.0,ES_1P1,5000.0,med,15.0,30.0,0.5,0.3565721369616578,0.6434278630383421,0.8975762471150379,0.5775742513558346,1.1159961843532074e-12,3.222381916260034
cont,Ackley,17.0,ES_1P1,8000.0,easy,7.0,30.0,0.25,0.1354005847583789,0.3826102309169821,1.6852203932403012,1.8297694346794544,1.1159961843532074e-12,5.473241697724642
cont,Ackley,17.0,ES_1P1,8000.0,hard,7.0,30.0,0.25,0.1354005847583789,0.3826102309169821,1.6852203932403012,1.8297694346794544,1.1159961843532074e-12,5.473241697724642
cont,Ackley,17.0,ES_1P1,8000.0,med,7.0,30.0,0.25,0.1354005847583789,0.3826102309169821,1.6852203932403012,1.8297694346794544,1.1159961843532074e-12,5.473241697724642
cont,Ackley,17.0,ES_1P1,10000.0,easy,10.0,30.0,0.34375,0.21336046293527158,0.485416074399548,1.421079172002001,1.6462236331031108,7.003286839335487e-13,3.404158349362277
cont,Ackley,17.0,ES_1P1,10000.0,hard,10.0,30.0,0.34375,0.21336046293527158,0.485416074399548,1.421079172002001,1.6462236331031108,7.003286839335487e-13,3.404158349362277
