domain,budget,view,algo_variant,anchor_mode,value_col,rel_norm,value_transform,instance_weighting,metric,tau,n_boot,anchors_json,Evolution_mean,Evolution_p05,Evolution_p95,LocalSearch_mean,LocalSearch_p05,LocalSearch_p95,Random_mean,Random_p05,Random_p95
bin,2000,ABS,"GA(pop=100,pc=0.9,pm=0.02)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=100,pc=0.9,pm=0.02)"", ""LocalSearch"": ""HC(flips=1)"", ""Random"": ""RS_BIN""}",0.3680839810487865,0.3680597441074013,0.3680998612047735,0.2638320379024274,0.263800277590453,0.2638805117851974,0.3680839810487865,0.3680597441074013,0.3680998612047735
bin,2000,ABS,"GA(pop=50,pc=0.9,pm=0.02)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=100,pc=0.9,pm=0.02)"", ""LocalSearch"": ""HC(flips=1)"", ""Random"": ""RS_BIN""}",0.3661655784842135,0.36491465233910386,0.3672318775384717,0.2676688430315724,0.2655362449230567,0.27017069532179233,0.3661655784842135,0.36491465233910386,0.3672318775384717
bin,2000,ABS,"GA(pop=50,pc=0.9,pm=0.05)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=100,pc=0.9,pm=0.02)"", ""LocalSearch"": ""HC(flips=1)"", ""Random"": ""RS_BIN""}",0.3680839810487865,0.3680597441074013,0.3680998612047735,0.2638320379024274,0.263800277590453,0.26388051178519745,0.3680839810487865,0.3680597441074013,0.3680998612047735
bin,2000,ABS,HC(flips=1),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=100,pc=0.9,pm=0.02)"", ""LocalSearch"": ""HC(flips=1)"", ""Random"": ""RS_BIN""}",0.2945382189889229,0.29451842688086527,0.29456842407129924,0.4109235620221542,0.4108631518574014,0.41096314623826946,0.2945382189889229,0.29451842688086527,0.29456842407129924
bin,2000,ABS,HC(flips=2),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=100,pc=0.9,pm=0.02)"", ""LocalSearch"": ""HC(flips=1)"", ""Random"": ""RS_BIN""}",0.3640892843995823,0.36208518812150614,0.36572847025372807,0.27182143120083563,0.26854305949254387,0.27582962375698755,0.3640892843995823,0.36208518812150614,0.36572847025372807
bin,2000,ABS,RS_BIN,rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=100,pc=0.9,pm=0.02)"", ""LocalSearch"": ""HC(flips=1)"", ""Random"": ""RS_BIN""}",0.3680839810487865,0.3680597441074013,0.3680998612047735,0.26383203790242743,0.263800277590453,0.2638805117851974,0.3680839810487865,0.3680597441074013,0.3680998612047735
bin,2000,ABS,"SA(T0=1.0,alpha=0.995,flips=1)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=100,pc=0.9,pm=0.02)"", ""LocalSearch"": ""HC(flips=1)"", ""Random"": ""RS_BIN""}",0.2945822062389075,0.29453512628524825,0.2946408503045322,0.41083558752218513,0.4107182993909356,0.4109297474295034,0.2945822062389075,0.29453512628524825,0.2946408503045322
bin,2000,ABS,"SA(T0=2.0,alpha=0.99,flips=1)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=100,pc=0.9,pm=0.02)"", ""LocalSearch"": ""HC(flips=1)"", ""Random"": ""RS_BIN""}",0.2946460778966414,0.2945483739086784,0.29476815549296986,0.4107078442067172,0.4104636890140601,0.41090325218264323,0.2946460778966414,0.2945483739086784,0.29476815549296986
bin,2000,ABS,"SA(T0=2.0,alpha=0.995,flips=2)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=100,pc=0.9,pm=0.02)"", ""LocalSearch"": ""HC(flips=1)"", ""Random"": ""RS_BIN""}",0.36428104241435055,0.36220743734526095,0.36597246484700213,0.2714379151712991,0.26805507030599574,0.27558512530947815,0.36428104241435055,0.36220743734526095,0.36597246484700213
bin,2000,ABS,TABU(tenure=12),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=100,pc=0.9,pm=0.02)"", ""LocalSearch"": ""HC(flips=1)"", ""Random"": ""RS_BIN""}",0.3678104533269183,0.3676073025076607,0.36797297992012046,0.26437909334616405,0.26405404015975903,0.2647853949846785,0.3678104533269183,0.3676073025076607,0.36797297992012046
bin,2000,ABS,TABU(tenure=7),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=100,pc=0.9,pm=0.02)"", ""LocalSearch"": ""HC(flips=1)"", ""Random"": ""RS_BIN""}",0.3670315596216022,0.36640005966645744,0.36763057973148805,0.26593688075679534,0.2647388405370238,0.2671998806670851,0.3670315596216022,0.36640005966645744,0.36763057973148805
bin,2000,ABS,"UMDA(pop=100,elite=0.2)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=100,pc=0.9,pm=0.02)"", ""LocalSearch"": ""HC(flips=1)"", ""Random"": ""RS_BIN""}",0.30831465389474516,0.30026337989926927,0.3174044834490896,0.3833706922105095,0.3651910331018208,0.39947324020146147,0.30831465389474516,0.30026337989926927,0.3174044834490896
bin,2000,ABS,"UMDA(pop=50,elite=0.2)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=100,pc=0.9,pm=0.02)"", ""LocalSearch"": ""HC(flips=1)"", ""Random"": ""RS_BIN""}",0.30693619333314376,0.2994320450196968,0.31541061454009695,0.3861276133337123,0.36917877091980617,0.4011359099606064,0.30693619333314376,0.2994320450196968,0.31541061454009695
