domain,budget,view,algo_variant,anchor_mode,value_col,rel_norm,value_transform,instance_weighting,metric,tau,n_boot,anchors_json,Evolution_mean,Evolution_p05,Evolution_p95,PSO_global_mean,PSO_global_p05,PSO_global_p95,PSO_local_mean,PSO_local_p05,PSO_local_p95,Random_mean,Random_p05,Random_p95
cont,2000,ABS,"DE(pop=20,F=0.8,CR=0.9)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.2732132556787614,0.2706968788148605,0.2770700253600316,0.23682914981281106,0.20813824913972878,0.2567773718731387,0.2621088682232898,0.24980969216781382,0.26792538155339046,0.22784872628513803,0.20471684685299607,0.2638855248924317
cont,2000,ABS,"DE(pop=40,F=0.8,CR=0.9)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.25149915835666514,0.23583963552783158,0.27411315786880097,0.21683821034798156,0.20602196921727803,0.2235211708535744,0.22938511424322028,0.22616373561342676,0.23444391993022,0.30227751705213285,0.2871640682672427,0.3118456262467103
cont,2000,ABS,"ES_ML(mu=10,lam=40,sigma=0.3)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.2528151984811617,0.23780509019749219,0.27411315786880097,0.216265521301248,0.20602196921727803,0.22276965791481196,0.2298387818697959,0.22616373561342676,0.2353623764835802,0.30108049834779455,0.2871640682672427,0.31017364884417425
cont,2000,ABS,"ES_ML(mu=20,lam=80,sigma=0.2)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.25149915835666514,0.2358396355278316,0.27411315786880097,0.21683821034798165,0.20602196921727803,0.2235211708535744,0.22938511424322028,0.22616373561342676,0.23444391993022,0.30227751705213285,0.2871640682672427,0.3118456262467103
cont,2000,ABS,HC_CONT(sigma=0.2),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.25149915835666514,0.2358396355278316,0.27411315786880097,0.21683821034798165,0.20602196921727803,0.2235211708535744,0.22938511424322028,0.22616373561342676,0.23444391993022,0.30227751705213285,0.2871640682672427,0.3118456262467103
cont,2000,ABS,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.2616022200971528,0.24986479815692325,0.2673912239127208,0.25856317403319173,0.246445751333846,0.26600586340155497,0.2726921318484812,0.27019600426694645,0.2773972332624781,0.20714247402117392,0.19789168441501992,0.22465510777749378
cont,2000,ABS,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.26059249971061665,0.25009588988314596,0.27411315786880097,0.21709268957010613,0.20602196921727803,0.2270512698865643,0.23487624264927903,0.22616373561342676,0.24611093392182817,0.2874385680699983,0.2723298698723274,0.3014524885989381
cont,2000,ABS,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.24519502470181478,0.22432468898636104,0.26040337525665747,0.28322762208203,0.2744980914123021,0.2973477176232486,0.2684014722114275,0.263329085968041,0.27196190450056235,0.20317588100472772,0.1967686201792586,0.2134492347667704
cont,2000,ABS,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.27297345230251857,0.27063914310816795,0.2765132097248714,0.22774775845569642,0.20435793269174057,0.25154876915972796,0.25282216786851885,0.2360565934995402,0.2650661199424694,0.2464566213732663,0.21315636154572162,0.28113293563777975
cont,2000,ABS,RS_CONT,rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.25149915835666514,0.23583963552783158,0.27411315786880097,0.21683821034798162,0.20602196921727803,0.2235211708535744,0.22938511424322028,0.2261637356134268,0.23444391993022,0.30227751705213285,0.28716406826724267,0.3118456262467103
