domain,budget,view,algo_variant,anchor_mode,value_col,rel_norm,value_transform,instance_weighting,metric,tau,n_boot,anchors_json,Evolution_mean,Evolution_p05,Evolution_p95,PSO_global_mean,PSO_global_p05,PSO_global_p95,PSO_local_mean,PSO_local_p05,PSO_local_p95,Random_mean,Random_p05,Random_p95
cont,5000,REL,"DE(pop=20,F=0.8,CR=0.9)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.2780790859313615,0.27388827236830154,0.2828139927084562,0.24886105890725202,0.24032383710723124,0.2567572316661593,0.2534667358404479,0.24487409456769405,0.26064540194251257,0.21959311932093883,0.20861875325198845,0.23288268511397825
cont,5000,REL,"DE(pop=40,F=0.8,CR=0.9)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.24047165774270113,0.23259658229695215,0.24882956419552968,0.22601401235792673,0.22207277229036534,0.23074565500769587,0.2296761142811268,0.22557706866150018,0.23438988581610376,0.3038382156182454,0.29839756079427154,0.3087404778907511
cont,5000,REL,"ES_ML(mu=10,lam=40,sigma=0.3)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.24024635175407433,0.23247371265270672,0.24862209422259357,0.22588827547944346,0.22189151507464447,0.23036353128596807,0.22952237321231006,0.22547851314880007,0.23409816571709285,0.30434299955417193,0.29864744310698377,0.30902180197718776
cont,5000,REL,"ES_ML(mu=20,lam=80,sigma=0.2)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.24024635175407433,0.23247371265270672,0.24862209422259357,0.22588827547944346,0.22189151507464447,0.23036353128596807,0.22952237321231006,0.22547851314880007,0.23409816571709285,0.30434299955417193,0.29864744310698377,0.30902180197718776
cont,5000,REL,HC_CONT(sigma=0.2),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.24024635175407433,0.23247371265270672,0.24862209422259357,0.22588827547944346,0.22189151507464447,0.23036353128596807,0.22952237321231006,0.22547851314880007,0.23409816571709285,0.30434299955417193,0.29864744310698377,0.30902180197718776
cont,5000,REL,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.25075201478276543,0.24083762524965577,0.25914078928129924,0.2666877597109878,0.2613881335648378,0.27151201036676026,0.27507714549422124,0.2722878020453169,0.278602724049948,0.20748308001202573,0.2017465541757216,0.2144608157983229
cont,5000,REL,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.2533887513369734,0.2434673059652469,0.2647413929093934,0.2285480292189904,0.22283331168414477,0.23473837637257294,0.23685531963185721,0.2297194869126383,0.24476474357133304,0.2812078998121791,0.26298849055517476,0.29529853925147037
cont,5000,REL,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.24814061404163,0.23837897991944174,0.2569638406936451,0.2772538070265772,0.274035224522877,0.280872532479594,0.2687948610846597,0.26382153638025396,0.2733415674349723,0.20581071784713295,0.2000627522883318,0.21240055302544195
cont,5000,REL,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.2588728289302004,0.2498094567082981,0.2668995938609956,0.2645740973742883,0.2584555306667346,0.2698235528059375,0.26912957509519225,0.26362332172612024,0.27406665798345864,0.20742349860031925,0.20182618413471337,0.21442218129588297
cont,5000,REL,RS_CONT,rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.24024635175407433,0.23247371265270672,0.2486220942225936,0.22588827547944348,0.22189151507464452,0.23036353128596807,0.22952237321231006,0.22547851314880007,0.23409816571709285,0.30434299955417193,0.29864744310698377,0.30902180197718776
cont,5000,REL,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.24024635175407433,0.23247371265270672,0.24862209422259357,0.22588827547944346,0.22189151507464447,0.23036353128596807,0.22952237321231006,0.22547851314880007,0.23409816571709285,0.30434299955417193,0.29864744310698377,0.30902180197718776
