domain,budget,view,algo_variant,anchor_mode,value_col,rel_norm,value_transform,instance_weighting,metric,tau,n_boot,anchors_json,Evolution_mean,Evolution_p05,Evolution_p95,PSO_global_mean,PSO_global_p05,PSO_global_p95,PSO_local_mean,PSO_local_p05,PSO_local_p95,Random_mean,Random_p05,Random_p95
cont,500,REL,"DE(pop=20,F=0.8,CR=0.9)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.26557741844565647,0.25414205096162457,0.2768809559286982,0.22513185776144237,0.2138963466167197,0.24002005278653962,0.24371330534724486,0.22930237866528771,0.255000638406082,0.26557741844565647,0.2541420509616246,0.27688095592869816
cont,500,REL,"DE(pop=40,F=0.8,CR=0.9)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.26557741844565647,0.25414205096162457,0.27688095592869816,0.22513185776144237,0.2138963466167197,0.2400200527865396,0.24371330534724486,0.2293023786652877,0.255000638406082,0.26557741844565647,0.25414205096162457,0.27688095592869816
cont,500,REL,"ES_ML(mu=10,lam=40,sigma=0.3)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.25073791664449735,0.2344930731753905,0.26910061417196984,0.2497024597643315,0.22677126073104184,0.2708889917825959,0.2488217069466735,0.23190449021662998,0.2616637132299741,0.25073791664449735,0.2344930731753905,0.26910061417196984
cont,500,REL,"ES_ML(mu=20,lam=80,sigma=0.2)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.26103809788510113,0.2499052977408404,0.274563236065962,0.23200087525027868,0.22061097305283284,0.24576790232052348,0.24592292897951976,0.22901907621990164,0.2606658520977333,0.26103809788510113,0.2499052977408404,0.274563236065962
cont,500,REL,HC_CONT(sigma=0.2),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.2511373548975626,0.23663621027465975,0.26791147999068304,0.2551743710642065,0.23296079613007045,0.27922443397104385,0.24255091914066818,0.23001727463712143,0.2529876985813767,0.2511373548975626,0.23663621027465975,0.26791147999068304
cont,500,REL,"PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.24247629368815476,0.22886170910441828,0.253078624756416,0.25080256004755136,0.23485138765829588,0.2675862210657878,0.26424485257613894,0.2538353585022708,0.2763338863558593,0.24247629368815476,0.22886170910441828,0.253078624756416
cont,500,REL,"PSO_RING(p=40,ring,w=0.72,c1=1.49,c2=1.49)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.2579070612166593,0.2508546035930715,0.2647255539945715,0.2317187193674986,0.2163805941797231,0.2462136183522395,0.25246715819918303,0.25000899319612285,0.25526467201378705,0.2579070612166593,0.2508546035930715,0.2647255539945715
cont,500,REL,"PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.23258991722762787,0.22192398749604883,0.24544656663838132,0.2744587029815598,0.25954715835567366,0.2865213111292779,0.2603614625631844,0.2482622694484024,0.27299913436135775,0.23258991722762787,0.22192398749604883,0.24544656663838132
cont,500,REL,"PSO_STD(p=40,w=0.72,c1=1.49,c2=1.49)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.24998372767415322,0.23292784610577724,0.2634204021120013,0.24022354788203168,0.218743059285955,0.26333708947889894,0.25980899676966235,0.25083975007597376,0.2718494161143996,0.24998372767415322,0.23292784610577724,0.2634204021120013
cont,500,REL,RS_CONT,rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.26557741844565647,0.25414205096162457,0.27688095592869816,0.22513185776144237,0.21389634661671966,0.2400200527865396,0.24371330534724486,0.2293023786652877,0.255000638406082,0.26557741844565647,0.25414205096162457,0.2768809559286982
cont,500,REL,"SA_CONT(sigma=0.3,T0=1.0,alpha=0.995)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""DE(pop=20,F=0.8,CR=0.9)"", ""PSO_global"": ""PSO_STD(p=20,w=0.72,c1=1.49,c2=1.49)"", ""PSO_local"": ""PSO_RING(p=20,ring,w=0.72,c1=1.49,c2=1.49)"", ""Random"": ""RS_CONT""}",0.26652601814447946,0.2554653486677162,0.2770584325371002,0.22427514845070104,0.21383684404743233,0.23777196762289313,0.24267281526033954,0.22892859615275907,0.254358731252927,0.26652601814447946,0.2554653486677162,0.2770584325371002
