domain,budget,view,algo_variant,anchor_mode,value_col,rel_norm,value_transform,instance_weighting,metric,tau,n_boot,anchors_json,Evolution_mean,Evolution_p05,Evolution_p95,LocalSearch_mean,LocalSearch_p05,LocalSearch_p95,Random_mean,Random_p05,Random_p95
bin,500,REL,"GA(pop=100,pc=0.9,pm=0.02)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.36376265396064206,0.3592202310032415,0.36681133577392944,0.27247469207871616,0.26637732845214107,0.2815595379935171,0.36376265396064206,0.3592202310032415,0.36681133577392944
bin,500,REL,"GA(pop=50,pc=0.9,pm=0.02)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.36376265396064206,0.3592202310032414,0.3668113357739295,0.27247469207871616,0.2663773284521411,0.2815595379935171,0.3637626539606421,0.3592202310032415,0.3668113357739295
bin,500,REL,"GA(pop=50,pc=0.9,pm=0.05)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.36376265396064206,0.3592202310032415,0.36681133577392944,0.27247469207871616,0.26637732845214107,0.2815595379935171,0.36376265396064206,0.3592202310032415,0.36681133577392944
bin,500,REL,HC(flips=1),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.29982416231005427,0.2961175988835593,0.30526605337719764,0.40035167537989175,0.3894678932456048,0.40776480223288125,0.29982416231005427,0.2961175988835593,0.30526605337719764
bin,500,REL,HC(flips=2),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.36376265396064206,0.3592202310032415,0.36681133577392944,0.27247469207871616,0.26637732845214107,0.2815595379935171,0.36376265396064206,0.3592202310032415,0.36681133577392944
bin,500,REL,RS_BIN,rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.36376265396064206,0.3592202310032415,0.36681133577392944,0.27247469207871616,0.26637732845214107,0.2815595379935171,0.363762653960642,0.3592202310032414,0.3668113357739294
bin,500,REL,"SA(T0=1.0,alpha=0.995,flips=1)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.30004167176321506,0.2963762803686675,0.3056392019260847,0.39991665647356983,0.3887215961478306,0.40724743926266505,0.30004167176321506,0.2963762803686675,0.30563920192608474
bin,500,REL,"SA(T0=2.0,alpha=0.99,flips=1)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.29982464048610263,0.29611760604504456,0.3052667579671446,0.4003507190277944,0.3894664840657108,0.4077647879099108,0.29982464048610263,0.29611760604504456,0.3052667579671446
bin,500,REL,"SA(T0=2.0,alpha=0.995,flips=2)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.36376265396064206,0.3592202310032415,0.36681133577392944,0.27247469207871616,0.26637732845214107,0.2815595379935171,0.36376265396064206,0.3592202310032415,0.36681133577392944
bin,500,REL,TABU(tenure=12),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.36376265396064206,0.3592202310032415,0.36681133577392944,0.27247469207871616,0.26637732845214107,0.2815595379935171,0.36376265396064206,0.3592202310032415,0.36681133577392944
bin,500,REL,TABU(tenure=7),rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.36376265396064206,0.3592202310032415,0.36681133577392944,0.27247469207871616,0.26637732845214107,0.2815595379935171,0.36376265396064206,0.3592202310032415,0.36681133577392944
bin,500,REL,"UMDA(pop=100,elite=0.2)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.36376265396064206,0.3592202310032415,0.36681133577392944,0.27247469207871616,0.26637732845214107,0.2815595379935171,0.36376265396064206,0.3592202310032415,0.36681133577392944
bin,500,REL,"UMDA(pop=50,elite=0.2)",rel_medoid,beta_mean,zscore,logit_clip,variance,cosine,6.0,400,"{""Evolution"": ""GA(pop=50,pc=0.9,pm=0.02)"", ""LocalSearch"": ""SA(T0=2.0,alpha=0.99,flips=1)"", ""Random"": ""RS_BIN""}",0.3120852853560587,0.3007405815751951,0.3258741036403034,0.37582942928788277,0.34825179271939327,0.39851883684960976,0.3120852853560587,0.3007405815751951,0.3258741036403034
