domain,problem,instance_id,algo_variant,budget,target,successes,trials,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
cont,Ackley,3,BA,1000,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.184444976312171,5.236993086885824,3.42555609627517,7.275258530782549
cont,Ackley,3,BA,1000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.184444976312171,5.236993086885824,3.42555609627517,7.275258530782549
cont,Ackley,3,BA,1000,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.184444976312171,5.236993086885824,3.42555609627517,7.275258530782549
cont,Ackley,3,BA,1500,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.24227011517355,5.284015299279684,2.742414264519493,7.239766529632703
cont,Ackley,3,BA,1500,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.24227011517355,5.284015299279684,2.742414264519493,7.239766529632703
cont,Ackley,3,BA,1500,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,5.24227011517355,5.284015299279684,2.742414264519493,7.239766529632703
cont,Ackley,3,BA,2000,easy,1.0,30.0,0.0625,0.011585315861443594,0.14409039131834475,4.851329374724608,5.072039025405891,0.0617626050156201,7.4043959062516596
cont,Ackley,3,BA,2000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.851329374724608,5.072039025405891,0.0617626050156201,7.4043959062516596
cont,Ackley,3,BA,2000,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.851329374724608,5.072039025405891,0.0617626050156201,7.4043959062516596
cont,Ackley,3,BA,3500,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.422300831406679,4.424557958865893,1.8547245459177373,5.978808849853728
cont,Ackley,3,BA,3500,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.422300831406679,4.424557958865893,1.8547245459177373,5.978808849853728
cont,Ackley,3,BA,3500,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.422300831406679,4.424557958865893,1.8547245459177373,5.978808849853728
cont,Ackley,3,BA,5000,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.290384943063954,4.773249737073266,1.6462251560878802,6.422424590712552
cont,Ackley,3,BA,5000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.290384943063954,4.773249737073266,1.6462251560878802,6.422424590712552
cont,Ackley,3,BA,5000,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.290384943063954,4.773249737073266,1.6462251560878802,6.422424590712552
cont,Ackley,3,BA,8000,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.355262161553619,4.295839963722374,2.3168499491281342,7.180911999079303
cont,Ackley,3,BA,8000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.355262161553619,4.295839963722374,2.3168499491281342,7.180911999079303
cont,Ackley,3,BA,8000,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.355262161553619,4.295839963722374,2.3168499491281342,7.180911999079303
cont,Ackley,3,BA,12000,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.17881954929359,4.167125079388628,2.316849957977273,6.559567092446336
cont,Ackley,3,BA,12000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.17881954929359,4.167125079388628,2.316849957977273,6.559567092446336
cont,Ackley,3,BA,12000,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.17881954929359,4.167125079388628,2.316849957977273,6.559567092446336
cont,Ackley,3,BA,15000,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.9900218305188,3.8857592337459903,2.316849468086954,5.817597593875799
cont,Ackley,3,BA,15000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.9900218305188,3.8857592337459903,2.316849468086954,5.817597593875799
cont,Ackley,3,BA,15000,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.9900218305188,3.8857592337459903,2.316849468086954,5.817597593875799
cont,Ackley,3,BA,20000,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.104912019234982,3.8857594396177846,2.31684897592729,6.280111399228392
cont,Ackley,3,BA,20000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.104912019234982,3.8857594396177846,2.31684897592729,6.280111399228392
cont,Ackley,3,BA,20000,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.104912019234982,3.8857594396177846,2.31684897592729,6.280111399228392
cont,Ackley,3,ES_1P1,200,easy,0.0,60.0,0.016129032258064516,0.0008405202432845778,0.04792395210660732,2.145669017362882,2.1035618540662875,1.1488041976674208,3.401717536300066
cont,Ackley,3,ES_1P1,200,hard,0.0,60.0,0.016129032258064516,0.0008405202432845778,0.04792395210660732,2.145669017362882,2.1035618540662875,1.1488041976674208,3.401717536300066
cont,Ackley,3,ES_1P1,200,med,0.0,60.0,0.016129032258064516,0.0008405202432845778,0.04792395210660732,2.145669017362882,2.1035618540662875,1.1488041976674208,3.401717536300066
cont,Ackley,3,ES_1P1,300,easy,0.0,60.0,0.016129032258064516,0.0008405202432845778,0.04792395210660732,0.9645433043018252,0.6489626585377057,0.2794575963969419,3.275887017048288
cont,Ackley,3,ES_1P1,300,hard,0.0,60.0,0.016129032258064516,0.0008405202432845778,0.04792395210660732,0.9645433043018252,0.6489626585377057,0.2794575963969419,3.275887017048288
cont,Ackley,3,ES_1P1,300,med,0.0,60.0,0.016129032258064516,0.0008405202432845778,0.04792395210660732,0.9645433043018252,0.6489626585377057,0.2794575963969419,3.275887017048288
cont,Ackley,3,ES_1P1,500,easy,50.0,60.0,0.8225806451612904,0.737809329698466,0.8954507890045598,0.2912842373804264,0.0527815880552364,0.0314004949756818,2.323514358551304
cont,Ackley,3,ES_1P1,500,hard,0.0,60.0,0.016129032258064516,0.0008405202432845778,0.04792395210660732,0.2912842373804264,0.0527815880552364,0.0314004949756818,2.323514358551304
cont,Ackley,3,ES_1P1,500,med,0.0,60.0,0.016129032258064516,0.0008405202432845778,0.04792395210660732,0.2912842373804264,0.0527815880552364,0.0314004949756818,2.323514358551304
cont,Ackley,3,ES_1P1,800,easy,54.0,60.0,0.8870967741935484,0.8150702008822153,0.9448860346613462,0.2056897617095305,0.0024168719135997,0.0009674491573901,2.814369331749291
cont,Ackley,3,ES_1P1,800,hard,2.0,60.0,0.04838709677419355,0.01353724697481819,0.0996348801942324,0.2056897617095305,0.0024168719135997,0.0009674491573901,2.814369331749291
cont,Ackley,3,ES_1P1,800,med,54.0,60.0,0.8870967741935484,0.8150702008822153,0.9448860346613462,0.2056897617095305,0.0024168719135997,0.0009674491573901,2.814369331749291
cont,Ackley,3,ES_1P1,1000,easy,44.0,60.0,0.7258064516129032,0.6292692164931135,0.8139983442795572,0.5394547530156059,0.0003515093250716,9.019718503155973e-05,2.8143503558808587
cont,Ackley,3,ES_1P1,1000,hard,44.0,60.0,0.7258064516129032,0.6292692164931135,0.8139983442795572,0.5394547530156059,0.0003515093250716,9.019718503155973e-05,2.8143503558808587
cont,Ackley,3,ES_1P1,1000,med,44.0,60.0,0.7258064516129032,0.6292692164931135,0.8139983442795572,0.5394547530156059,0.0003515093250716,9.019718503155973e-05,2.8143503558808587
cont,Ackley,3,ES_1P1,1500,easy,52.0,60.0,0.8548387096774194,0.7757872714269468,0.9208142328831339,0.2584357863591631,2.1414670183794726e-06,7.279157263617719e-07,2.8143499807822754
cont,Ackley,3,ES_1P1,1500,hard,52.0,60.0,0.8548387096774194,0.7757872714269468,0.9208142328831339,0.2584357863591631,2.1414670183794726e-06,7.279157263617719e-07,2.8143499807822754
cont,Ackley,3,ES_1P1,1500,med,52.0,60.0,0.8548387096774194,0.7757872714269468,0.9208142328831339,0.2584357863591631,2.1414670183794726e-06,7.279157263617719e-07,2.8143499807822754
cont,Ackley,3,ES_1P1,2000,easy,52.0,60.0,0.8548387096774194,0.7757872714269468,0.9208142328831339,0.2194964981623797,1.6720167028694277e-08,3.0463103151134874e-09,1.6462236331031126
cont,Ackley,3,ES_1P1,2000,hard,52.0,60.0,0.8548387096774194,0.7757872714269468,0.9208142328831339,0.2194964981623797,1.6720167028694277e-08,3.0463103151134874e-09,1.6462236331031126
cont,Ackley,3,ES_1P1,2000,med,52.0,60.0,0.8548387096774194,0.7757872714269468,0.9208142328831339,0.2194964981623797,1.6720167028694277e-08,3.0463103151134874e-09,1.6462236331031126
cont,Ackley,3,ES_1P1,3500,easy,48.0,60.0,0.7903225806451613,0.7008414375371663,0.8690842599477397,0.3963072424957529,9.65005853004186e-13,3.8768988019910476e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,3500,hard,48.0,60.0,0.7903225806451613,0.7008414375371663,0.8690842599477397,0.3963072424957529,9.65005853004186e-13,3.8768988019910476e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,3500,med,48.0,60.0,0.7903225806451613,0.7008414375371663,0.8690842599477397,0.3963072424957529,9.65005853004186e-13,3.8768988019910476e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,5000,easy,54.0,60.0,0.8870967741935484,0.8150702008822153,0.9448860346613462,0.1646223633109464,7.696066006701585e-13,2.740030424774887e-13,1.6462236331031126
cont,Ackley,3,ES_1P1,5000,hard,54.0,60.0,0.8870967741935484,0.8150702008822153,0.9448860346613462,0.1646223633109464,7.696066006701585e-13,2.740030424774887e-13,1.6462236331031126
cont,Ackley,3,ES_1P1,5000,med,54.0,60.0,0.8870967741935484,0.8150702008822153,0.9448860346613462,0.1646223633109464,7.696066006701585e-13,2.740030424774887e-13,1.6462236331031126
cont,Ackley,3,ES_1P1,8000,easy,50.0,60.0,0.8225806451612904,0.737809329698466,0.8954507890045598,0.3414331213920907,6.399325513939402e-13,2.740030424774887e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,8000,hard,50.0,60.0,0.8225806451612904,0.737809329698466,0.8954507890045598,0.3414331213920907,6.399325513939402e-13,2.740030424774887e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,8000,med,50.0,60.0,0.8225806451612904,0.737809329698466,0.8954507890045598,0.3414331213920907,6.399325513939402e-13,2.740030424774887e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,12000,easy,42.0,60.0,0.6935483870967742,0.5944602159813313,0.785481259424184,0.538575433847605,6.132871988029366e-13,2.882138971926907e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,12000,hard,42.0,60.0,0.6935483870967742,0.5944602159813313,0.785481259424184,0.538575433847605,6.132871988029366e-13,2.882138971926907e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,12000,med,42.0,60.0,0.6935483870967742,0.5944602159813313,0.785481259424184,0.538575433847605,6.132871988029366e-13,2.882138971926907e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,15000,easy,42.0,60.0,0.6935483870967742,0.5944602159813313,0.785481259424184,0.5832837777638757,5.617728504603292e-13,3.2374103398069565e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,15000,hard,42.0,60.0,0.6935483870967742,0.5944602159813313,0.785481259424184,0.5832837777638757,5.617728504603292e-13,3.2374103398069565e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,15000,med,42.0,60.0,0.6935483870967742,0.5944602159813313,0.785481259424184,0.5832837777638757,5.617728504603292e-13,3.2374103398069565e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,20000,easy,56.0,60.0,0.9193548387096774,0.8561950404588264,0.9671466720920268,0.1321024141654635,4.765077221691172e-13,2.455813330470847e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,20000,hard,56.0,60.0,0.9193548387096774,0.8561950404588264,0.9671466720920268,0.1321024141654635,4.765077221691172e-13,2.455813330470847e-13,2.3168487918475877
cont,Ackley,3,ES_1P1,20000,med,56.0,60.0,0.9193548387096774,0.8561950404588264,0.9671466720920268,0.1321024141654635,4.765077221691172e-13,2.455813330470847e-13,2.3168487918475877
cont,Ackley,3,ES_MULAMBDA,200,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.815477911365321,4.874174310830449,3.4073281615383846,6.0169402614080845
cont,Ackley,3,ES_MULAMBDA,200,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.815477911365321,4.874174310830449,3.4073281615383846,6.0169402614080845
cont,Ackley,3,ES_MULAMBDA,200,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.815477911365321,4.874174310830449,3.4073281615383846,6.0169402614080845
cont,Ackley,3,ES_MULAMBDA,300,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.711102161770287,4.659287477701444,3.825266838579208,5.549645954644834
cont,Ackley,3,ES_MULAMBDA,300,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.711102161770287,4.659287477701444,3.825266838579208,5.549645954644834
cont,Ackley,3,ES_MULAMBDA,300,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,4.711102161770287,4.659287477701444,3.825266838579208,5.549645954644834
cont,Ackley,3,ES_MULAMBDA,500,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.677438744666531,3.6546524734897434,1.8951524824039196,4.922121879296757
cont,Ackley,3,ES_MULAMBDA,500,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.677438744666531,3.6546524734897434,1.8951524824039196,4.922121879296757
cont,Ackley,3,ES_MULAMBDA,500,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.677438744666531,3.6546524734897434,1.8951524824039196,4.922121879296757
cont,Ackley,3,ES_MULAMBDA,800,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.562876159823033,3.561680154236378,2.118988838277961,4.274238404887516
cont,Ackley,3,ES_MULAMBDA,800,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.562876159823033,3.561680154236378,2.118988838277961,4.274238404887516
cont,Ackley,3,ES_MULAMBDA,800,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.562876159823033,3.561680154236378,2.118988838277961,4.274238404887516
cont,Ackley,3,ES_MULAMBDA,1000,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.488185922943089,3.5449209193868367,2.391622040470061,4.344164844804162
cont,Ackley,3,ES_MULAMBDA,1000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.488185922943089,3.5449209193868367,2.391622040470061,4.344164844804162
cont,Ackley,3,ES_MULAMBDA,1000,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.488185922943089,3.5449209193868367,2.391622040470061,4.344164844804162
cont,Ackley,3,ES_MULAMBDA,1500,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.241674004416009,3.267092681597118,2.4231957341955384,4.044189413800616
cont,Ackley,3,ES_MULAMBDA,1500,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.241674004416009,3.267092681597118,2.4231957341955384,4.044189413800616
cont,Ackley,3,ES_MULAMBDA,1500,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.241674004416009,3.267092681597118,2.4231957341955384,4.044189413800616
cont,Ackley,3,ES_MULAMBDA,2000,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.0130894455298445,3.0241447333253797,1.3806222142586368,4.096993630383441
cont,Ackley,3,ES_MULAMBDA,2000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.0130894455298445,3.0241447333253797,1.3806222142586368,4.096993630383441
cont,Ackley,3,ES_MULAMBDA,2000,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.0130894455298445,3.0241447333253797,1.3806222142586368,4.096993630383441
cont,Ackley,3,ES_MULAMBDA,3500,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.310311575740523,2.378373564645021,0.6585410935692413,3.277731345088775
cont,Ackley,3,ES_MULAMBDA,3500,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.310311575740523,2.378373564645021,0.6585410935692413,3.277731345088775
cont,Ackley,3,ES_MULAMBDA,3500,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,2.310311575740523,2.378373564645021,0.6585410935692413,3.277731345088775
cont,Ackley,3,ES_MULAMBDA,5000,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,1.5758886616815682,1.569759399453352,0.1838124968744989,2.34341961724346
cont,Ackley,3,ES_MULAMBDA,5000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,1.5758886616815682,1.569759399453352,0.1838124968744989,2.34341961724346
cont,Ackley,3,ES_MULAMBDA,5000,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,1.5758886616815682,1.569759399453352,0.1838124968744989,2.34341961724346
cont,Ackley,3,ES_MULAMBDA,8000,easy,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.5654342980795863,0.5117742089864881,0.2513655825955259,1.2928314859946757
cont,Ackley,3,ES_MULAMBDA,8000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.5654342980795863,0.5117742089864881,0.2513655825955259,1.2928314859946757
cont,Ackley,3,ES_MULAMBDA,8000,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.5654342980795863,0.5117742089864881,0.2513655825955259,1.2928314859946757
cont,Ackley,3,ES_MULAMBDA,12000,easy,15.0,30.0,0.5,0.3565721369616578,0.6434278630383421,0.1102720161842898,0.0989829630242895,0.0341676371062011,0.243171051090631
cont,Ackley,3,ES_MULAMBDA,12000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.1102720161842898,0.0989829630242895,0.0341676371062011,0.243171051090631
cont,Ackley,3,ES_MULAMBDA,12000,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.1102720161842898,0.0989829630242895,0.0341676371062011,0.243171051090631
cont,Ackley,3,ES_MULAMBDA,15000,easy,30.0,30.0,0.96875,0.9078859400526763,0.998346745733359,0.0374266128267832,0.0336278949633723,0.0143877293553491,0.0678332401380186
cont,Ackley,3,ES_MULAMBDA,15000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.0374266128267832,0.0336278949633723,0.0143877293553491,0.0678332401380186
cont,Ackley,3,ES_MULAMBDA,15000,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.0374266128267832,0.0336278949633723,0.0143877293553491,0.0678332401380186
cont,Ackley,3,ES_MULAMBDA,20000,easy,30.0,30.0,0.96875,0.9078859400526763,0.998346745733359,0.0080133982785472,0.0071994955401675,0.0040700211002477,0.0176467488839944
cont,Ackley,3,ES_MULAMBDA,20000,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.0080133982785472,0.0071994955401675,0.0040700211002477,0.0176467488839944
cont,Ackley,3,ES_MULAMBDA,20000,med,24.0,30.0,0.78125,0.6533474562111927,0.8889112287407399,0.0080133982785472,0.0071994955401675,0.0040700211002477,0.0176467488839944
