domain,problem,instance_id,shift_seed,algo_variant,budget,rep,seed,evals,best
cont,Rosenbrock,10,2490010,GWO,300,0,915555600000000,300,49.835028959695705
cont,Rosenbrock,10,2490010,GWO,300,1,915883281000000,300,78.71797361092506
cont,Rosenbrock,10,2490010,GWO,300,2,916210962000000,300,150.2280109347854
cont,Rosenbrock,10,2490010,GWO,300,3,916538643000000,300,667.4778212066038
cont,Rosenbrock,10,2490010,GWO,300,4,916866324000000,300,43.30212655767412
cont,Rosenbrock,10,2490010,GWO,300,5,917194005000000,300,158.64425198530725
cont,Rosenbrock,10,2490010,GWO,300,6,917521686000000,300,89.66533634995263
cont,Rosenbrock,10,2490010,GWO,300,7,917849367000000,300,69.40666943096363
cont,Rosenbrock,10,2490010,GWO,300,8,918177048000000,300,134.93879716069998
cont,Rosenbrock,10,2490010,GWO,300,9,918504729000000,300,79.72894801307879
cont,Rosenbrock,10,2490010,GWO,500,0,916735250000000,480,49.88510738396807
cont,Rosenbrock,10,2490010,GWO,500,1,917062931000000,480,89.06179837742829
cont,Rosenbrock,10,2490010,GWO,500,2,917390612000000,480,17.6904235999868
cont,Rosenbrock,10,2490010,GWO,500,3,917718293000000,480,113.826716868886
cont,Rosenbrock,10,2490010,GWO,500,4,918045974000000,480,347.262898359294
cont,Rosenbrock,10,2490010,GWO,500,5,918373655000000,480,54.863235191532524
cont,Rosenbrock,10,2490010,GWO,500,6,918701336000000,480,154.71234863302612
cont,Rosenbrock,10,2490010,GWO,500,7,919029017000000,480,11.578107583007464
cont,Rosenbrock,10,2490010,GWO,500,8,919356698000000,480,254.8911030186153
cont,Rosenbrock,10,2490010,GWO,500,9,919684379000000,480,53.850404749250444
cont,Rosenbrock,10,2490010,GWO,800,0,918504725000000,780,38.275673988383225
cont,Rosenbrock,10,2490010,GWO,800,1,918832406000000,780,57.5853992746001
cont,Rosenbrock,10,2490010,GWO,800,2,919160087000000,780,11.81815103296758
cont,Rosenbrock,10,2490010,GWO,800,3,919487768000000,780,12.378533937383398
cont,Rosenbrock,10,2490010,GWO,800,4,919815449000000,780,20.67005416883621
cont,Rosenbrock,10,2490010,GWO,800,5,920143130000000,780,50.166323023811145
cont,Rosenbrock,10,2490010,GWO,800,6,920470811000000,780,18.110963764696674
cont,Rosenbrock,10,2490010,GWO,800,7,920798492000000,780,160.97946636792588
cont,Rosenbrock,10,2490010,GWO,800,8,921126173000000,780,88.55868967225412
cont,Rosenbrock,10,2490010,GWO,800,9,921453854000000,780,94.41532525214114
cont,Rosenbrock,10,2490010,GWO,1000,0,158366526000000,990,19.528895753331078
cont,Rosenbrock,10,2490010,GWO,1000,1,158694207000000,990,52.02541975274221
cont,Rosenbrock,10,2490010,GWO,1000,2,159021888000000,990,29.522811620904932
cont,Rosenbrock,10,2490010,GWO,1000,3,159349569000000,990,64.628741505748
cont,Rosenbrock,10,2490010,GWO,1000,4,159677250000000,990,44.581744400394356
cont,Rosenbrock,10,2490010,GWO,1000,5,160004931000000,990,85.9782073128432
cont,Rosenbrock,10,2490010,GWO,1000,6,160332612000000,990,37.16996191617108
cont,Rosenbrock,10,2490010,GWO,1000,7,160660293000000,990,62.231746302742856
cont,Rosenbrock,10,2490010,GWO,1000,8,160987974000000,990,78.01346366010081
cont,Rosenbrock,10,2490010,GWO,1000,9,161315655000000,990,17.372409756323968
cont,Rosenbrock,10,2490010,GWO,2000,0,159021887000000,1980,656.0109187625145
cont,Rosenbrock,10,2490010,GWO,2000,1,159349568000000,1980,46.896293906173455
cont,Rosenbrock,10,2490010,GWO,2000,2,159677249000000,1980,41.799149149556214
cont,Rosenbrock,10,2490010,GWO,2000,3,160004930000000,1980,51.413148149003625
cont,Rosenbrock,10,2490010,GWO,2000,4,160332611000000,1980,37.81850133759352
cont,Rosenbrock,10,2490010,GWO,2000,5,160660292000000,1980,23.555486188133205
cont,Rosenbrock,10,2490010,GWO,2000,6,160987973000000,1980,49.97580788897978
cont,Rosenbrock,10,2490010,GWO,2000,7,161315654000000,1980,45.34351393321982
cont,Rosenbrock,10,2490010,GWO,2000,8,161643335000000,1980,81.41189771720192
cont,Rosenbrock,10,2490010,GWO,2000,9,161971016000000,1980,57.402440524080006
cont,Rosenbrock,10,2490010,GWO,5000,0,160987970000000,4980,39.14110485344782
cont,Rosenbrock,10,2490010,GWO,5000,1,161315651000000,4980,55.12334927959918
cont,Rosenbrock,10,2490010,GWO,5000,2,161643332000000,4980,64.52804263838681
cont,Rosenbrock,10,2490010,GWO,5000,3,161971013000000,4980,56.459999748708576
cont,Rosenbrock,10,2490010,GWO,5000,4,162298694000000,4980,8.61304037344625
cont,Rosenbrock,10,2490010,GWO,5000,5,162626375000000,4980,40.33022334533998
cont,Rosenbrock,10,2490010,GWO,5000,6,162954056000000,4980,62.89803051272133
cont,Rosenbrock,10,2490010,GWO,5000,7,163281737000000,4980,22.593178657589817
cont,Rosenbrock,10,2490010,GWO,5000,8,163609418000000,4980,51.06639241036672
cont,Rosenbrock,10,2490010,GWO,5000,9,163937099000000,4980,44.786004560492195
cont,Rosenbrock,10,2490010,GWO,10000,0,405502830000000,9990,59.89706538434518
cont,Rosenbrock,10,2490010,GWO,10000,1,405830511000000,9990,55.06628255613711
cont,Rosenbrock,10,2490010,GWO,10000,2,406158192000000,9990,21.965595344242665
cont,Rosenbrock,10,2490010,GWO,10000,3,406485873000000,9990,21.932079663703576
cont,Rosenbrock,10,2490010,GWO,10000,4,406813554000000,9990,22.198805366603573
cont,Rosenbrock,10,2490010,GWO,10000,5,407141235000000,9990,51.83207830111194
cont,Rosenbrock,10,2490010,GWO,10000,6,407468916000000,9990,14.27436146047578
cont,Rosenbrock,10,2490010,GWO,10000,7,407796597000000,9990,59.94847096922546
cont,Rosenbrock,10,2490010,GWO,10000,8,408124278000000,9990,21.832903829804884
cont,Rosenbrock,10,2490010,GWO,10000,9,408451959000000,9990,62.107120542953716
cont,Rosenbrock,10,2490010,MFO,300,0,705971413000000,300,10822.096161561018
cont,Rosenbrock,10,2490010,MFO,300,1,706299094000000,300,11192.621573647079
cont,Rosenbrock,10,2490010,MFO,300,2,706626775000000,300,4063.160707487422
cont,Rosenbrock,10,2490010,MFO,300,3,706954456000000,300,2897.256938452567
cont,Rosenbrock,10,2490010,MFO,300,4,707282137000000,300,4017.2817697418504
cont,Rosenbrock,10,2490010,MFO,300,5,707609818000000,300,7311.183368977246
cont,Rosenbrock,10,2490010,MFO,300,6,707937499000000,300,712.9267260314075
cont,Rosenbrock,10,2490010,MFO,300,7,708265180000000,300,3647.684377838593
cont,Rosenbrock,10,2490010,MFO,300,8,708592861000000,300,882.550689633329
cont,Rosenbrock,10,2490010,MFO,300,9,708920542000000,300,15088.633678919181
cont,Rosenbrock,10,2490010,MFO,500,0,707151063000000,480,1625.8912985139298
cont,Rosenbrock,10,2490010,MFO,500,1,707478744000000,480,3092.627632449157
cont,Rosenbrock,10,2490010,MFO,500,2,707806425000000,480,10311.085192833492
cont,Rosenbrock,10,2490010,MFO,500,3,708134106000000,480,1907.7317428135302
cont,Rosenbrock,10,2490010,MFO,500,4,708461787000000,480,2003.1657446553081
cont,Rosenbrock,10,2490010,MFO,500,5,708789468000000,480,4891.1893484469665
cont,Rosenbrock,10,2490010,MFO,500,6,709117149000000,480,995.5506209163134
cont,Rosenbrock,10,2490010,MFO,500,7,709444830000000,480,2072.269812491511
cont,Rosenbrock,10,2490010,MFO,500,8,709772511000000,480,12872.740288089952
cont,Rosenbrock,10,2490010,MFO,500,9,710100192000000,480,6891.60418382461
cont,Rosenbrock,10,2490010,MFO,800,0,708920538000000,780,2170.993548825929
cont,Rosenbrock,10,2490010,MFO,800,1,709248219000000,780,943.4242065821621
cont,Rosenbrock,10,2490010,MFO,800,2,709575900000000,780,397.198400900102
cont,Rosenbrock,10,2490010,MFO,800,3,709903581000000,780,2205.5942338043806
cont,Rosenbrock,10,2490010,MFO,800,4,710231262000000,780,2817.37681263978
cont,Rosenbrock,10,2490010,MFO,800,5,710558943000000,780,2924.0892042871374
cont,Rosenbrock,10,2490010,MFO,800,6,710886624000000,780,574.6393255645096
cont,Rosenbrock,10,2490010,MFO,800,7,711214305000000,780,2015.9787061880068
cont,Rosenbrock,10,2490010,MFO,800,8,711541986000000,780,3275.6053667212755
cont,Rosenbrock,10,2490010,MFO,800,9,711869667000000,780,3901.1356701881487
cont,Rosenbrock,10,2490010,MFO,1000,0,944915715000000,990,1179.2657573475658
cont,Rosenbrock,10,2490010,MFO,1000,1,945243396000000,990,887.257353633036
cont,Rosenbrock,10,2490010,MFO,1000,2,945571077000000,990,5029.715581681587
cont,Rosenbrock,10,2490010,MFO,1000,3,945898758000000,990,1869.9822733614114
cont,Rosenbrock,10,2490010,MFO,1000,4,946226439000000,990,14629.152876948792
cont,Rosenbrock,10,2490010,MFO,1000,5,946554120000000,990,1600.6280749041728
cont,Rosenbrock,10,2490010,MFO,1000,6,946881801000000,990,466.3931306907846
cont,Rosenbrock,10,2490010,MFO,1000,7,947209482000000,990,1291.6168122180904
cont,Rosenbrock,10,2490010,MFO,1000,8,947537163000000,990,837.8063047571741
cont,Rosenbrock,10,2490010,MFO,1000,9,947864844000000,990,1276.20862177875
cont,Rosenbrock,10,2490010,MFO,2000,0,945571076000000,1980,184.8141440294273
cont,Rosenbrock,10,2490010,MFO,2000,1,945898757000000,1980,92.63989900261294
cont,Rosenbrock,10,2490010,MFO,2000,2,946226438000000,1980,2029.5700070753137
cont,Rosenbrock,10,2490010,MFO,2000,3,946554119000000,1980,3434.151583181097
cont,Rosenbrock,10,2490010,MFO,2000,4,946881800000000,1980,4261.160130781014
cont,Rosenbrock,10,2490010,MFO,2000,5,947209481000000,1980,154.77761079267952
cont,Rosenbrock,10,2490010,MFO,2000,6,947537162000000,1980,593.3399191764079
cont,Rosenbrock,10,2490010,MFO,2000,7,947864843000000,1980,2943.283577979269
cont,Rosenbrock,10,2490010,MFO,2000,8,948192524000000,1980,658.3913849586054
cont,Rosenbrock,10,2490010,MFO,2000,9,948520205000000,1980,715.5620936620351
cont,Rosenbrock,10,2490010,MFO,5000,0,947537159000000,4980,351.7550572965289
cont,Rosenbrock,10,2490010,MFO,5000,1,947864840000000,4980,277.64478840472066
cont,Rosenbrock,10,2490010,MFO,5000,2,948192521000000,4980,186.90297723329965
cont,Rosenbrock,10,2490010,MFO,5000,3,948520202000000,4980,1245.3283746488482
cont,Rosenbrock,10,2490010,MFO,5000,4,948847883000000,4980,250.05729432778207
cont,Rosenbrock,10,2490010,MFO,5000,5,949175564000000,4980,139.7792206449044
cont,Rosenbrock,10,2490010,MFO,5000,6,949503245000000,4980,374.9211301228845
cont,Rosenbrock,10,2490010,MFO,5000,7,949830926000000,4980,879.7775195614772
cont,Rosenbrock,10,2490010,MFO,5000,8,950158607000000,4980,540.6283986116829
cont,Rosenbrock,10,2490010,MFO,5000,9,950486288000000,4980,456.86222187988506
cont,Rosenbrock,10,2490010,MFO,10000,0,188185395000000,9990,634.8308546707839
cont,Rosenbrock,10,2490010,MFO,10000,1,188513076000000,9990,217.31918369671254
cont,Rosenbrock,10,2490010,MFO,10000,2,188840757000000,9990,53.39595689071934
cont,Rosenbrock,10,2490010,MFO,10000,3,189168438000000,9990,10.963760499720577
cont,Rosenbrock,10,2490010,MFO,10000,4,189496119000000,9990,150.36681117098848
cont,Rosenbrock,10,2490010,MFO,10000,5,189823800000000,9990,958.8849744921677
cont,Rosenbrock,10,2490010,MFO,10000,6,190151481000000,9990,163.7477190387349
cont,Rosenbrock,10,2490010,MFO,10000,7,190479162000000,9990,221.04064345035047
cont,Rosenbrock,10,2490010,MFO,10000,8,190806843000000,9990,101.8151442809255
cont,Rosenbrock,10,2490010,MFO,10000,9,191134524000000,9990,121.5339491018148
cont,Rosenbrock,10,2490010,WOA,300,0,143949775000000,300,3560.7099658183483
cont,Rosenbrock,10,2490010,WOA,300,1,144277456000000,300,4880.788184523091
cont,Rosenbrock,10,2490010,WOA,300,2,144605137000000,300,2101.136371737076
cont,Rosenbrock,10,2490010,WOA,300,3,144932818000000,300,1374.5369903890578
cont,Rosenbrock,10,2490010,WOA,300,4,145260499000000,300,333.1723491535088
cont,Rosenbrock,10,2490010,WOA,300,5,145588180000000,300,5195.4131282714825
cont,Rosenbrock,10,2490010,WOA,300,6,145915861000000,300,1544.1231867091567
cont,Rosenbrock,10,2490010,WOA,300,7,146243542000000,300,4245.905757850684
cont,Rosenbrock,10,2490010,WOA,300,8,146571223000000,300,596.02316630066
cont,Rosenbrock,10,2490010,WOA,300,9,146898904000000,300,2235.849430637298
cont,Rosenbrock,10,2490010,WOA,500,0,145129425000000,480,1318.7462860633445
cont,Rosenbrock,10,2490010,WOA,500,1,145457106000000,480,278.86097136436547
cont,Rosenbrock,10,2490010,WOA,500,2,145784787000000,480,390.73222969836127
cont,Rosenbrock,10,2490010,WOA,500,3,146112468000000,480,1442.589422041351
cont,Rosenbrock,10,2490010,WOA,500,4,146440149000000,480,296.5347897337036
cont,Rosenbrock,10,2490010,WOA,500,5,146767830000000,480,211.40112337309367
cont,Rosenbrock,10,2490010,WOA,500,6,147095511000000,480,806.6965600322916
cont,Rosenbrock,10,2490010,WOA,500,7,147423192000000,480,491.32188476578676
cont,Rosenbrock,10,2490010,WOA,500,8,147750873000000,480,1607.0053224939654
cont,Rosenbrock,10,2490010,WOA,500,9,148078554000000,480,4292.829790589656
cont,Rosenbrock,10,2490010,WOA,800,0,146898900000000,780,244.9888473345094
cont,Rosenbrock,10,2490010,WOA,800,1,147226581000000,780,938.4204562691707
cont,Rosenbrock,10,2490010,WOA,800,2,147554262000000,780,253.20639272845162
cont,Rosenbrock,10,2490010,WOA,800,3,147881943000000,780,55.059209386449865
cont,Rosenbrock,10,2490010,WOA,800,4,148209624000000,780,618.9853328115177
cont,Rosenbrock,10,2490010,WOA,800,5,148537305000000,780,35.534021605878124
cont,Rosenbrock,10,2490010,WOA,800,6,148864986000000,780,172.66814314326461
cont,Rosenbrock,10,2490010,WOA,800,7,149192667000000,780,88.30492834822192
cont,Rosenbrock,10,2490010,WOA,800,8,149520348000000,780,39.059946592012224
cont,Rosenbrock,10,2490010,WOA,800,9,149848029000000,780,101.41322236005469
cont,Rosenbrock,10,2490010,WOA,1000,0,466386941000000,990,251.03840125999625
cont,Rosenbrock,10,2490010,WOA,1000,1,466714622000000,990,504.9677509351913
cont,Rosenbrock,10,2490010,WOA,1000,2,467042303000000,990,265.1475615009073
cont,Rosenbrock,10,2490010,WOA,1000,3,467369984000000,990,36.07872465346548
cont,Rosenbrock,10,2490010,WOA,1000,4,467697665000000,990,902.1815948438912
cont,Rosenbrock,10,2490010,WOA,1000,5,468025346000000,990,27.511580667870987
cont,Rosenbrock,10,2490010,WOA,1000,6,468353027000000,990,13.586919964025686
cont,Rosenbrock,10,2490010,WOA,1000,7,468680708000000,990,68.07622796928736
cont,Rosenbrock,10,2490010,WOA,1000,8,469008389000000,990,63.07724903054958
cont,Rosenbrock,10,2490010,WOA,1000,9,469336070000000,990,388.947394227078
cont,Rosenbrock,10,2490010,WOA,2000,0,467042302000000,1980,31.567411755696952
cont,Rosenbrock,10,2490010,WOA,2000,1,467369983000000,1980,188.55610863816997
cont,Rosenbrock,10,2490010,WOA,2000,2,467697664000000,1980,67.83329759193913
cont,Rosenbrock,10,2490010,WOA,2000,3,468025345000000,1980,8.963651113006375
cont,Rosenbrock,10,2490010,WOA,2000,4,468353026000000,1980,50.36210069094246
cont,Rosenbrock,10,2490010,WOA,2000,5,468680707000000,1980,95.80722144639614
cont,Rosenbrock,10,2490010,WOA,2000,6,469008388000000,1980,23.93131224319409
cont,Rosenbrock,10,2490010,WOA,2000,7,469336069000000,1980,16.362853063619713
cont,Rosenbrock,10,2490010,WOA,2000,8,469663750000000,1980,10.71544427101319
cont,Rosenbrock,10,2490010,WOA,2000,9,469991431000000,1980,32.09930473167276
cont,Rosenbrock,10,2490010,WOA,5000,0,469008385000000,4980,2.731796998862402
cont,Rosenbrock,10,2490010,WOA,5000,1,469336066000000,4980,20.741024969703314
cont,Rosenbrock,10,2490010,WOA,5000,2,469663747000000,4980,15.967131706890832
cont,Rosenbrock,10,2490010,WOA,5000,3,469991428000000,4980,7.364666053510734
cont,Rosenbrock,10,2490010,WOA,5000,4,470319109000000,4980,9.103772826366184
cont,Rosenbrock,10,2490010,WOA,5000,5,470646790000000,4980,14.226753479216915
cont,Rosenbrock,10,2490010,WOA,5000,6,470974471000000,4980,0.421728352340949
cont,Rosenbrock,10,2490010,WOA,5000,7,471302152000000,4980,10.951648171648802
cont,Rosenbrock,10,2490010,WOA,5000,8,471629833000000,4980,74.47078938253945
cont,Rosenbrock,10,2490010,WOA,5000,9,471957514000000,4980,74.7585617143627
cont,Rosenbrock,10,2490010,WOA,10000,0,793149485000000,9990,7.165493135069556
cont,Rosenbrock,10,2490010,WOA,10000,1,793477166000000,9990,9.608596933607812
cont,Rosenbrock,10,2490010,WOA,10000,2,793804847000000,9990,9.62719685294946
cont,Rosenbrock,10,2490010,WOA,10000,3,794132528000000,9990,9.454286402605291
cont,Rosenbrock,10,2490010,WOA,10000,4,794460209000000,9990,26.038982816761486
cont,Rosenbrock,10,2490010,WOA,10000,5,794787890000000,9990,8.184745693523315
cont,Rosenbrock,10,2490010,WOA,10000,6,795115571000000,9990,8.610835612244516
cont,Rosenbrock,10,2490010,WOA,10000,7,795443252000000,9990,5.783370258581112
cont,Rosenbrock,10,2490010,WOA,10000,8,795770933000000,9990,72.59709750571803
cont,Rosenbrock,10,2490010,WOA,10000,9,796098614000000,9990,5.798550938891402
cont,Rosenbrock,10,2490010,FA,300,0,72767371000000,300,6579.219020930903
cont,Rosenbrock,10,2490010,FA,300,1,73095052000000,300,4339.8604708104085
cont,Rosenbrock,10,2490010,FA,300,2,73422733000000,300,35049.302020358664
cont,Rosenbrock,10,2490010,FA,300,3,73750414000000,300,5170.014168879281
cont,Rosenbrock,10,2490010,FA,300,4,74078095000000,300,24687.549318445166
cont,Rosenbrock,10,2490010,FA,300,5,74405776000000,300,5239.812748885939
cont,Rosenbrock,10,2490010,FA,300,6,74733457000000,300,13840.542581918606
cont,Rosenbrock,10,2490010,FA,300,7,75061138000000,300,7258.621309614712
cont,Rosenbrock,10,2490010,FA,300,8,75388819000000,300,26507.70193430539
cont,Rosenbrock,10,2490010,FA,300,9,75716500000000,300,12816.822657909916
cont,Rosenbrock,10,2490010,FA,500,0,73947021000000,480,9023.047543811579
cont,Rosenbrock,10,2490010,FA,500,1,74274702000000,480,27536.93973169646
cont,Rosenbrock,10,2490010,FA,500,2,74602383000000,480,12426.833930580782
cont,Rosenbrock,10,2490010,FA,500,3,74930064000000,480,5050.822297324672
cont,Rosenbrock,10,2490010,FA,500,4,75257745000000,480,10220.488906553335
cont,Rosenbrock,10,2490010,FA,500,5,75585426000000,480,18317.16252133121
cont,Rosenbrock,10,2490010,FA,500,6,75913107000000,480,12641.25814755842
cont,Rosenbrock,10,2490010,FA,500,7,76240788000000,480,6354.0028120008
cont,Rosenbrock,10,2490010,FA,500,8,76568469000000,480,14485.970499032204
cont,Rosenbrock,10,2490010,FA,500,9,76896150000000,480,22366.692694145735
cont,Rosenbrock,10,2490010,FA,800,0,75716496000000,780,11735.909857974933
cont,Rosenbrock,10,2490010,FA,800,1,76044177000000,780,9900.458615363585
cont,Rosenbrock,10,2490010,FA,800,2,76371858000000,780,12498.516318944363
cont,Rosenbrock,10,2490010,FA,800,3,76699539000000,780,3628.0674181363274
cont,Rosenbrock,10,2490010,FA,800,4,77027220000000,780,13300.644635244715
cont,Rosenbrock,10,2490010,FA,800,5,77354901000000,780,10063.172897808183
cont,Rosenbrock,10,2490010,FA,800,6,77682582000000,780,7582.555827917654
cont,Rosenbrock,10,2490010,FA,800,7,78010263000000,780,11234.813957577027
cont,Rosenbrock,10,2490010,FA,800,8,78337944000000,780,13986.938951372245
cont,Rosenbrock,10,2490010,FA,800,9,78665625000000,780,7444.888733507265
cont,Rosenbrock,10,2490010,FA,1000,0,625629113000000,990,2106.9494472562924
cont,Rosenbrock,10,2490010,FA,1000,1,625956794000000,990,12872.037921819829
cont,Rosenbrock,10,2490010,FA,1000,2,626284475000000,990,5631.386275262934
cont,Rosenbrock,10,2490010,FA,1000,3,626612156000000,990,2478.373818507143
cont,Rosenbrock,10,2490010,FA,1000,4,626939837000000,990,4456.478931810176
cont,Rosenbrock,10,2490010,FA,1000,5,627267518000000,990,8077.89365548384
cont,Rosenbrock,10,2490010,FA,1000,6,627595199000000,990,9278.403545762187
cont,Rosenbrock,10,2490010,FA,1000,7,627922880000000,990,10078.904894689134
cont,Rosenbrock,10,2490010,FA,1000,8,628250561000000,990,8636.119886001045
cont,Rosenbrock,10,2490010,FA,1000,9,628578242000000,990,6912.409243534203
cont,Rosenbrock,10,2490010,FA,2000,0,626284474000000,1980,1390.5901458879373
cont,Rosenbrock,10,2490010,FA,2000,1,626612155000000,1980,2523.80928176512
cont,Rosenbrock,10,2490010,FA,2000,2,626939836000000,1980,8143.395606776324
cont,Rosenbrock,10,2490010,FA,2000,3,627267517000000,1980,3713.1846232839953
cont,Rosenbrock,10,2490010,FA,2000,4,627595198000000,1980,6050.355167038189
cont,Rosenbrock,10,2490010,FA,2000,5,627922879000000,1980,5055.645028944745
cont,Rosenbrock,10,2490010,FA,2000,6,628250560000000,1980,8828.271573697672
cont,Rosenbrock,10,2490010,FA,2000,7,628578241000000,1980,7284.534700169997
cont,Rosenbrock,10,2490010,FA,2000,8,628905922000000,1980,6181.038093446584
cont,Rosenbrock,10,2490010,FA,2000,9,629233603000000,1980,3836.058368228284
cont,Rosenbrock,10,2490010,FA,5000,0,628250557000000,4980,5231.073654406729
cont,Rosenbrock,10,2490010,FA,5000,1,628578238000000,4980,3171.1968977121956
cont,Rosenbrock,10,2490010,FA,5000,2,628905919000000,4980,1316.4326221029557
cont,Rosenbrock,10,2490010,FA,5000,3,629233600000000,4980,3939.16862992731
cont,Rosenbrock,10,2490010,FA,5000,4,629561281000000,4980,1919.0434376338083
cont,Rosenbrock,10,2490010,FA,5000,5,629888962000000,4980,3187.941466619678
cont,Rosenbrock,10,2490010,FA,5000,6,630216643000000,4980,5431.786496882934
cont,Rosenbrock,10,2490010,FA,5000,7,630544324000000,4980,1845.4392125596698
cont,Rosenbrock,10,2490010,FA,5000,8,630872005000000,4980,4306.014796560173
cont,Rosenbrock,10,2490010,FA,5000,9,631199686000000,4980,3645.5188292283774
cont,Rosenbrock,10,2490010,FA,10000,0,182816233000000,9990,3148.9560764216394
cont,Rosenbrock,10,2490010,FA,10000,1,183143914000000,9990,5080.57722341085
cont,Rosenbrock,10,2490010,FA,10000,2,183471595000000,9990,2956.2552149095354
cont,Rosenbrock,10,2490010,FA,10000,3,183799276000000,9990,1959.003646765733
cont,Rosenbrock,10,2490010,FA,10000,4,184126957000000,9990,2109.19506547914
cont,Rosenbrock,10,2490010,FA,10000,5,184454638000000,9990,2457.377982487464
cont,Rosenbrock,10,2490010,FA,10000,6,184782319000000,9990,2681.754590606062
cont,Rosenbrock,10,2490010,FA,10000,7,185110000000000,9990,2700.3248025766543
cont,Rosenbrock,10,2490010,FA,10000,8,185437681000000,9990,1895.6098114331983
cont,Rosenbrock,10,2490010,FA,10000,9,185765362000000,9990,2876.3500006100553
cont,Rosenbrock,10,2490010,BA,300,0,450659793000000,300,10970.681308373596
cont,Rosenbrock,10,2490010,BA,300,1,450987474000000,300,10303.711614425762
cont,Rosenbrock,10,2490010,BA,300,2,451315155000000,300,20254.816059668425
cont,Rosenbrock,10,2490010,BA,300,3,451642836000000,300,10921.223588711171
cont,Rosenbrock,10,2490010,BA,300,4,451970517000000,300,9318.405460334845
cont,Rosenbrock,10,2490010,BA,300,5,452298198000000,300,11735.7365630268
cont,Rosenbrock,10,2490010,BA,300,6,452625879000000,300,11509.475558173981
cont,Rosenbrock,10,2490010,BA,300,7,452953560000000,300,5489.527407219152
cont,Rosenbrock,10,2490010,BA,300,8,453281241000000,300,16481.84010825881
cont,Rosenbrock,10,2490010,BA,300,9,453608922000000,300,47926.06653748648
cont,Rosenbrock,10,2490010,BA,500,0,451839443000000,500,22873.307711047895
cont,Rosenbrock,10,2490010,BA,500,1,452167124000000,500,19378.42674051848
cont,Rosenbrock,10,2490010,BA,500,2,452494805000000,500,11775.300414561516
cont,Rosenbrock,10,2490010,BA,500,3,452822486000000,500,4509.220196892223
cont,Rosenbrock,10,2490010,BA,500,4,453150167000000,500,3338.2816785009745
cont,Rosenbrock,10,2490010,BA,500,5,453477848000000,500,16296.454502521938
cont,Rosenbrock,10,2490010,BA,500,6,453805529000000,500,17544.098920314686
cont,Rosenbrock,10,2490010,BA,500,7,454133210000000,500,7742.890643221878
cont,Rosenbrock,10,2490010,BA,500,8,454460891000000,500,4370.041737887327
cont,Rosenbrock,10,2490010,BA,500,9,454788572000000,500,15798.969611695298
cont,Rosenbrock,10,2490010,BA,800,0,453608918000000,800,2859.5854198661327
cont,Rosenbrock,10,2490010,BA,800,1,453936599000000,800,4313.990727681489
cont,Rosenbrock,10,2490010,BA,800,2,454264280000000,800,8092.694171284804
cont,Rosenbrock,10,2490010,BA,800,3,454591961000000,800,9196.67808588448
cont,Rosenbrock,10,2490010,BA,800,4,454919642000000,800,7292.839979870982
cont,Rosenbrock,10,2490010,BA,800,5,455247323000000,800,13433.021768896124
cont,Rosenbrock,10,2490010,BA,800,6,455575004000000,800,19236.00212780619
cont,Rosenbrock,10,2490010,BA,800,7,455902685000000,800,7343.888798991539
cont,Rosenbrock,10,2490010,BA,800,8,456230366000000,800,16636.40997113233
cont,Rosenbrock,10,2490010,BA,800,9,456558047000000,800,22056.328417265264
cont,Rosenbrock,10,2490010,BA,1000,0,873891327000000,1000,6661.05460896328
cont,Rosenbrock,10,2490010,BA,1000,1,874219008000000,1000,26259.659310967974
cont,Rosenbrock,10,2490010,BA,1000,2,874546689000000,1000,13120.853371758065
cont,Rosenbrock,10,2490010,BA,1000,3,874874370000000,1000,23499.687164446692
cont,Rosenbrock,10,2490010,BA,1000,4,875202051000000,1000,8729.24693838074
cont,Rosenbrock,10,2490010,BA,1000,5,875529732000000,1000,7820.140081734317
cont,Rosenbrock,10,2490010,BA,1000,6,875857413000000,1000,29392.55149622234
cont,Rosenbrock,10,2490010,BA,1000,7,876185094000000,1000,3268.1562003120766
cont,Rosenbrock,10,2490010,BA,1000,8,876512775000000,1000,9257.076291249075
cont,Rosenbrock,10,2490010,BA,1000,9,876840456000000,1000,9580.021646431982
cont,Rosenbrock,10,2490010,BA,2000,0,874546688000000,2000,7428.854932861548
cont,Rosenbrock,10,2490010,BA,2000,1,874874369000000,2000,4507.493867578076
cont,Rosenbrock,10,2490010,BA,2000,2,875202050000000,2000,18633.18525852196
cont,Rosenbrock,10,2490010,BA,2000,3,875529731000000,2000,4835.053237023103
cont,Rosenbrock,10,2490010,BA,2000,4,875857412000000,2000,26434.212584207806
cont,Rosenbrock,10,2490010,BA,2000,5,876185093000000,2000,17723.17424924187
cont,Rosenbrock,10,2490010,BA,2000,6,876512774000000,2000,5126.794948740567
cont,Rosenbrock,10,2490010,BA,2000,7,876840455000000,2000,9856.890605176637
cont,Rosenbrock,10,2490010,BA,2000,8,877168136000000,2000,7630.017526344848
cont,Rosenbrock,10,2490010,BA,2000,9,877495817000000,2000,6371.585887030213
cont,Rosenbrock,10,2490010,BA,5000,0,876512771000000,5000,2050.398179785031
cont,Rosenbrock,10,2490010,BA,5000,1,876840452000000,5000,11859.341233349654
cont,Rosenbrock,10,2490010,BA,5000,2,877168133000000,5000,8384.004211897487
cont,Rosenbrock,10,2490010,BA,5000,3,877495814000000,5000,5226.729726527487
