domain,problem,instance_id,n,budget,algo,seed,final_best,improve_rel,auc_progress,p10_progress,p50_progress,p90_progress,stagnation_frac,div_mean,div_decay,step_mean,step_decay,step_burst
cont,sphere,sphere_d5_i000,5,2500,HC,1,0.7500607951691558,0.6977762716084572,0.98554865301942,0.9766374961558493,0.9999999999997525,0.9999999999997525,0.9387755102040817,0.0,0.0,0.4336859317030418,0.0,0.3516693953937661
cont,sphere,sphere_d5_i000,5,2500,HC,2,0.4966002886276328,0.7044775800134697,0.9597615634261656,0.9999999999997197,0.9999999999997197,0.9999999999997197,0.9387755102040817,0.0,0.0,0.39515287292416074,0.0,0.3674613211473746
cont,sphere,sphere_d5_i001,5,2500,PSO,0,0.6868718296934777,0.0,0.0,0.0,0.0,0.0,1.0,0.0017991934683935066,0.9999999994441954,0.003963738698740515,0.9999999997477128,0.0
cont,sphere,sphere_d5_i001,5,2500,PSO,1,1.3072054139577566e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.005630623490721383,0.9999999998223997,0.008584959769962775,0.9999999998835172,0.0
cont,sphere,sphere_d5_i001,5,2500,PSO,2,2.0210478329770403e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.004815578599420435,0.9999999997923406,0.010938103671759522,0.9999999999085765,0.0
cont,sphere,sphere_d5_i001,5,2500,DE,0,0.0036300144374153682,0.000561047286850735,0.7499999986687966,0.0,0.9999999982250621,0.9999999982250621,0.5,0.005963428189971772,0.5359092068293247,0.017824530891320734,0.0,0.7846869075512318
cont,sphere,sphere_d5_i001,5,2500,DE,1,0.0017219799857847967,0.005685661722295269,0.7499999998690646,0.0,0.9999999998254195,0.9999999998254195,0.5,0.005010964647704856,0.49564359084963244,0.013995224943414465,0.0,0.8631772392299101
cont,sphere,sphere_d5_i001,5,2500,DE,2,0.00011478295007220408,0.0014333588886922305,0.7499999994775635,0.0,0.999999999303418,0.999999999303418,0.5,0.003921384984110993,0.40373727285394195,0.01215320318785606,0.0,0.8735995253099951
cont,sphere,sphere_d5_i001,5,2500,ES,0,3.247069767029222,0.0,0.0,0.0,0.0,0.0,1.0,0.10680031593676527,0.9999999999906367,1.4293343018698794,0.9999999999993003,0.0
cont,sphere,sphere_d5_i001,5,2500,ES,1,5.660380968090327,0.0,0.0,0.0,0.0,0.0,1.0,0.08784930906918234,0.9999999999886168,1.360684787740956,0.999999999999265,0.0
cont,sphere,sphere_d5_i001,5,2500,ES,2,0.058759307873131744,0.0,0.0,0.0,0.0,0.0,1.0,0.01402216923648842,0.9999999999286844,0.20683711966323914,0.9999999999951652,0.0
cont,sphere,sphere_d5_i001,5,2500,GWO,0,0.03467094439536248,0.0,0.0,0.0,0.0,0.0,1.0,0.0277764739882929,0.9999999999639984,0.08115755293925173,0.9999999999876782,0.0
cont,sphere,sphere_d5_i001,5,2500,GWO,1,0.043542129386177186,0.0,0.0,0.0,0.0,0.0,1.0,0.03035787773525484,0.9999999999670597,0.08448699852007473,0.9999999999881638,0.0
cont,sphere,sphere_d5_i001,5,2500,GWO,2,0.025745536568712837,0.0,0.0,0.0,0.0,0.0,1.0,0.028096165088180147,0.999999999964408,0.10021752760729716,0.9999999999900216,0.0
cont,sphere,sphere_d5_i001,5,2500,WOA,0,0.0011431671305461397,0.0,0.0,0.0,0.0,0.0,1.0,0.041560028353236377,0.9999999999759385,0.10662982631848172,0.9999999999906217,0.0
cont,sphere,sphere_d5_i001,5,2500,WOA,1,0.0018545167734304077,0.0,0.0,0.0,0.0,0.0,1.0,0.04555154551927814,0.9999999999780469,0.1224037370564658,0.9999999999918303,0.0
cont,sphere,sphere_d5_i001,5,2500,WOA,2,0.0006386481488377245,0.0,0.0,0.0,0.0,0.0,1.0,0.04233595131243139,0.9999999999763795,0.12634935609894413,0.9999999999920854,0.0
cont,sphere,sphere_d5_i001,5,2500,SA,0,0.12776461744739934,0.6493862905054218,0.8649938869642447,0.669783864129888,0.9999999999995212,0.9999999999995212,0.9387755102040817,0.0,0.0,0.33847553954149506,0.0,0.3723419166840561
cont,sphere,sphere_d5_i001,5,2500,SA,1,0.5475441245220407,0.8279030146567357,0.9580691223465777,0.88257849784903,0.9999999999998657,0.9999999999998657,0.8979591836734694,0.0,0.0,0.3029205325090686,0.0,0.36598094909389467
cont,sphere,sphere_d5_i001,5,2500,SA,2,0.17777555404448364,0.5675799082487889,0.885443264287957,0.5773439900272178,0.9999999999993531,0.9999999999993531,0.9591836734693877,0.0,0.0,0.3143562691181415,0.0,0.39104321557480626
cont,sphere,sphere_d5_i001,5,2500,HC,0,0.8491936240724421,0.7613763844071808,0.9625688715275034,0.9999999999998305,0.9999999999998305,0.9999999999998305,0.9387755102040817,0.0,0.0,0.40657512147005354,0.0,0.4756106665847499
cont,sphere,sphere_d5_i001,5,2500,HC,1,0.5463470641059851,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4291580323528377,0.0,0.43199109353543763
cont,sphere,sphere_d5_i001,5,2500,HC,2,1.312067901407198,0.5405095621427927,0.9575451542660838,0.981570300328149,0.9999999999996323,0.9999999999996323,0.9183673469387755,0.0,0.0,0.4102136112449515,0.0,0.3895769270354384
cont,sphere,sphere_d5_i002,5,2500,PSO,0,4.494375115489015e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0040910450056505605,0.9999999997555635,0.008751810545357102,0.9999999998857378,0.0
cont,sphere,sphere_d5_i002,5,2500,PSO,1,1.2508629601495772e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.007408518321745046,0.9999999998650202,0.019965367213819033,0.9999999999499133,0.0
cont,sphere,sphere_d5_i002,5,2500,PSO,2,6.662780622153377e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.006031742420274361,0.9999999998342104,0.010380423632121492,0.9999999999036647,0.0
cont,sphere,sphere_d5_i002,5,2500,DE,0,0.008473519702828097,0.02106367987673999,0.7499999999654365,0.0,0.9999999999539154,0.9999999999539154,0.5,0.01031023089875434,0.5417321313827209,0.029077965007064832,0.0,0.7887658473649901
cont,sphere,sphere_d5_i002,5,2500,DE,1,0.0054954092779533285,0.0195236828654612,0.7499999999625411,0.0,0.9999999999500547,0.9999999999500547,0.5,0.00867845111920993,0.6082337815974361,0.025182928575963395,0.0,0.7745964403599606
cont,sphere,sphere_d5_i002,5,2500,DE,2,0.002833398579141605,0.0,0.0,0.0,0.0,0.0,1.0,0.007384267705879479,0.4966415579646089,0.02097941474015395,0.0,0.814228784292729
cont,sphere,sphere_d5_i002,5,2500,ES,0,5.372710555689996,0.0,0.0,0.0,0.0,0.0,1.0,0.16528766665431907,0.99999999999395,1.0912474732261221,0.9999999999990835,0.0
cont,sphere,sphere_d5_i002,5,2500,ES,1,0.004591809667615881,0.0,0.0,0.0,0.0,0.0,1.0,0.003729810963604499,0.9999999997318899,0.057035541690799156,0.9999999999824671,0.0
cont,sphere,sphere_d5_i002,5,2500,ES,2,2.622836171950098,0.0,0.0,0.0,0.0,0.0,1.0,0.10391106117511968,0.9999999999903764,0.8712923778752721,0.9999999999988523,0.0
cont,sphere,sphere_d5_i002,5,2500,GWO,0,0.0028425056782733606,0.0,0.0,0.0,0.0,0.0,1.0,0.007768043969555769,0.9999999998712674,0.03065166087578452,0.9999999999673754,0.0
cont,sphere,sphere_d5_i002,5,2500,GWO,1,0.0030553823665837006,0.0,0.0,0.0,0.0,0.0,1.0,0.008162405180092858,0.999999999877487,0.02943464915084261,0.9999999999660265,0.0
cont,sphere,sphere_d5_i002,5,2500,GWO,2,0.001684536257860242,0.0,0.0,0.0,0.0,0.0,1.0,0.007545453703217207,0.9999999998674698,0.0312847775865405,0.9999999999680356,0.0
cont,sphere,sphere_d5_i002,5,2500,WOA,0,0.0017681483086833451,0.0,0.0,0.0,0.0,0.0,1.0,0.013504678879412639,0.9999999999259516,0.04628600978696666,0.9999999999783953,0.0
cont,sphere,sphere_d5_i002,5,2500,WOA,1,0.0001685272181507376,0.0,0.0,0.0,0.0,0.0,1.0,0.013110424611844933,0.9999999999237248,0.041985241029973745,0.9999999999761822,0.0
cont,sphere,sphere_d5_i002,5,2500,WOA,2,0.004544746449374718,0.0,0.0,0.0,0.0,0.0,1.0,0.014889835144236486,0.9999999999328401,0.05046632312340522,0.9999999999801849,0.0
cont,sphere,sphere_d5_i002,5,2500,SA,0,0.7095640913472683,0.8146285653887261,0.9160725823105784,0.9100519113135513,0.9643734167311329,0.989748568231242,0.8775510204081632,0.0,0.0,0.41489721688649406,0.0,0.31072209790019467
cont,sphere,sphere_d5_i002,5,2500,SA,1,0.5484121022063144,0.5513948222314244,0.8424168675576137,0.3798972360852024,0.9117084172837772,0.9999999999994745,0.9387755102040817,0.0,0.0,0.3972639728564473,0.0,0.37931976416601376
cont,sphere,sphere_d5_i002,5,2500,SA,2,1.119171456898452,0.10684162905033512,0.540816326528479,0.0,0.9999999999960553,0.9999999999960553,0.9795918367346939,0.0,0.0,0.4279122986262912,0.0,0.3068026861995857
cont,sphere,sphere_d5_i002,5,2500,HC,0,0.589589140697057,0.8341069714663563,0.8138187589933122,0.6491107078072329,0.9419063424719821,0.9675712682671928,0.8367346938775511,0.0,0.0,0.507080259700689,0.0,0.28988133889035544
cont,sphere,sphere_d5_i002,5,2500,HC,1,1.011297681008709,0.8293562220472156,0.9150046365799643,0.8678031201985953,0.9077582342479928,0.9999999999998976,0.8775510204081632,0.0,0.0,0.5134689980460782,0.0,0.3206203984184029
cont,sphere,sphere_d5_i002,5,2500,HC,2,0.5044169413174479,0.8456036351672888,0.8915678373621452,0.8289571299230146,0.9999999999998787,0.9999999999998787,0.9387755102040817,0.0,0.0,0.4971468139391872,0.0,0.33490177646858404
cont,sphere,sphere_d5_i003,5,2500,PSO,0,7.101365350494248e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.007226456939304179,0.9999999998616196,0.013160555305425675,0.9999999999240153,0.0
cont,sphere,sphere_d5_i003,5,2500,PSO,1,4.240222012765374e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.008016526864728406,0.9999999998752577,0.014912592658506021,0.9999999999329425,0.0
cont,sphere,sphere_d5_i003,5,2500,PSO,2,9.922727308097395e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.004439991265063621,0.9999999997747743,0.010615321448359593,0.9999999999057965,0.0
cont,sphere,sphere_d5_i003,5,2500,DE,0,0.0024260738118783705,0.01376057023955981,0.7499999999463764,0.0,0.999999999928502,0.999999999928502,0.5,0.0082240792768434,0.42826972897799126,0.023781391942488295,0.0,0.8680116289592128
cont,sphere,sphere_d5_i003,5,2500,DE,1,0.008491527163862079,0.0,0.0,0.0,0.0,0.0,1.0,0.008816187084107955,0.5626141854133533,0.023994129561666633,0.0,0.791993274317986
cont,sphere,sphere_d5_i003,5,2500,DE,2,0.005371080290848759,0.00870236379777639,0.7499999999150229,0.0,0.9999999998866972,0.9999999998866972,0.5,0.009619024187350009,0.520156567712659,0.026537884150970883,0.0,0.7907715122600236
cont,sphere,sphere_d5_i003,5,2500,ES,0,3.903491554370104,0.0,0.0,0.0,0.0,0.0,1.0,0.09885014033522035,0.9999999999898836,1.2421696714695185,0.9999999999991949,0.0
cont,sphere,sphere_d5_i003,5,2500,ES,1,0.0003593554964227855,0.0,0.0,0.0,0.0,0.0,1.0,0.0009958727129109714,0.9999999989958556,0.010676409212455782,0.9999999999063355,0.0
cont,sphere,sphere_d5_i003,5,2500,ES,2,0.18836383803102721,0.0,0.0,0.0,0.0,0.0,1.0,0.049111427655280634,0.9999999999796382,0.31906124628437177,0.9999999999968658,0.0
cont,sphere,sphere_d5_i003,5,2500,GWO,0,0.01016870651140841,0.0,0.0,0.0,0.0,0.0,1.0,0.018249914664811583,0.9999999999452053,0.06011817449429287,0.9999999999833661,0.0
cont,sphere,sphere_d5_i003,5,2500,GWO,1,0.016013978726113334,0.0,0.0,0.0,0.0,0.0,1.0,0.01945517239297075,0.9999999999485999,0.06363298250902298,0.9999999999842848,0.0
cont,sphere,sphere_d5_i003,5,2500,GWO,2,0.01903657364897303,0.0,0.0,0.0,0.0,0.0,1.0,0.017010542576969115,0.999999999941213,0.05879644164877817,0.9999999999829922,0.0
cont,sphere,sphere_d5_i003,5,2500,WOA,0,0.0005724737043397838,0.0,0.0,0.0,0.0,0.0,1.0,0.039246990078394876,0.9999999999745204,0.10551212227277068,0.9999999999905224,0.0
cont,sphere,sphere_d5_i003,5,2500,WOA,1,0.0038521703569027867,0.0,0.0,0.0,0.0,0.0,1.0,0.02795992945536331,0.9999999999642346,0.08939616051993843,0.9999999999888137,0.0
cont,sphere,sphere_d5_i003,5,2500,WOA,2,0.0061877314190380206,0.0,0.0,0.0,0.0,0.0,1.0,0.027098395209266324,0.9999999999630975,0.0835136000615234,0.9999999999880258,0.0
cont,sphere,sphere_d5_i003,5,2500,SA,0,0.9267240720409694,0.5294028686534719,0.7923529365316014,0.28937656537415046,0.9218270013164025,0.9999999999995386,0.8775510204081632,0.0,0.0,0.35487287273136303,0.0,0.33618043400980246
cont,sphere,sphere_d5_i003,5,2500,SA,1,0.5957684394606729,0.7515357143105326,0.8941275847174386,0.7034439965115779,0.9108039824497638,0.9999999999997928,0.8775510204081632,0.0,0.0,0.3751918949912158,0.0,0.36028976643823935
cont,sphere,sphere_d5_i003,5,2500,SA,2,0.6664236502428551,0.7144547346484742,0.8969858466200384,0.5804427662741571,0.9999999999997602,0.9999999999997602,0.8979591836734694,0.0,0.0,0.3702786343809916,0.0,0.351108805774757
cont,sphere,sphere_d5_i003,5,2500,HC,0,0.4171292554934576,0.6390074784274973,0.6878352823191639,0.0,0.6631628396335669,0.9999999999996013,0.9183673469387755,0.0,0.0,0.44011094909907356,0.0,0.33932206216087285
cont,sphere,sphere_d5_i003,5,2500,HC,1,0.3558985802244706,0.7700549297344098,0.915808122709953,0.922373297471499,0.922373297471499,0.9999999999997797,0.9387755102040817,0.0,0.0,0.45952468868427276,0.0,0.39110734810498493
cont,sphere,sphere_d5_i003,5,2500,HC,2,0.5061557687117527,0.8721723719934331,0.902951904541367,0.7636830785658199,0.9975296163890612,0.9975296163890612,0.8775510204081632,0.0,0.0,0.42951427183995766,0.0,0.3664271586882986
cont,sphere,sphere_d5_i004,5,2500,PSO,0,3.93727437308568e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.006323875360782397,0.999999999841869,0.013236974071812768,0.999999999924454,0.0
cont,sphere,sphere_d5_i004,5,2500,PSO,1,8.540774627011599e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.005292572139139215,0.9999999998110559,0.01060172770575214,0.9999999999056757,0.0
cont,sphere,sphere_d5_i004,5,2500,PSO,2,2.3563975685982102e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.012101807759422748,0.9999999999173677,0.011353058301105634,0.999999999911918,0.0
cont,sphere,sphere_d5_i004,5,2500,DE,0,0.004944810155653579,0.013056414079665521,0.7499999999435859,0.0,0.9999999999247812,0.9999999999247812,0.5,0.008359325959507075,0.5209419955350463,0.02467297717739587,0.0,0.8084173726601306
cont,sphere,sphere_d5_i004,5,2500,DE,1,0.0012536745393572654,0.008857925070293378,0.7499999999161852,0.0,0.9999999998882468,0.9999999998882468,0.5,0.0066744599218233796,0.5533957280054633,0.019436166064561722,0.0,0.8106910447216896
cont,sphere,sphere_d5_i004,5,2500,DE,2,0.0022513874457633083,0.012169882044273304,0.7499999999392591,0.0,0.9999999999190122,0.9999999999190122,0.5,0.0064878089551627105,0.46827291872360993,0.017742682412179717,0.0,0.8478238816242769
cont,sphere,sphere_d5_i004,5,2500,ES,0,5.5624999387975074e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0006374876266834203,0.9999999984313421,0.0021454466060543097,0.9999999995338966,0.0
cont,sphere,sphere_d5_i004,5,2500,ES,1,6.239268889879099,0.0,0.0,0.0,0.0,0.0,1.0,0.14861465552610886,0.9999999999932712,1.4176327242851592,0.9999999999992946,0.0
cont,sphere,sphere_d5_i004,5,2500,ES,2,0.01166915507757505,0.0,0.0,0.0,0.0,0.0,1.0,0.007222606135441304,0.9999999998615458,0.3204086044626306,0.999999999996879,0.0
cont,sphere,sphere_d5_i004,5,2500,GWO,0,0.09072350671434821,0.0,0.0,0.0,0.0,0.0,1.0,0.014861790617421426,0.9999999999327134,0.06242462953878305,0.9999999999839807,0.0
cont,sphere,sphere_d5_i004,5,2500,GWO,1,0.016396140109281216,0.0,0.0,0.0,0.0,0.0,1.0,0.017658938379731735,0.9999999999433715,0.06294443320571053,0.9999999999841129,0.0
cont,sphere,sphere_d5_i004,5,2500,GWO,2,0.15981606027544226,0.0,0.0,0.0,0.0,0.0,1.0,0.01800925092669343,0.9999999999444731,0.06399820494339567,0.9999999999843745,0.0
cont,sphere,sphere_d5_i004,5,2500,WOA,0,0.0013639652658299954,0.0,0.0,0.0,0.0,0.0,1.0,0.035385299499904925,0.9999999999717397,0.10453347831760183,0.9999999999904337,0.0
cont,sphere,sphere_d5_i004,5,2500,WOA,1,0.0024579788225786766,0.0,0.0,0.0,0.0,0.0,1.0,0.02751459090355203,0.9999999999636557,0.09400550411857628,0.9999999999893623,0.0
cont,sphere,sphere_d5_i004,5,2500,WOA,2,0.003269815052282673,0.0,0.0,0.0,0.0,0.0,1.0,0.033382099632380785,0.9999999999700439,0.08812542346084917,0.9999999999886525,0.0
cont,sphere,sphere_d5_i004,5,2500,SA,0,0.858295320138631,0.6549875210450243,0.9242744006730093,0.48783044459276603,0.9990109651230802,0.9999999999997166,0.8979591836734694,0.0,0.0,0.3498649743021885,0.0,0.2877406206483292
cont,sphere,sphere_d5_i004,5,2500,SA,1,0.3892994708041406,0.5788823263955849,0.6185322109478937,0.2050697932222175,0.6422330384339459,0.9999999999994763,0.8979591836734694,0.0,0.0,0.36835406386273567,0.0,0.31729695445137784
cont,sphere,sphere_d5_i004,5,2500,SA,2,0.35044098170486904,0.8003458367488493,0.9184546056409264,0.7478707886409827,0.9472928275904414,0.9999999999998153,0.9387755102040817,0.0,0.0,0.33901978518799664,0.0,0.37604356685372775
cont,sphere,sphere_d5_i004,5,2500,HC,0,1.153804967623436,0.8159442682883783,0.9618236364001814,0.7843320305648327,0.9999999999998953,0.9999999999998953,0.8979591836734694,0.0,0.0,0.4628618984261411,0.0,0.3498832009192986
cont,sphere,sphere_d5_i004,5,2500,HC,1,0.5471996140684205,0.6833275649908622,0.8313552093549406,0.6786513295225906,0.9749363356531687,0.9999999999997005,0.9183673469387755,0.0,0.0,0.4731692828077996,0.0,0.33616483425003907
cont,sphere,sphere_d5_i004,5,2500,HC,2,0.43204238090556185,0.7925472127095655,0.9317950739072123,0.7534326622773042,0.9999999999998171,0.9999999999998171,0.8979591836734694,0.0,0.0,0.4364480517075777,0.0,0.4034409967069166
cont,sphere,sphere_d10_i000,10,5000,PSO,0,5.179896469725747,9.466452623159676e-05,0.7499999987181072,0.0,0.9999999982908097,0.9999999982908097,0.5,0.002168449159928179,0.006700268567471818,0.008469113379018588,0.0,1.399737147118053
cont,sphere,sphere_d10_i000,10,5000,PSO,1,2.6390163923554955,0.00012983060302422598,0.7499999984127557,0.0,0.9999999978836742,0.9999999978836742,0.5,0.001302852587782955,0.002961209051207266,0.005003721811859612,0.0,1.409396187462054
cont,sphere,sphere_d10_i000,10,5000,PSO,2,2.423614034977335,7.643101041040103e-05,0.7499999971340167,0.0,0.9999999961786888,0.9999999961786888,0.5,0.0009767348881176104,0.004720475231796123,0.0037811959767518892,0.0,1.4049894794320879
cont,sphere,sphere_d10_i000,10,5000,DE,0,0.1322456898659311,0.47334269973030635,0.7499999999992629,0.0,0.9999999999990172,0.9999999999990172,0.5,0.02827803433386657,0.24801879780147998,0.1258673132588784,0.0,1.011737938664053
cont,sphere,sphere_d10_i000,10,5000,DE,1,0.12431388483341461,0.5783906751865009,0.7499999999995137,0.0,0.9999999999993516,0.9999999999993516,0.5,0.02721520950000501,0.3164693556209563,0.11871150004676863,0.0,0.9514434346924651
cont,sphere,sphere_d10_i000,10,5000,DE,2,0.1397860399879559,0.49063594639027697,0.7499999999993168,0.0,0.9999999999990891,0.9999999999990891,0.5,0.028058453083358092,0.32251787530091736,0.11821692667302498,0.0,0.9326206387960284
cont,sphere,sphere_d10_i000,10,5000,ES,0,0.05894656071251617,0.0,0.0,0.0,0.0,0.0,1.0,0.00752612293760583,0.9999999998671294,0.04330087836756923,0.9999999999769058,0.0
cont,sphere,sphere_d10_i000,10,5000,ES,1,0.278483867904244,0.0,0.0,0.0,0.0,0.0,1.0,0.023967013202600487,0.999999999958276,0.07730974368251876,0.9999999999870649,0.0
cont,sphere,sphere_d10_i000,10,5000,ES,2,0.08407463873836682,0.0,0.0,0.0,0.0,0.0,1.0,0.009764289586710348,0.9999999998975859,0.18811885826037236,0.9999999999946841,0.0
cont,sphere,sphere_d10_i000,10,5000,GWO,0,0.07809291744526782,0.4551242711928457,0.7499999999991671,0.0,0.9999999999988896,0.9999999999988896,0.5,0.022697846761501758,0.028473942102397804,0.10552415016018835,0.0,1.3391733532398198
cont,sphere,sphere_d10_i000,10,5000,GWO,1,0.007130132216074811,0.42875840414991023,0.7499999999990079,0.0,0.9999999999986772,0.9999999999986772,0.5,0.021022282519151964,0.027709172353982663,0.09558944644637574,0.0,1.3181988869266186
cont,sphere,sphere_d10_i000,10,5000,GWO,2,0.11811670790358307,0.46484245696021875,0.7499999999992277,0.0,0.9999999999989704,0.9999999999989704,0.5,0.02345455048794638,0.02599888795713928,0.11178201223688687,0.0,1.3411210711880794
cont,sphere,sphere_d10_i000,10,5000,WOA,0,0.010900766862535364,0.3994343045799248,0.7499999999988846,0.0,0.9999999999985127,0.9999999999985127,0.5,0.059608695927726656,0.01840541757211415,0.23445502488992623,0.0,1.3592764535461055
cont,sphere,sphere_d10_i000,10,5000,WOA,1,0.004946246324883127,0.5494587249238742,0.749999999999388,0.0,0.999999999999184,0.999999999999184,0.5,0.0633535082367349,0.018795931789711628,0.2570020286443701,0.0,1.3673384599756888
cont,sphere,sphere_d10_i000,10,5000,WOA,2,0.0037546312852669065,0.07511153061623721,0.7499999999907994,0.0,0.9999999999877325,0.9999999999877325,0.5,0.07772401110382644,0.015556853580837795,0.2681016414340019,0.0,1.3654363215276837
cont,sphere,sphere_d10_i000,10,5000,SA,0,3.5636446988332318,0.6415048380835102,0.9657171912554949,0.9032747567219058,0.9999999999998775,0.9999999999998775,0.9387755102040817,0.0,0.0,0.527516012679239,0.0,0.27442400461528016
cont,sphere,sphere_d10_i000,10,5000,SA,1,3.6902735214290603,0.6536868256322681,0.9777661490757129,0.9464128458831065,0.9999999999998871,0.9999999999998871,0.9591836734693877,0.0,0.0,0.5071562318450838,0.0,0.2858902779285254
cont,sphere,sphere_d10_i000,10,5000,SA,2,2.73181338053851,0.7022035293541542,0.9608371253433203,0.6804601209722067,0.9999999999998863,0.9999999999998863,0.9387755102040817,0.0,0.0,0.528789083650903,0.0,0.35173420222959867
cont,sphere,sphere_d10_i000,10,5000,HC,0,4.157968144514385,0.7915520511305355,0.9509522599970167,0.7883467537697062,0.999999999999949,0.999999999999949,0.8775510204081632,0.0,0.0,0.6699543510568877,0.0,0.2948646895686996
cont,sphere,sphere_d10_i000,10,5000,HC,1,3.1601682944835123,0.6023604687099223,0.9343908030401622,0.3212873372437508,0.9999999999998413,0.9999999999998413,0.9591836734693877,0.0,0.0,0.6464531857034801,0.0,0.3314499636398638
cont,sphere,sphere_d10_i000,10,5000,HC,2,5.088807336407394,0.6006115493594708,0.9532887343014114,0.9030848622783291,0.9999999999998908,0.9999999999998908,0.9183673469387755,0.0,0.0,0.6167344856916017,0.0,0.29897006145170746
cont,sphere,sphere_d10_i001,10,5000,PSO,0,0.15782048120757308,0.005412085760514631,0.7499999998809583,0.0,0.9999999998412779,0.9999999998412779,0.5,0.0020281971437465973,0.017773318054677686,0.009632572129438771,0.0,1.3977898190252667
cont,sphere,sphere_d10_i001,10,5000,PSO,1,0.31020790573754814,0.0027884645909079095,0.7499999997952881,0.0,0.9999999997270508,0.9999999997270508,0.5,0.003815265714311546,0.014970498520734269,0.011302099447067714,0.0,1.3937056798815723
cont,sphere,sphere_d10_i001,10,5000,PSO,2,5.602154768940415,0.06870379835471799,0.7499999999984601,0.0,0.9999999999979469,0.9999999999979469,0.5,0.0026294247422066594,0.016037420130017608,0.009593298664342909,0.0,1.3811281585939417
cont,sphere,sphere_d10_i001,10,5000,DE,0,0.06503375513116273,0.4999223196777752,0.7499999999992955,0.0,0.9999999999990606,0.9999999999990606,0.5,0.025129687910278628,0.2514155299746525,0.11196164591100037,0.0,0.9952108123831138
cont,sphere,sphere_d10_i001,10,5000,DE,1,0.05101668780199322,0.4850495118770875,0.7499999999992424,0.0,0.9999999999989899,0.9999999999989899,0.5,0.025453323400044043,0.21573909158691223,0.11598063927489832,0.0,1.0595321700107383
cont,sphere,sphere_d10_i001,10,5000,DE,2,0.048486275472569985,0.5384102783488846,0.7499999999993867,0.0,0.9999999999991822,0.9999999999991822,0.5,0.022396653354111534,0.2151898547148485,0.09786164122825225,0.0,1.0538033457886085
cont,sphere,sphere_d10_i001,10,5000,ES,0,27.327676705447374,0.0,0.0,0.0,0.0,0.0,1.0,0.17782170506386952,0.9999999999943764,1.9702842514610497,0.9999999999994924,0.0
cont,sphere,sphere_d10_i001,10,5000,ES,1,6.7180027703057785,0.0,0.0,0.0,0.0,0.0,1.0,0.09505597053687088,0.9999999999894799,1.998961306972323,0.9999999999994997,0.0
cont,sphere,sphere_d10_i001,10,5000,ES,2,0.25002390974727356,0.0,0.0,0.0,0.0,0.0,1.0,0.01703157120021359,0.9999999999412856,0.41415473540294145,0.9999999999975855,0.0
cont,sphere,sphere_d10_i001,10,5000,GWO,0,0.20691509571167674,0.41341660629045357,0.7499999999991183,0.0,0.9999999999988244,0.9999999999988244,0.5,0.023338842949556095,0.02762552859397546,0.11195484728540346,0.0,1.337110081858006
cont,sphere,sphere_d10_i001,10,5000,GWO,1,0.19662231092313415,0.39199201046691173,0.7499999999990279,0.0,0.9999999999987038,0.9999999999987038,0.5,0.023131409170089285,0.027235173005805892,0.10700031014780925,0.0,1.338335650562644
cont,sphere,sphere_d10_i001,10,5000,GWO,2,0.010723925725352872,0.4884429472730916,0.7499999999992228,0.0,0.9999999999989638,0.9999999999989638,0.5,0.024507034638003855,0.02512284686551401,0.11492614210412282,0.0,1.3317655432015478
cont,sphere,sphere_d10_i001,10,5000,WOA,0,0.004937901222794651,0.418451247865393,0.7499999999989628,0.0,0.9999999999986171,0.9999999999986171,0.5,0.06674143797805478,0.016462133432891487,0.23435671502020364,0.0,1.356431100189552
cont,sphere,sphere_d10_i001,10,5000,WOA,1,0.0013734955673462908,0.1737456404555974,0.7499999999964382,0.0,0.9999999999952509,0.9999999999952509,0.5,0.05950816355611926,0.021894032156247085,0.2056107532888833,0.0,1.342120232900249
cont,sphere,sphere_d10_i001,10,5000,WOA,2,0.015235475000384975,0.26114233674934556,0.7499999999979099,0.0,0.9999999999972132,0.9999999999972132,0.5,0.05521913611256033,0.02838683605480274,0.20214703809147894,0.0,1.344174181776531
cont,sphere,sphere_d10_i001,10,5000,SA,0,2.4088902871076425,0.812587915979846,0.9515638558805393,0.8273135937058921,0.9999999999999324,0.9999999999999324,0.9183673469387755,0.0,0.0,0.5172815400907775,0.0,0.2729931044163971
cont,sphere,sphere_d10_i001,10,5000,SA,1,3.0629145863724956,0.49591520587026694,0.9642218864846976,0.9999999999997498,0.9999999999997498,0.9999999999997498,0.9387755102040817,0.0,0.0,0.5132201202696499,0.0,0.294367642102811
cont,sphere,sphere_d10_i001,10,5000,SA,2,2.8868624250353916,0.5462745057980862,0.9021378505769452,0.5393374172491111,0.9443452162624495,0.9443452162624495,0.9183673469387755,0.0,0.0,0.5053565679251909,0.0,0.29715907470564723
