instance_id,problem,domain,budget,target,algo_variant,algo_base,rep,best_score,threshold,success
bin_knapsack01_005,knapsack01,bin,300,easy,RS_BIN,RS_BIN,2,-10707.0,-6823.5,0
bin_knapsack01_005,knapsack01,bin,300,easy,HC(flips=1),HC,0,237.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,HC(flips=1),HC,1,283.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,HC(flips=1),HC,2,204.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,HC(flips=2),HC,0,530.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,HC(flips=2),HC,1,482.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,HC(flips=2),HC,2,480.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,244.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"SA(T0=1.0,alpha=0.995,flips=1)",SA,1,279.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"SA(T0=1.0,alpha=0.995,flips=1)",SA,2,310.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,300.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"SA(T0=2.0,alpha=0.99,flips=1)",SA,1,273.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"SA(T0=2.0,alpha=0.99,flips=1)",SA,2,185.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,473.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"SA(T0=2.0,alpha=0.995,flips=2)",SA,1,432.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"SA(T0=2.0,alpha=0.995,flips=2)",SA,2,552.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,TABU(tenure=7),TABU,0,389.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,TABU(tenure=7),TABU,1,423.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,TABU(tenure=7),TABU,2,421.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,TABU(tenure=12),TABU,0,418.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,TABU(tenure=12),TABU,1,470.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,TABU(tenure=12),TABU,2,454.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,391.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"GA(pop=50,pc=0.9,pm=0.02)",GA,1,399.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"GA(pop=50,pc=0.9,pm=0.02)",GA,2,350.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,-2564.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"GA(pop=50,pc=0.9,pm=0.05)",GA,1,-4446.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"GA(pop=50,pc=0.9,pm=0.05)",GA,2,295.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,-7329.0,-6823.5,0
bin_knapsack01_005,knapsack01,bin,300,easy,"GA(pop=100,pc=0.9,pm=0.02)",GA,1,-3749.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"GA(pop=100,pc=0.9,pm=0.02)",GA,2,-5495.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"UMDA(pop=50,elite=0.2)",UMDA,0,456.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"UMDA(pop=50,elite=0.2)",UMDA,1,397.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"UMDA(pop=50,elite=0.2)",UMDA,2,409.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"UMDA(pop=100,elite=0.2)",UMDA,0,451.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"UMDA(pop=100,elite=0.2)",UMDA,1,411.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,easy,"UMDA(pop=100,elite=0.2)",UMDA,2,437.0,-6823.5,1
bin_knapsack01_005,knapsack01,bin,300,med,RS_BIN,RS_BIN,0,-8249.0,-5155.5,0
bin_knapsack01_005,knapsack01,bin,300,med,RS_BIN,RS_BIN,1,-9594.0,-5155.5,0
bin_knapsack01_005,knapsack01,bin,300,med,RS_BIN,RS_BIN,2,-7424.0,-5155.5,0
bin_knapsack01_005,knapsack01,bin,300,med,HC(flips=1),HC,0,320.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,HC(flips=1),HC,1,210.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,HC(flips=1),HC,2,290.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,HC(flips=2),HC,0,512.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,HC(flips=2),HC,1,533.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,HC(flips=2),HC,2,461.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,344.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"SA(T0=1.0,alpha=0.995,flips=1)",SA,1,343.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"SA(T0=1.0,alpha=0.995,flips=1)",SA,2,294.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,341.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"SA(T0=2.0,alpha=0.99,flips=1)",SA,1,251.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"SA(T0=2.0,alpha=0.99,flips=1)",SA,2,250.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,424.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"SA(T0=2.0,alpha=0.995,flips=2)",SA,1,516.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"SA(T0=2.0,alpha=0.995,flips=2)",SA,2,462.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,TABU(tenure=7),TABU,0,457.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,TABU(tenure=7),TABU,1,411.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,TABU(tenure=7),TABU,2,458.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,TABU(tenure=12),TABU,0,455.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,TABU(tenure=12),TABU,1,384.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,TABU(tenure=12),TABU,2,452.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,254.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"GA(pop=50,pc=0.9,pm=0.02)",GA,1,-1594.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"GA(pop=50,pc=0.9,pm=0.02)",GA,2,319.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,290.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"GA(pop=50,pc=0.9,pm=0.05)",GA,1,-3538.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"GA(pop=50,pc=0.9,pm=0.05)",GA,2,-1765.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,-5651.0,-5155.5,0
bin_knapsack01_005,knapsack01,bin,300,med,"GA(pop=100,pc=0.9,pm=0.02)",GA,1,-3400.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"GA(pop=100,pc=0.9,pm=0.02)",GA,2,-1552.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"UMDA(pop=50,elite=0.2)",UMDA,0,415.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"UMDA(pop=50,elite=0.2)",UMDA,1,456.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"UMDA(pop=50,elite=0.2)",UMDA,2,396.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"UMDA(pop=100,elite=0.2)",UMDA,0,398.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"UMDA(pop=100,elite=0.2)",UMDA,1,300.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,med,"UMDA(pop=100,elite=0.2)",UMDA,2,384.0,-5155.5,1
bin_knapsack01_005,knapsack01,bin,300,hard,RS_BIN,RS_BIN,0,-8902.0,-3823.6000000000004,0
bin_knapsack01_005,knapsack01,bin,300,hard,RS_BIN,RS_BIN,1,-9210.0,-3823.6000000000004,0
bin_knapsack01_005,knapsack01,bin,300,hard,RS_BIN,RS_BIN,2,-7393.0,-3823.6000000000004,0
bin_knapsack01_005,knapsack01,bin,300,hard,HC(flips=1),HC,0,325.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,HC(flips=1),HC,1,332.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,HC(flips=1),HC,2,335.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,HC(flips=2),HC,0,523.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,HC(flips=2),HC,1,531.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,HC(flips=2),HC,2,497.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,308.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"SA(T0=1.0,alpha=0.995,flips=1)",SA,1,327.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"SA(T0=1.0,alpha=0.995,flips=1)",SA,2,351.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,269.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"SA(T0=2.0,alpha=0.99,flips=1)",SA,1,343.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"SA(T0=2.0,alpha=0.99,flips=1)",SA,2,220.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,482.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"SA(T0=2.0,alpha=0.995,flips=2)",SA,1,481.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"SA(T0=2.0,alpha=0.995,flips=2)",SA,2,503.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,TABU(tenure=7),TABU,0,390.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,TABU(tenure=7),TABU,1,399.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,TABU(tenure=7),TABU,2,437.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,TABU(tenure=12),TABU,0,398.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,TABU(tenure=12),TABU,1,456.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,TABU(tenure=12),TABU,2,-1386.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,413.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"GA(pop=50,pc=0.9,pm=0.02)",GA,1,354.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"GA(pop=50,pc=0.9,pm=0.02)",GA,2,-1487.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,-851.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"GA(pop=50,pc=0.9,pm=0.05)",GA,1,-3954.0,-3823.6000000000004,0
bin_knapsack01_005,knapsack01,bin,300,hard,"GA(pop=50,pc=0.9,pm=0.05)",GA,2,-1792.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,-5234.0,-3823.6000000000004,0
bin_knapsack01_005,knapsack01,bin,300,hard,"GA(pop=100,pc=0.9,pm=0.02)",GA,1,147.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"GA(pop=100,pc=0.9,pm=0.02)",GA,2,338.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"UMDA(pop=50,elite=0.2)",UMDA,0,453.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"UMDA(pop=50,elite=0.2)",UMDA,1,412.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"UMDA(pop=50,elite=0.2)",UMDA,2,423.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"UMDA(pop=100,elite=0.2)",UMDA,0,332.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"UMDA(pop=100,elite=0.2)",UMDA,1,357.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,300,hard,"UMDA(pop=100,elite=0.2)",UMDA,2,423.0,-3823.6000000000004,1
bin_knapsack01_005,knapsack01,bin,800,easy,RS_BIN,RS_BIN,0,-3604.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,RS_BIN,RS_BIN,1,-4414.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,RS_BIN,RS_BIN,2,-3291.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,HC(flips=1),HC,0,312.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,HC(flips=1),HC,1,290.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,HC(flips=1),HC,2,287.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,HC(flips=2),HC,0,572.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,HC(flips=2),HC,1,564.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,HC(flips=2),HC,2,514.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,317.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"SA(T0=1.0,alpha=0.995,flips=1)",SA,1,280.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"SA(T0=1.0,alpha=0.995,flips=1)",SA,2,225.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,344.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"SA(T0=2.0,alpha=0.99,flips=1)",SA,1,282.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"SA(T0=2.0,alpha=0.99,flips=1)",SA,2,270.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,540.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"SA(T0=2.0,alpha=0.995,flips=2)",SA,1,547.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"SA(T0=2.0,alpha=0.995,flips=2)",SA,2,547.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,TABU(tenure=7),TABU,0,557.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,TABU(tenure=7),TABU,1,521.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,TABU(tenure=7),TABU,2,508.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,TABU(tenure=12),TABU,0,555.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,TABU(tenure=12),TABU,1,513.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,TABU(tenure=12),TABU,2,559.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,439.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"GA(pop=50,pc=0.9,pm=0.02)",GA,1,450.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"GA(pop=50,pc=0.9,pm=0.02)",GA,2,429.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,404.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"GA(pop=50,pc=0.9,pm=0.05)",GA,1,428.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"GA(pop=50,pc=0.9,pm=0.05)",GA,2,385.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,363.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"GA(pop=100,pc=0.9,pm=0.02)",GA,1,315.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"GA(pop=100,pc=0.9,pm=0.02)",GA,2,354.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"UMDA(pop=50,elite=0.2)",UMDA,0,534.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"UMDA(pop=50,elite=0.2)",UMDA,1,537.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"UMDA(pop=50,elite=0.2)",UMDA,2,544.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"UMDA(pop=100,elite=0.2)",UMDA,0,506.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"UMDA(pop=100,elite=0.2)",UMDA,1,474.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,easy,"UMDA(pop=100,elite=0.2)",UMDA,2,515.0,-5340.0,1
bin_knapsack01_005,knapsack01,bin,800,med,RS_BIN,RS_BIN,0,249.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,RS_BIN,RS_BIN,1,-7881.0,-4318.75,0
bin_knapsack01_005,knapsack01,bin,800,med,RS_BIN,RS_BIN,2,-6376.0,-4318.75,0
bin_knapsack01_005,knapsack01,bin,800,med,HC(flips=1),HC,0,272.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,HC(flips=1),HC,1,258.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,HC(flips=1),HC,2,323.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,HC(flips=2),HC,0,564.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,HC(flips=2),HC,1,561.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,HC(flips=2),HC,2,568.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,322.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"SA(T0=1.0,alpha=0.995,flips=1)",SA,1,226.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"SA(T0=1.0,alpha=0.995,flips=1)",SA,2,353.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,314.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"SA(T0=2.0,alpha=0.99,flips=1)",SA,1,209.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"SA(T0=2.0,alpha=0.99,flips=1)",SA,2,294.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,562.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"SA(T0=2.0,alpha=0.995,flips=2)",SA,1,570.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"SA(T0=2.0,alpha=0.995,flips=2)",SA,2,512.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,TABU(tenure=7),TABU,0,554.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,TABU(tenure=7),TABU,1,552.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,TABU(tenure=7),TABU,2,517.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,TABU(tenure=12),TABU,0,519.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,TABU(tenure=12),TABU,1,540.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,TABU(tenure=12),TABU,2,543.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,413.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"GA(pop=50,pc=0.9,pm=0.02)",GA,1,415.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"GA(pop=50,pc=0.9,pm=0.02)",GA,2,425.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,446.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"GA(pop=50,pc=0.9,pm=0.05)",GA,1,421.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"GA(pop=50,pc=0.9,pm=0.05)",GA,2,427.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,439.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"GA(pop=100,pc=0.9,pm=0.02)",GA,1,431.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"GA(pop=100,pc=0.9,pm=0.02)",GA,2,376.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"UMDA(pop=50,elite=0.2)",UMDA,0,504.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"UMDA(pop=50,elite=0.2)",UMDA,1,515.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"UMDA(pop=50,elite=0.2)",UMDA,2,546.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"UMDA(pop=100,elite=0.2)",UMDA,0,502.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"UMDA(pop=100,elite=0.2)",UMDA,1,485.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,med,"UMDA(pop=100,elite=0.2)",UMDA,2,461.0,-4318.75,1
bin_knapsack01_005,knapsack01,bin,800,hard,RS_BIN,RS_BIN,0,-7176.0,-3050.9000000000005,0
bin_knapsack01_005,knapsack01,bin,800,hard,RS_BIN,RS_BIN,1,-5501.0,-3050.9000000000005,0
bin_knapsack01_005,knapsack01,bin,800,hard,RS_BIN,RS_BIN,2,-8352.0,-3050.9000000000005,0
bin_knapsack01_005,knapsack01,bin,800,hard,HC(flips=1),HC,0,270.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,HC(flips=1),HC,1,323.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,HC(flips=1),HC,2,273.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,HC(flips=2),HC,0,552.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,HC(flips=2),HC,1,544.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,HC(flips=2),HC,2,565.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,282.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"SA(T0=1.0,alpha=0.995,flips=1)",SA,1,270.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"SA(T0=1.0,alpha=0.995,flips=1)",SA,2,303.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,211.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"SA(T0=2.0,alpha=0.99,flips=1)",SA,1,343.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"SA(T0=2.0,alpha=0.99,flips=1)",SA,2,252.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"SA(T0=2.0,alpha=0.995,flips=2)",SA,0,539.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"SA(T0=2.0,alpha=0.995,flips=2)",SA,1,529.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"SA(T0=2.0,alpha=0.995,flips=2)",SA,2,570.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,TABU(tenure=7),TABU,0,498.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,TABU(tenure=7),TABU,1,527.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,TABU(tenure=7),TABU,2,552.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,TABU(tenure=12),TABU,0,530.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,TABU(tenure=12),TABU,1,521.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,TABU(tenure=12),TABU,2,527.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"GA(pop=50,pc=0.9,pm=0.02)",GA,0,398.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"GA(pop=50,pc=0.9,pm=0.02)",GA,1,443.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"GA(pop=50,pc=0.9,pm=0.02)",GA,2,403.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,390.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"GA(pop=50,pc=0.9,pm=0.05)",GA,1,410.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"GA(pop=50,pc=0.9,pm=0.05)",GA,2,484.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,365.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"GA(pop=100,pc=0.9,pm=0.02)",GA,1,408.0,-3050.9000000000005,1
bin_knapsack01_005,knapsack01,bin,800,hard,"GA(pop=100,pc=0.9,pm=0.02)",GA,2,369.0,-3050.9000000000005,1
